date,symbol,side,qty,price,pnl,entries
2023-08-07 09:30:00-04:00,AAPU,BUY,12.820865882171692,97.49731504002489,0.0,1
2023-08-07 09:30:00-04:00,PLTR,BUY,69.44832285932672,17.998994771003723,0.0,1
2023-08-08 09:30:00-04:00,PLTR,BUY,73.27227627662053,17.048520915985108,0.0,2
2023-08-08 09:30:00-04:00,AMZU,BUY,12.458707440585878,100.26593373518217,0.0,1
2023-08-09 09:30:00-04:00,PLTR,BUY,81.61691077333063,15.257624999999999,0.0,3
2023-08-09 09:30:00-04:00,NVDU,BUY,12.916838462878793,96.40750883559485,0.0,1
2023-08-10 09:30:00-04:00,GGLL,BUY,12.534732628562425,99.36384389413433,0.0,1
2023-08-10 09:30:00-04:00,AAPU,BUY,13.204792782999032,94.32175397426532,0.0,2
2023-08-11 09:30:00-04:00,NVDU,BUY,13.133332955614506,94.8487309713296,0.0,2
2023-08-11 09:30:00-04:00,NFXL,BUY,12.954852444166312,96.15547298841821,0.0,1
2023-08-14 09:30:00-04:00,IBX,BUY,12.676201280180598,98.65542698148082,0.0,1
2023-08-15 09:30:00-04:00,AMZU,BUY,12.661148016617583,98.5820364544997,0.0,2
2023-08-15 09:30:00-04:00,PLTR,BUY,81.16707844018724,15.37768488550186,0.0,4
2023-08-16 09:30:00-04:00,NVDU,BUY,12.625103022101438,98.72874553545803,0.0,3
2023-08-16 09:30:00-04:00,AMZU,BUY,12.94035456839107,96.3235263021833,0.0,3
2023-08-17 09:30:00-04:00,NFXL,BUY,13.370442781761987,92.65131697442418,0.0,2
2023-08-17 09:30:00-04:00,METU,BUY,13.334663199475342,92.89991908533335,0.0,1
2023-08-18 09:30:00-04:00,GGLL,BUY,12.377875487693666,100.38132446651797,0.0,2
2023-08-22 09:30:00-04:00,NVDU,BUY,12.582680571373448,98.98517414463814,0.0,4
2023-08-22 09:30:00-04:00,METU,BUY,13.135555181351545,94.81889500429959,0.0,2
2023-08-24 09:30:00-04:00,AMZU,BUY,13.36618555255843,92.54810745947127,0.0,4
2023-08-24 09:30:00-04:00,GGLL,BUY,12.355015420754345,100.12251176663308,0.0,3
2023-08-25 09:30:00-04:00,METU,BUY,13.358329023341716,92.69420227339543,0.0,3
2023-08-28 09:30:00-04:00,MSTU,BUY,12.988179038033874,95.40060059710105,0.0,1
2023-08-28 09:30:00-04:00,GGLL,BUY,12.371350925330956,100.15721713576417,0.0,4
2023-08-30 09:30:00-04:00,TSMX,BUY,13.245423277072899,94.89320998459485,0.0,1
2023-08-30 09:30:00-04:00,METU,BUY,13.120608850519746,95.79591516565402,0.0,4
2023-08-31 09:30:00-04:00,MSTU,BUY,12.934208959339191,96.9456077126828,0.0,2
2023-08-31 09:30:00-04:00,IBX,BUY,12.357314789139016,101.47145793745129,0.0,2
2023-09-01 09:30:00-04:00,TSMX,BUY,13.299704672287595,94.00730505745841,0.0,2
2023-09-01 09:30:00-04:00,MSTU,BUY,13.000592576490483,96.17018508546752,0.0,3
2023-09-06 09:30:00-04:00,AAPU,BUY,12.836306494594782,97.1865726479514,0.0,3
2023-09-06 09:30:00-04:00,TSMX,BUY,13.327887115249295,93.601980785157,0.0,3
2023-09-07 09:30:00-04:00,MSTU,BUY,12.922731314301126,96.94843215136042,0.0,4
2023-09-07 09:30:00-04:00,IBX,BUY,12.289158096337513,101.94665331941346,0.0,3
2023-09-08 09:30:00-04:00,TSMX,BUY,13.56342682601836,92.43656981593018,0.0,4
2023-09-08 09:30:00-04:00,AAPU,BUY,12.684424427305835,98.84221849653163,0.0,4
2023-09-11 09:30:00-04:00,IBX,BUY,12.338013335494617,102.04429125975881,0.0,4
2023-09-12 09:30:00-04:00,NFXL,BUY,12.430507063421864,100.7378125925578,0.0,3
2023-09-13 09:30:00-04:00,NFXL,BUY,13.165617389274177,95.3574181559304,0.0,4
2023-11-20 09:30:00-05:00,PLTR,EXIT,305.5045883494651,21.070934524049104,1444.6412696764,4
2023-11-21 09:30:00-05:00,PLTR,BUY,65.68094891216711,19.809899236679076,0.0,1
2023-11-22 09:30:00-05:00,PLTR,BUY,66.08358646366554,19.699845534324645,0.0,2
2023-11-24 09:30:00-05:00,PLTR,BUY,67.54407212243805,19.20960076332092,0.0,3
2023-11-27 09:30:00-05:00,PLTR,BUY,68.01868485562576,19.089539923667903,0.0,4
2024-01-29 09:30:00-05:00,GGLL,EXIT,49.638974462341395,128.94081345741398,1436.3877369380525,4
2024-01-29 09:30:00-05:00,METU,EXIT,52.94915625468835,121.25312823718872,1440.8224886851567,4
2024-01-30 09:30:00-05:00,GGLL,BUY,10.614043971417324,127.06059082426916,0.0,1
2024-01-30 09:30:00-05:00,METU,BUY,11.183602559742896,120.58964817809668,0.0,1
2024-01-31 09:30:00-05:00,GGLL,BUY,10.996112726835328,121.91784666835186,0.0,2
2024-02-01 09:30:00-05:00,GGLL,BUY,11.177627523031981,120.63371235923985,0.0,3
2024-02-02 09:30:00-05:00,NVDU,EXIT,51.25795501196818,125.34156486006489,1441.8326990332307,4
2024-02-05 09:30:00-05:00,METU,BUY,11.091526424101609,122.46835818897597,0.0,2
2024-02-06 09:30:00-05:00,AAPU,EXIT,51.54638958707134,124.98670923585892,1445.8411069035901,4
2024-02-06 09:30:00-05:00,NVDU,BUY,10.612738268987124,129.4913269183824,0.0,1
2024-02-06 09:30:00-05:00,METU,BUY,11.450334195118467,120.01899134738935,0.0,3
2024-02-07 09:30:00-05:00,AAPU,BUY,11.18376462656784,124.0135481136707,0.0,1
2024-02-08 09:30:00-05:00,AAPU,BUY,11.355222854535151,122.75048834488544,0.0,2
2024-02-08 09:30:00-05:00,NVDU,BUY,10.46890764909176,133.1427496908065,0.0,2
2024-02-09 09:30:00-05:00,AMZU,EXIT,51.42639557815296,124.87842029493177,1441.2255907987856,4
2024-02-09 09:30:00-05:00,PLTR,EXIT,267.3272923538965,25.07503023690363,1504.3304540077934,4
2024-02-09 09:30:00-05:00,PLTR,BUY,57.4121085229053,24.392189160346984,0.0,1
2024-02-09 09:30:00-05:00,METU,BUY,11.456794809009143,122.23375163216278,0.0,4
2024-02-12 09:30:00-05:00,AMZU,BUY,11.41367049073029,122.42018850292955,0.0,1
2024-02-12 09:30:00-05:00,GGLL,BUY,11.004000489670105,126.97779269432,0.0,4
2024-02-13 09:30:00-05:00,AAPU,BUY,11.568008375319371,120.92290378272028,0.0,3
2024-02-14 09:30:00-05:00,AAPU,BUY,11.705407385141614,119.69765113862357,0.0,4
2024-02-15 09:30:00-05:00,NVDU,BUY,10.008768170125535,140.12963798854022,0.0,3
2024-02-15 09:30:00-05:00,AMZU,BUY,11.286623417923042,124.26436219744161,0.0,2
2024-02-16 09:30:00-05:00,NVDU,BUY,10.280583877446432,135.72268979566584,0.0,4
2024-02-16 09:30:00-05:00,PLTR,BUY,57.06264977278159,24.452220534324645,0.0,2
2024-02-20 09:30:00-05:00,PLTR,BUY,59.29491962269161,23.41169961833954,0.0,3
2024-02-20 09:30:00-05:00,AMZU,BUY,11.154476365519235,124.45181661698048,0.0,3
2024-02-21 09:30:00-05:00,AMZU,BUY,11.171006017116463,124.13443900881711,0.0,4
2024-02-22 09:30:00-05:00,PLTR,BUY,59.12125650173992,23.601795152664184,0.0,4
2024-05-20 09:30:00-04:00,GGLL,EXIT,43.79178471095474,160.01928985978,1572.6188112603795,4
2024-05-22 09:30:00-04:00,GGLL,BUY,8.705097972875357,158.8536115759773,0.0,1
2024-05-23 09:30:00-04:00,GGLL,BUY,8.998213247701758,152.55961250663336,0.0,2
2024-05-24 09:30:00-04:00,GGLL,BUY,9.045657185199055,152.52521390414094,0.0,3
2024-05-30 09:30:00-04:00,GGLL,BUY,9.136567884830807,151.11582420604478,0.0,4
2024-07-05 09:30:00-04:00,METU,EXIT,45.18225798797211,156.4285654844996,1586.14350152291,4
2024-07-08 09:30:00-04:00,METU,BUY,9.40527448279224,156.5591170592257,0.0,1
2024-07-09 09:30:00-04:00,METU,BUY,9.523655909372392,154.16971889800107,0.0,2
2024-07-11 09:30:00-04:00,METU,BUY,9.961521239493038,145.34229232549117,0.0,3
2024-07-15 09:30:00-04:00,METU,BUY,10.086235178393757,143.81737171688832,0.0,4
2024-08-12 09:30:00-04:00,PLTR,EXIT,232.8909344201184,30.888579600634927,1614.392026177792,4
2024-08-12 09:30:00-04:00,PLTR,BUY,47.62173106823421,29.39468916034698,0.0,1
2024-08-15 09:30:00-04:00,PLTR,BUY,45.39500696136421,31.235609313011164,0.0,2
2024-08-20 09:30:00-04:00,PLTR,BUY,44.32521298124926,32.33615969467163,0.0,3
2024-08-22 09:30:00-04:00,PLTR,BUY,44.38835091696912,31.93596007633209,0.0,4
2024-09-13 09:30:00-04:00,IBX,EXIT,49.66068750115174,130.24104899250634,1451.506869784891,4
2024-09-17 09:30:00-04:00,IBX,BUY,10.865967035401457,129.51858374704716,0.0,1
2024-09-19 09:30:00-04:00,IBX,BUY,11.103457620572414,127.55159235289773,0.0,2
2024-09-25 09:30:00-04:00,MSTU,EXIT,51.84571188816467,124.24846421201163,1445.6473150091915,4
2024-09-25 09:30:00-04:00,MSTU,BUY,12.065066858976364,118.45314564641042,0.0,1
2024-09-27 09:30:00-04:00,IBX,BUY,10.792649638480711,131.28726902419353,0.0,3
