date,symbol,side,qty,price,pnl,entries
2023-08-07 09:30:00-04:00,AAPU,BUY,12.820865882171692,97.49731504002489,0.0,1
2023-08-07 09:30:00-04:00,PLTR,BUY,69.44832285932672,17.998994771003723,0.0,1
2023-08-08 09:30:00-04:00,AMZU,BUY,12.458707440585878,100.26593373518217,0.0,1
2023-08-08 09:30:00-04:00,METU,BUY,12.423804125547846,100.54761987876398,0.0,1
2023-08-09 09:30:00-04:00,NVDU,BUY,12.929875564473905,96.40750883559485,0.0,1
2023-08-09 09:30:00-04:00,NFXL,BUY,12.708862289923566,98.0840821379816,0.0,1
2023-08-10 09:30:00-04:00,GGLL,BUY,12.542755837986544,99.36384389413433,0.0,1
2023-08-10 09:30:00-04:00,MSTU,BUY,12.709621869207085,98.0592849978856,0.0,1
2023-08-11 09:30:00-04:00,TSMX,BUY,13.10219885365252,95.10736907521256,0.0,1
2023-08-14 09:30:00-04:00,IBX,BUY,12.66542223988287,98.65542698148082,0.0,1
2023-08-15 09:30:00-04:00,AMZU,BUY,12.65722935978641,98.5820364544997,0.0,2
2023-08-15 09:30:00-04:00,PLTR,BUY,81.14195702734389,15.37768488550186,0.0,2
2023-08-16 09:30:00-04:00,NVDU,BUY,12.621463983969875,98.72874553545803,0.0,2
2023-08-16 09:30:00-04:00,METU,BUY,13.049031701938809,95.49377566253946,0.0,2
2023-08-17 09:30:00-04:00,NFXL,BUY,13.390262771118712,92.65131697442418,0.0,2
2023-08-17 09:30:00-04:00,AAPU,BUY,13.385998272982139,92.6808337396688,0.0,2
2023-08-18 09:30:00-04:00,GGLL,BUY,12.39099787199277,100.38132446651797,0.0,2
2023-08-22 09:30:00-04:00,TSMX,BUY,12.878698213683537,96.79357498150083,0.0,2
2023-08-22 09:30:00-04:00,AMZU,BUY,12.94019081395404,96.33360582798015,0.0,3
2023-08-24 09:30:00-04:00,PLTR,BUY,87.55466065893741,14.147070343494415,0.0,3
2023-08-24 09:30:00-04:00,NVDU,BUY,12.969964605414589,95.50079594863914,0.0,3
2023-08-25 09:30:00-04:00,METU,BUY,13.378368367815888,92.69420227339543,0.0,3
2023-08-28 09:30:00-04:00,MSTU,BUY,13.006321700752489,95.40060059710105,0.0,2
2023-08-28 09:30:00-04:00,GGLL,BUY,12.38863196577201,100.15721713576417,0.0,3
2023-08-30 09:30:00-04:00,TSMX,BUY,13.236244629315465,94.89320998459485,0.0,3
2023-08-31 09:30:00-04:00,PLTR,BUY,83.6474023978079,14.987489542007445,0.0,4
2023-08-31 09:30:00-04:00,IBX,BUY,12.354849276197589,101.47145793745129,0.0,2
2023-09-01 09:30:00-04:00,NVDU,BUY,12.97899001814131,96.36889848249737,0.0,4
2023-09-01 09:30:00-04:00,AMZU,BUY,12.99527812463227,96.24811100370351,0.0,4
2023-09-06 09:30:00-04:00,AAPU,BUY,12.841114812236707,97.1865726479514,0.0,3
2023-09-06 09:30:00-04:00,GGLL,BUY,12.404402347618538,100.60814722119378,0.0,4
2023-09-07 09:30:00-04:00,MSTU,BUY,12.927575736418866,96.94843215136042,0.0,3
2023-09-07 09:30:00-04:00,TSMX,BUY,13.392734856752869,93.58119999903053,0.0,4
2023-09-08 09:30:00-04:00,METU,BUY,13.219246695448472,94.8509076902678,0.0,4
2023-09-08 09:30:00-04:00,NFXL,BUY,12.280542879724315,102.1011497883397,0.0,3
2023-09-11 09:30:00-04:00,IBX,BUY,12.341531916994672,102.04429125975881,0.0,3
2023-09-13 09:30:00-04:00,AAPU,BUY,13.462434466610684,93.32148929626992,0.0,4
2023-09-14 09:30:00-04:00,MSTU,BUY,12.759696655258493,98.45608399238287,0.0,4
2023-09-15 09:30:00-04:00,NFXL,BUY,13.488462966053232,92.11265665762562,0.0,4
2023-09-18 09:30:00-04:00,IBX,BUY,12.464228465457252,100.08055846239169,0.0,4
2023-11-14 09:30:00-05:00,PLTR,EXIT,321.79234294341586,19.994220695797967,1443.90516497313,4
2023-11-14 09:30:00-05:00,PLTR,BUY,64.60817208236027,19.949970534324645,0.0,1
2023-11-21 09:30:00-05:00,PLTR,BUY,65.60702398912308,19.809899236679076,0.0,2
2023-11-29 09:30:00-05:00,PLTR,BUY,65.15739677184649,19.849920152664183,0.0,3
2023-12-06 09:30:00-05:00,PLTR,BUY,74.68224215235583,17.138564160346984,0.0,4
2024-01-19 09:30:00-05:00,AAPU,EXIT,52.51041343400122,122.64721241067286,1445.3119782767753,4
2024-01-24 09:30:00-05:00,AAPU,BUY,10.93346212278848,122.88159593799364,0.0,1
2024-01-30 09:30:00-05:00,GGLL,EXIT,49.726788023369856,129.09722423772996,1440.674253743642,4
2024-01-30 09:30:00-05:00,GGLL,BUY,10.628333221616904,127.06059082426916,0.0,1
2024-01-31 09:30:00-05:00,AAPU,BUY,11.642869113843588,115.40652394654475,0.0,2
2024-02-02 09:30:00-05:00,METU,EXIT,52.07045089075102,123.54226618674848,1443.66153216788,4
2024-02-02 09:30:00-05:00,NVDU,EXIT,51.50029417199968,124.73002095332201,1441.5814577859192,4
2024-02-05 09:30:00-05:00,METU,BUY,11.094077024394917,122.46835818897597,0.0,1
2024-02-06 09:30:00-05:00,NVDU,BUY,10.615535623135306,129.4913269183824,0.0,1
2024-02-06 09:30:00-05:00,GGLL,BUY,11.039191921627738,124.52177691521278,0.0,2
2024-02-07 09:30:00-05:00,AAPU,BUY,11.175887070495815,124.0135481136707,0.0,3
2024-02-08 09:30:00-05:00,PLTR,EXIT,270.05483499568567,24.645147177243125,1493.62596858887,4
2024-02-09 09:30:00-05:00,PLTR,BUY,57.27171228776848,24.392189160346984,0.0,1
2024-02-14 09:30:00-05:00,AAPU,BUY,11.658472307992303,119.69765113862357,0.0,4
2024-02-14 09:30:00-05:00,GGLL,BUY,10.982970415418157,127.05959301978467,0.0,3
2024-02-15 09:30:00-05:00,NVDU,BUY,9.96236250132585,140.12963798854022,0.0,2
2024-02-16 09:30:00-05:00,PLTR,BUY,56.87498290888742,24.452220534324645,0.0,2
2024-02-16 09:30:00-05:00,METU,BUY,11.061775067409682,125.72300706704956,0.0,2
2024-02-22 09:30:00-05:00,GGLL,BUY,11.115181431803196,125.00665783923178,0.0,4
2024-02-23 09:30:00-05:00,AMZU,EXIT,51.0514057389586,126.13625022257536,1445.127295006364,4
2024-02-23 09:30:00-05:00,NVDU,BUY,10.586873963292717,130.8257133565565,0.0,3
2024-02-26 09:30:00-05:00,AMZU,BUY,11.019737621371425,125.28405435897074,0.0,1
2024-02-26 09:30:00-05:00,METU,BUY,10.894621569771177,126.72284193956537,0.0,3
2024-02-28 09:30:00-05:00,PLTR,BUY,56.5362179599171,24.43221007633209,0.0,3
2024-03-04 09:30:00-05:00,METU,BUY,10.67165859227827,130.18319527076477,0.0,4
2024-03-05 09:30:00-05:00,AMZU,BUY,10.820498969138232,127.95126481161728,0.0,2
2024-03-07 09:30:00-05:00,PLTR,BUY,52.770341767275674,26.473229084014893,0.0,4
2024-03-08 09:30:00-05:00,NVDU,BUY,10.841686747279603,127.80841357529344,0.0,4
2024-03-15 09:30:00-04:00,AMZU,BUY,10.949755025117222,125.61292648873811,0.0,3
2024-03-26 09:30:00-04:00,AMZU,BUY,10.822060095079333,127.31707021975544,0.0,4
2024-06-21 09:30:00-04:00,GGLL,EXIT,43.76567699046599,162.3276377767718,1594.3534359607893,4
2024-06-24 09:30:00-04:00,GGLL,BUY,8.82488831671115,158.29001818347245,0.0,1
2024-07-01 09:30:00-04:00,GGLL,BUY,8.514771790024543,166.64024902468287,0.0,2
2024-07-05 09:30:00-04:00,METU,EXIT,43.72213225385404,162.76166001665436,1597.0257797722543,4
2024-07-08 09:30:00-04:00,METU,BUY,9.330852268008163,156.5591170592257,0.0,1
2024-07-09 09:30:00-04:00,GGLL,BUY,8.131842455844158,179.20047571947254,0.0,3
2024-07-15 09:30:00-04:00,METU,BUY,10.020761189046869,143.81737171688832,0.0,2
2024-07-16 09:30:00-04:00,GGLL,BUY,8.391097384817083,170.6399431655061,0.0,4
2024-07-23 09:30:00-04:00,METU,BUY,11.023725454838697,127.19338289948628,0.0,3
2024-07-30 09:30:00-04:00,METU,BUY,12.0118624933461,112.40896445478162,0.0,4
2024-08-16 09:30:00-04:00,PLTR,EXIT,223.45325492384868,32.116607387464704,1610.5522926411913,4
2024-08-20 09:30:00-04:00,PLTR,BUY,44.297703683417765,32.33615969467163,0.0,1
2024-08-28 09:30:00-04:00,PLTR,BUY,46.39451853546781,30.375180610656734,0.0,2
2024-09-05 09:30:00-04:00,PLTR,BUY,46.22459522633124,30.175079847335812,0.0,3
2024-09-12 09:30:00-04:00,IBX,EXIT,49.826031898532385,129.64411537391263,1449.6647972927467,4
2024-09-17 09:30:00-04:00,PLTR,BUY,38.570691578939375,36.46822576332092,0.0,4
2024-09-17 09:30:00-04:00,IBX,BUY,10.86025377713606,129.51858374704716,0.0,1
2024-09-25 09:30:00-04:00,MSTU,EXIT,51.40321596163693,125.33264804607255,1445.8158748860333,4
2024-09-25 09:30:00-04:00,MSTU,BUY,12.060001720071442,118.45314564641042,0.0,1
2024-09-27 09:30:00-04:00,IBX,BUY,10.788203774978648,131.28726902419353,0.0,2
2024-10-07 09:30:00-04:00,MSTU,EXIT,12.060001720071442,152.7281556049275,413.356679055182,1
