date,equity
2023-08-07 09:30:00-04:00,99998.75062468766
2023-08-08 09:30:00-04:00,99933.46621344954
2023-08-09 09:30:00-04:00,99721.72150387712
2023-08-10 09:30:00-04:00,99702.46897343868
2023-08-11 09:30:00-04:00,99691.9941864525
2023-08-14 09:30:00-04:00,99996.8004574154
2023-08-15 09:30:00-04:00,99830.36003048188
2023-08-16 09:30:00-04:00,99669.37789705883
2023-08-17 09:30:00-04:00,99179.93316055025
2023-08-18 09:30:00-04:00,99473.06675158259
2023-08-21 09:30:00-04:00,99864.46620913684
2023-08-22 09:30:00-04:00,99712.97887805563
2023-08-23 09:30:00-04:00,100256.0457844256
2023-08-24 09:30:00-04:00,99096.30388670487
2023-08-25 09:30:00-04:00,99202.6724504923
2023-08-28 09:30:00-04:00,99282.17661217287
2023-08-29 09:30:00-04:00,100257.37321632431
2023-08-30 09:30:00-04:00,100631.48726731393
2023-08-31 09:30:00-04:00,100445.10378501876
2023-09-01 09:30:00-04:00,100176.42838447921
2023-09-05 09:30:00-04:00,100436.08787028865
2023-09-06 09:30:00-04:00,99888.99636444598
2023-09-07 09:30:00-04:00,100349.5637387124
2023-09-08 09:30:00-04:00,100400.72611921793
2023-09-11 09:30:00-04:00,100842.68062219312
2023-09-12 09:30:00-04:00,100315.12166589504
2023-09-13 09:30:00-04:00,100567.14975837764
2023-09-14 09:30:00-04:00,100527.99752325594
2023-09-15 09:30:00-04:00,99410.81057204443
2023-09-18 09:30:00-04:00,99801.45484682493
2023-09-19 09:30:00-04:00,99882.66205005284
2023-09-20 09:30:00-04:00,98635.54798264723
2023-09-21 09:30:00-04:00,97966.68676486934
2023-09-22 09:30:00-04:00,97681.27829964133
2023-09-25 09:30:00-04:00,98298.51704942621
2023-09-26 09:30:00-04:00,97518.1122683666
2023-09-27 09:30:00-04:00,97796.2843520327
2023-09-28 09:30:00-04:00,98670.04287998554
2023-09-29 09:30:00-04:00,98152.18867780731
2023-10-02 09:30:00-04:00,98849.93313316368
2023-10-03 09:30:00-04:00,97747.79415754849
2023-10-04 09:30:00-04:00,98635.67951892177
2023-10-05 09:30:00-04:00,98768.26673399107
2023-10-06 09:30:00-04:00,100458.98095611072
2023-10-09 09:30:00-04:00,101418.4215268761
2023-10-10 09:30:00-04:00,101466.70445684768
2023-10-11 09:30:00-04:00,101953.74312978704
2023-10-12 09:30:00-04:00,101700.69476215835
2023-10-13 09:30:00-04:00,100466.34629302002
2023-10-16 09:30:00-04:00,101007.61409909581
2023-10-17 09:30:00-04:00,101538.46642375173
2023-10-18 09:30:00-04:00,100929.41568894425
2023-10-19 09:30:00-04:00,100368.42398889842
2023-10-20 09:30:00-04:00,99348.6442541925
2023-10-23 09:30:00-04:00,100209.45128275373
2023-10-24 09:30:00-04:00,100594.96437577253
2023-10-25 09:30:00-04:00,98978.94171130909
2023-10-26 09:30:00-04:00,97989.41974838302
2023-10-27 09:30:00-04:00,97779.98025249629
2023-10-30 09:30:00-04:00,98080.44655247562
2023-10-31 09:30:00-04:00,98242.41000909486
2023-11-01 09:30:00-04:00,99325.64563252225
2023-11-02 09:30:00-04:00,100306.26046192208
2023-11-03 09:30:00-04:00,101032.35953151633
2023-11-06 09:30:00-05:00,101367.15596752458
2023-11-07 09:30:00-05:00,101783.84587511921
2023-11-08 09:30:00-05:00,101749.63344949347
2023-11-09 09:30:00-05:00,101297.2266730965
2023-11-10 09:30:00-05:00,102930.1213016791
2023-11-13 09:30:00-05:00,102952.33975049778
2023-11-14 09:30:00-05:00,103113.97708190937
2023-11-15 09:30:00-05:00,102726.22546323844
2023-11-16 09:30:00-05:00,103260.37239600727
2023-11-17 09:30:00-05:00,103389.53795615524
2023-11-20 09:30:00-05:00,104221.32324779718
2023-11-21 09:30:00-05:00,103968.53255684246
2023-11-22 09:30:00-05:00,104016.67268124217
2023-11-24 09:30:00-05:00,103670.736511233
2023-11-27 09:30:00-05:00,103755.81806641495
2023-11-28 09:30:00-05:00,104075.50058147755
2023-11-29 09:30:00-05:00,103517.6749815463
2023-11-30 09:30:00-05:00,103158.7974032338
2023-12-01 09:30:00-05:00,103361.36425208335
2023-12-04 09:30:00-05:00,102826.72757001946
2023-12-05 09:30:00-05:00,103609.24256572698
2023-12-06 09:30:00-05:00,102351.82865121929
2023-12-07 09:30:00-05:00,102919.38468107238
2023-12-08 09:30:00-05:00,103812.97042471945
2023-12-11 09:30:00-05:00,103813.10705460364
2023-12-12 09:30:00-05:00,104520.99770082333
2023-12-13 09:30:00-05:00,104965.32519332474
2023-12-14 09:30:00-05:00,104578.97784970817
2023-12-15 09:30:00-05:00,104892.02826569104
2023-12-18 09:30:00-05:00,105580.99309498117
2023-12-19 09:30:00-05:00,105821.28682495728
2023-12-20 09:30:00-05:00,104947.8597049628
2023-12-21 09:30:00-05:00,105152.97842957711
2023-12-22 09:30:00-05:00,104962.83091605238
2023-12-26 09:30:00-05:00,105110.57428278368
2023-12-27 09:30:00-05:00,105011.84928403317
2023-12-28 09:30:00-05:00,104880.83355893046
2023-12-29 09:30:00-05:00,104472.11638176398
2024-01-02 09:30:00-05:00,103595.538062632
2024-01-03 09:30:00-05:00,103566.74403541317
2024-01-04 09:30:00-05:00,103461.04098549113
2024-01-05 09:30:00-05:00,103478.77845594147
2024-01-08 09:30:00-05:00,104955.29894585029
2024-01-09 09:30:00-05:00,105545.68659891048
2024-01-10 09:30:00-05:00,106186.37758494857
2024-01-11 09:30:00-05:00,105932.2391798746
2024-01-12 09:30:00-05:00,106057.05272762358
2024-01-16 09:30:00-05:00,106125.97297174623
2024-01-17 09:30:00-05:00,106212.32798282735
2024-01-18 09:30:00-05:00,106673.19180337143
2024-01-19 09:30:00-05:00,107447.0657261252
2024-01-22 09:30:00-05:00,107182.12558636407
2024-01-23 09:30:00-05:00,107400.08097374532
2024-01-24 09:30:00-05:00,107451.39059571855
2024-01-25 09:30:00-05:00,107635.6152054945
2024-01-26 09:30:00-05:00,107661.55642255617
2024-01-29 09:30:00-05:00,108382.3755060817
2024-01-30 09:30:00-05:00,108026.4596087821
2024-01-31 09:30:00-05:00,107460.3638229882
2024-02-01 09:30:00-05:00,108033.23959304363
2024-02-02 09:30:00-05:00,108862.6299643816
2024-02-05 09:30:00-05:00,108743.33572197433
2024-02-06 09:30:00-05:00,110032.0575049698
2024-02-07 09:30:00-05:00,110927.15689426914
2024-02-08 09:30:00-05:00,111541.12042942
2024-02-09 09:30:00-05:00,111866.0231194586
2024-02-12 09:30:00-05:00,111605.31066238508
2024-02-13 09:30:00-05:00,111638.07898948572
2024-02-14 09:30:00-05:00,111761.7208234343
2024-02-15 09:30:00-05:00,111867.08632748459
2024-02-16 09:30:00-05:00,111403.28026413213
2024-02-20 09:30:00-05:00,110963.53732271734
2024-02-21 09:30:00-05:00,110910.21517399565
2024-02-22 09:30:00-05:00,111417.04538701836
2024-02-23 09:30:00-05:00,110969.80385916129
2024-02-26 09:30:00-05:00,110605.13256405845
2024-02-27 09:30:00-05:00,110840.4212134816
2024-02-28 09:30:00-05:00,110700.52295310264
2024-02-29 09:30:00-05:00,111121.26311947036
2024-03-01 09:30:00-05:00,111873.72160748957
2024-03-04 09:30:00-05:00,111612.70449744533
2024-03-05 09:30:00-05:00,111138.39165279477
2024-03-06 09:30:00-05:00,111556.79699002818
2024-03-07 09:30:00-05:00,112379.78297085466
2024-03-08 09:30:00-05:00,111248.0951340512
2024-03-11 09:30:00-04:00,110548.28768818319
2024-03-12 09:30:00-04:00,111341.21742003161
2024-03-13 09:30:00-04:00,111251.09307683553
2024-03-14 09:30:00-04:00,110870.49821479424
2024-03-15 09:30:00-04:00,110387.7367742004
2024-03-18 09:30:00-04:00,110100.4876041008
2024-03-19 09:30:00-04:00,110622.27773437515
2024-03-20 09:30:00-04:00,111315.31724722836
2024-03-21 09:30:00-04:00,110483.90732858142
2024-03-22 09:30:00-04:00,110888.36953436834
2024-03-25 09:30:00-04:00,111069.472410941
2024-03-26 09:30:00-04:00,110607.49550965607
2024-03-27 09:30:00-04:00,110125.16632851977
2024-03-28 09:30:00-04:00,109658.0743922506
2024-04-01 09:30:00-04:00,110059.56764749503
2024-04-02 09:30:00-04:00,110485.22922944721
2024-04-03 09:30:00-04:00,111235.6816048481
2024-04-04 09:30:00-04:00,109488.64588389803
2024-04-05 09:30:00-04:00,110433.72909161345
2024-04-08 09:30:00-04:00,110036.92231941444
2024-04-09 09:30:00-04:00,109514.45729462888
2024-04-10 09:30:00-04:00,110054.16606175216
2024-04-11 09:30:00-04:00,111307.9378521785
2024-04-12 09:30:00-04:00,110839.50320256468
2024-04-15 09:30:00-04:00,108776.45703884873
2024-04-16 09:30:00-04:00,108836.41638594537
2024-04-17 09:30:00-04:00,107598.18871740374
2024-04-18 09:30:00-04:00,107257.63039250107
2024-04-19 09:30:00-04:00,105410.62748616263
2024-04-22 09:30:00-04:00,105857.79614622277
2024-04-23 09:30:00-04:00,106747.70043162187
2024-04-24 09:30:00-04:00,106017.3930151255
2024-04-25 09:30:00-04:00,107799.95301539685
2024-04-26 09:30:00-04:00,108271.91122062202
2024-04-29 09:30:00-04:00,107958.05369722846
2024-04-30 09:30:00-04:00,106697.77070918313
2024-05-01 09:30:00-04:00,106398.75133983308
2024-05-02 09:30:00-04:00,107144.53342649448
2024-05-03 09:30:00-04:00,107527.62580527713
