date,equity
2023-08-07 09:30:00-04:00,99998.75062468766
2023-08-08 09:30:00-04:00,99933.46621344954
2023-08-09 09:30:00-04:00,99721.72150387712
2023-08-10 09:30:00-04:00,99718.835136754
2023-08-11 09:30:00-04:00,99729.5670622768
2023-08-14 09:30:00-04:00,100120.28521993471
2023-08-15 09:30:00-04:00,99935.29057853525
2023-08-16 09:30:00-04:00,99769.42762034223
2023-08-17 09:30:00-04:00,99205.01059109316
2023-08-18 09:30:00-04:00,99501.84625732942
2023-08-21 09:30:00-04:00,99918.58183181494
2023-08-22 09:30:00-04:00,99752.29122834544
2023-08-23 09:30:00-04:00,100379.92235302422
2023-08-24 09:30:00-04:00,99091.24562569706
2023-08-25 09:30:00-04:00,99185.34217394292
2023-08-28 09:30:00-04:00,99270.99264862048
2023-08-29 09:30:00-04:00,100274.24203317112
2023-08-30 09:30:00-04:00,100704.87216369872
2023-08-31 09:30:00-04:00,100445.96731851895
2023-09-01 09:30:00-04:00,100181.17729582461
2023-09-05 09:30:00-04:00,100427.1275524718
2023-09-06 09:30:00-04:00,99946.45798686169
2023-09-07 09:30:00-04:00,100377.93872353547
2023-09-08 09:30:00-04:00,100435.21871824606
2023-09-11 09:30:00-04:00,100864.58049633214
2023-09-12 09:30:00-04:00,100332.86986904472
2023-09-13 09:30:00-04:00,100592.0608325277
2023-09-14 09:30:00-04:00,100580.6261772886
2023-09-15 09:30:00-04:00,99453.26432266584
2023-09-18 09:30:00-04:00,99842.67380087043
2023-09-19 09:30:00-04:00,99924.06272105622
2023-09-20 09:30:00-04:00,98675.51933627772
2023-09-21 09:30:00-04:00,98007.02069271103
2023-09-22 09:30:00-04:00,97719.4327149514
2023-09-25 09:30:00-04:00,98337.50923783256
2023-09-26 09:30:00-04:00,97557.18842084159
2023-09-27 09:30:00-04:00,97833.61474590428
2023-09-28 09:30:00-04:00,98706.8090592338
2023-09-29 09:30:00-04:00,98187.06426885667
2023-10-02 09:30:00-04:00,98885.74631798547
2023-10-03 09:30:00-04:00,97783.68411498588
2023-10-04 09:30:00-04:00,98670.17233848353
2023-10-05 09:30:00-04:00,98800.49592673147
2023-10-06 09:30:00-04:00,100493.8080202428
2023-10-09 09:30:00-04:00,101453.39311209734
2023-10-10 09:30:00-04:00,101500.54603992679
2023-10-11 09:30:00-04:00,101987.00748000325
2023-10-12 09:30:00-04:00,101732.14938309538
2023-10-13 09:30:00-04:00,100497.53914185418
2023-10-16 09:30:00-04:00,101039.74018093963
2023-10-17 09:30:00-04:00,101569.79753897528
2023-10-18 09:30:00-04:00,100959.71100639203
2023-10-19 09:30:00-04:00,100396.81997773593
2023-10-20 09:30:00-04:00,99377.16263955516
2023-10-23 09:30:00-04:00,100238.44325287639
2023-10-24 09:30:00-04:00,100622.95714204173
2023-10-25 09:30:00-04:00,99004.94999756505
2023-10-26 09:30:00-04:00,98015.89452502315
2023-10-27 09:30:00-04:00,97805.77221415128
2023-10-30 09:30:00-04:00,98109.22078990215
2023-10-31 09:30:00-04:00,98270.05515644989
2023-11-01 09:30:00-04:00,99355.05221118609
2023-11-02 09:30:00-04:00,100327.48394260075
2023-11-03 09:30:00-04:00,101050.67079511657
2023-11-06 09:30:00-05:00,101384.5267765039
2023-11-07 09:30:00-05:00,101799.84957005485
2023-11-08 09:30:00-05:00,101765.6618088758
2023-11-09 09:30:00-05:00,101313.25218164737
2023-11-10 09:30:00-05:00,102946.09326064077
2023-11-13 09:30:00-05:00,102969.2159536225
2023-11-14 09:30:00-05:00,103114.59298878416
2023-11-15 09:30:00-05:00,102773.13002296333
2023-11-16 09:30:00-05:00,103319.99478557633
2023-11-17 09:30:00-05:00,103451.67980250527
2023-11-20 09:30:00-05:00,104285.23794112046
2023-11-21 09:30:00-05:00,104031.81637642984
2023-11-22 09:30:00-05:00,104081.83435631084
2023-11-24 09:30:00-05:00,103735.6046346995
2023-11-27 09:30:00-05:00,103812.97772503871
2023-11-28 09:30:00-05:00,104133.62934562101
2023-11-29 09:30:00-05:00,103573.88526878358
2023-11-30 09:30:00-05:00,103228.5348468956
2023-12-01 09:30:00-05:00,103444.06983060692
2023-12-04 09:30:00-05:00,102787.45185447241
2023-12-05 09:30:00-05:00,103570.1127423807
2023-12-06 09:30:00-05:00,102315.46461627823
2023-12-07 09:30:00-05:00,102884.2154006008
2023-12-08 09:30:00-05:00,103777.19391156182
2023-12-11 09:30:00-05:00,103777.29531440887
2023-12-12 09:30:00-05:00,104487.23969161589
2023-12-13 09:30:00-05:00,104931.27647548198
2023-12-14 09:30:00-05:00,104540.62407260263
2023-12-15 09:30:00-05:00,104855.63984194119
2023-12-18 09:30:00-05:00,105550.33749296516
2023-12-19 09:30:00-05:00,105791.14754525023
2023-12-20 09:30:00-05:00,104921.6475275009
2023-12-21 09:30:00-05:00,105126.317908454
2023-12-22 09:30:00-05:00,104935.948581785
2023-12-26 09:30:00-05:00,105082.93669832808
2023-12-27 09:30:00-05:00,104985.04855193262
2023-12-28 09:30:00-05:00,104853.34079644695
2023-12-29 09:30:00-05:00,104445.10283958036
2024-01-02 09:30:00-05:00,103568.75354036271
2024-01-03 09:30:00-05:00,103541.95445213992
2024-01-04 09:30:00-05:00,103435.97058078906
2024-01-05 09:30:00-05:00,103456.11091433858
2024-01-08 09:30:00-05:00,104930.04441163786
2024-01-09 09:30:00-05:00,105523.317048175
2024-01-10 09:30:00-05:00,106162.97925185548
2024-01-11 09:30:00-05:00,105909.53848602468
2024-01-12 09:30:00-05:00,106033.26055457232
2024-01-16 09:30:00-05:00,106099.51136044777
2024-01-17 09:30:00-05:00,106185.70563942115
2024-01-18 09:30:00-05:00,106646.90396271698
2024-01-19 09:30:00-05:00,107418.53255944795
2024-01-22 09:30:00-05:00,107182.3816363326
2024-01-23 09:30:00-05:00,107409.00309735247
2024-01-24 09:30:00-05:00,107413.32370375312
2024-01-25 09:30:00-05:00,107561.17185597919
2024-01-26 09:30:00-05:00,107522.28327577777
2024-01-29 09:30:00-05:00,108241.92024869693
2024-01-30 09:30:00-05:00,107771.00419262002
2024-01-31 09:30:00-05:00,107147.91599714448
2024-02-01 09:30:00-05:00,107796.18953135416
2024-02-02 09:30:00-05:00,108779.07689360782
2024-02-05 09:30:00-05:00,108654.40943602985
2024-02-06 09:30:00-05:00,109939.93769617793
2024-02-07 09:30:00-05:00,110880.84449350883
2024-02-08 09:30:00-05:00,111421.54564822654
2024-02-09 09:30:00-05:00,111722.26083502869
2024-02-12 09:30:00-05:00,111698.19010636947
2024-02-13 09:30:00-05:00,111871.83746745801
2024-02-14 09:30:00-05:00,111969.17787157284
2024-02-15 09:30:00-05:00,112007.9829583345
2024-02-16 09:30:00-05:00,111544.09392163996
2024-02-20 09:30:00-05:00,111095.85288285807
2024-02-21 09:30:00-05:00,111041.8457197847
2024-02-22 09:30:00-05:00,111579.46567391709
2024-02-23 09:30:00-05:00,111138.68082752054
2024-02-26 09:30:00-05:00,110722.03245233842
2024-02-27 09:30:00-05:00,110905.12431366582
2024-02-28 09:30:00-05:00,110769.90320696542
2024-02-29 09:30:00-05:00,111151.94673306313
2024-03-01 09:30:00-05:00,111913.2373728147
2024-03-04 09:30:00-05:00,111650.28425051684
2024-03-05 09:30:00-05:00,111173.18390477379
2024-03-06 09:30:00-05:00,111585.2861865474
2024-03-07 09:30:00-05:00,112406.71051181952
2024-03-08 09:30:00-05:00,111283.01875661494
2024-03-11 09:30:00-04:00,110582.81576885993
2024-03-12 09:30:00-04:00,111374.39707891698
2024-03-13 09:30:00-04:00,111280.92053966924
2024-03-14 09:30:00-04:00,110901.40689865767
2024-03-15 09:30:00-04:00,110419.06389686641
2024-03-18 09:30:00-04:00,110130.52196201938
2024-03-19 09:30:00-04:00,110653.89360951976
2024-03-20 09:30:00-04:00,111350.93585167467
2024-03-21 09:30:00-04:00,110511.09516150772
2024-03-22 09:30:00-04:00,110914.55714500163
2024-03-25 09:30:00-04:00,111095.05357340738
2024-03-26 09:30:00-04:00,110635.2684735709
2024-03-27 09:30:00-04:00,110158.04088567547
2024-03-28 09:30:00-04:00,109690.78689043119
2024-04-01 09:30:00-04:00,110090.54832626203
2024-04-02 09:30:00-04:00,110514.91131962943
2024-04-03 09:30:00-04:00,111268.54847723374
2024-04-04 09:30:00-04:00,109522.48906863746
2024-04-05 09:30:00-04:00,110466.26900069288
2024-04-08 09:30:00-04:00,110068.16227914463
2024-04-09 09:30:00-04:00,109548.2555155085
2024-04-10 09:30:00-04:00,110083.80681559327
2024-04-11 09:30:00-04:00,111346.59519690083
2024-04-12 09:30:00-04:00,110884.07736073845
2024-04-15 09:30:00-04:00,108818.0132130982
2024-04-16 09:30:00-04:00,108873.02656087492
2024-04-17 09:30:00-04:00,107635.44352153008
2024-04-18 09:30:00-04:00,107292.68310352534
2024-04-19 09:30:00-04:00,105450.00458092502
2024-04-22 09:30:00-04:00,105896.27331106074
2024-04-23 09:30:00-04:00,106789.45988711674
2024-04-24 09:30:00-04:00,106064.99390795706
2024-04-25 09:30:00-04:00,107845.76001168115
2024-04-26 09:30:00-04:00,108313.21817378791
2024-04-29 09:30:00-04:00,108000.13991072863
2024-04-30 09:30:00-04:00,106734.68697843372
2024-05-01 09:30:00-04:00,106437.13833517932
2024-05-02 09:30:00-04:00,107183.49598435512
2024-05-03 09:30:00-04:00,107561.50556330406
