date,symbol,side,qty,price,pnl,entries
2023-08-07 09:30:00-04:00,AAPU,BUY,12.820865882171692,97.49731504002489,0.0,1
2023-08-07 09:30:00-04:00,PLTR,BUY,69.44832285932672,17.998994771003723,0.0,1
2023-08-08 09:30:00-04:00,AMZU,BUY,12.458707440585878,100.26593373518217,0.0,1
2023-08-08 09:30:00-04:00,METU,BUY,12.423804125547846,100.54761987876398,0.0,1
2023-08-09 09:30:00-04:00,PLTR,BUY,81.6992875840873,15.257624999999999,0.0,2
2023-08-09 09:30:00-04:00,NVDU,BUY,12.929875564473905,96.40750883559485,0.0,1
2023-08-10 09:30:00-04:00,GGLL,BUY,12.544814731738951,99.36384389413433,0.0,1
2023-08-10 09:30:00-04:00,AAPU,BUY,13.215413837887708,94.32175397426532,0.0,2
2023-08-11 09:30:00-04:00,NVDU,BUY,13.143403719415641,94.8487309713296,0.0,2
2023-08-11 09:30:00-04:00,NFXL,BUY,12.964786347424887,96.15547298841821,0.0,1
2023-08-14 09:30:00-04:00,IBX,BUY,12.685682091480274,98.65542698148082,0.0,1
2023-08-15 09:30:00-04:00,AMZU,BUY,12.671748164675648,98.5820364544997,0.0,2
2023-08-15 09:30:00-04:00,PLTR,BUY,81.2350330243827,15.37768488550186,0.0,3
2023-08-16 09:30:00-04:00,NVDU,BUY,12.631918088977638,98.72874553545803,0.0,3
2023-08-16 09:30:00-04:00,METU,BUY,13.059839952696008,95.49377566253946,0.0,2
2023-08-17 09:30:00-04:00,PLTR,BUY,87.59423532402536,14.157074618339536,0.0,4
2023-08-17 09:30:00-04:00,NFXL,BUY,13.38435508651146,92.65131697442418,0.0,2
2023-08-18 09:30:00-04:00,GGLL,BUY,12.390560241879516,100.38132446651797,0.0,2
2023-08-22 09:30:00-04:00,NVDU,BUY,12.597030109106994,98.98517414463814,0.0,4
2023-08-22 09:30:00-04:00,METU,BUY,13.150535228222854,94.81889500429959,0.0,3
2023-08-24 09:30:00-04:00,AMZU,BUY,13.383915455283484,92.54810745947127,0.0,3
2023-08-24 09:30:00-04:00,GGLL,BUY,12.371404032203372,100.12251176663308,0.0,3
2023-08-25 09:30:00-04:00,METU,BUY,13.375426853000516,92.69420227339543,0.0,4
2023-08-28 09:30:00-04:00,AMZU,BUY,13.419075278474127,92.47305689036172,0.0,4
2023-08-28 09:30:00-04:00,MSTU,BUY,13.007286158323115,95.40060059710105,0.0,1
2023-08-30 09:30:00-04:00,TSMX,BUY,13.26563582300605,94.89320998459485,0.0,1
2023-08-31 09:30:00-04:00,MSTU,BUY,12.951492162880006,96.9456077126828,0.0,2
2023-08-31 09:30:00-04:00,IBX,BUY,12.373827123785071,101.47145793745129,0.0,2
2023-09-01 09:30:00-04:00,GGLL,BUY,12.251528620141912,102.21421348358938,0.0,4
2023-09-01 09:30:00-04:00,TSMX,BUY,13.321096281975976,94.00730505745841,0.0,2
2023-09-06 09:30:00-04:00,AAPU,BUY,12.855133171390495,97.1865726479514,0.0,3
2023-09-06 09:30:00-04:00,TSMX,BUY,13.347434780552723,93.601980785157,0.0,3
2023-09-07 09:30:00-04:00,MSTU,BUY,12.942343497581376,96.94843215136042,0.0,3
2023-09-07 09:30:00-04:00,IBX,BUY,12.307808737218563,101.94665331941346,0.0,3
2023-09-08 09:30:00-04:00,TSMX,BUY,13.581809903097774,92.43656981593018,0.0,4
2023-09-08 09:30:00-04:00,AAPU,BUY,12.701616155837733,98.84221849653163,0.0,4
2023-09-11 09:30:00-04:00,IBX,BUY,12.35556753636696,102.04429125975881,0.0,4
2023-09-12 09:30:00-04:00,NFXL,BUY,12.449908435155084,100.7378125925578,0.0,3
2023-09-12 09:30:00-04:00,MSTU,BUY,12.903923895340734,97.19342371416244,0.0,4
2023-09-14 09:30:00-04:00,NFXL,BUY,13.511023981541934,93.05480346398873,0.0,4
2023-11-15 09:30:00-05:00,PLTR,EXIT,319.97687879182206,20.090496834472585,1442.6725126154452,4
2023-11-16 09:30:00-05:00,PLTR,BUY,65.29400817075562,19.779885457992552,0.0,1
2023-11-21 09:30:00-05:00,PLTR,BUY,65.64424243876473,19.809899236679076,0.0,2
2023-11-24 09:30:00-05:00,PLTR,BUY,67.5028687089767,19.20960076332092,0.0,3
2023-11-29 09:30:00-05:00,PLTR,BUY,65.22351947105963,19.849920152664183,0.0,4
2024-01-30 09:30:00-05:00,GGLL,EXIT,49.55830762596375,129.59600494858805,1441.3404120271107,4
2024-01-30 09:30:00-05:00,GGLL,BUY,10.60239023857121,127.06059082426916,0.0,1
2024-02-01 09:30:00-05:00,GGLL,BUY,11.169852607623286,120.63371235923985,0.0,2
2024-02-02 09:30:00-05:00,METU,EXIT,52.009606159467225,123.53361662047281,1441.873645329938,4
2024-02-02 09:30:00-05:00,NVDU,EXIT,51.302227481974185,125.34160169895458,1443.0784614725544,4
2024-02-05 09:30:00-05:00,METU,BUY,11.090118480164108,122.46835818897597,0.0,1
2024-02-06 09:30:00-05:00,AAPU,EXIT,51.59302904728762,124.98695059110774,1447.1521064987573,4
2024-02-06 09:30:00-05:00,NVDU,BUY,10.61280646087927,129.4913269183824,0.0,1
2024-02-06 09:30:00-05:00,GGLL,BUY,11.036353841007106,124.52177691521278,0.0,3
2024-02-07 09:30:00-05:00,AAPU,BUY,11.176353193196132,124.0135481136707,0.0,1
2024-02-08 09:30:00-05:00,NVDU,BUY,10.460787570856205,133.1427496908065,0.0,2
2024-02-09 09:30:00-05:00,AMZU,EXIT,51.933446339019135,123.58787447604068,1440.3946156523534,4
2024-02-09 09:30:00-05:00,METU,BUY,11.425133940375192,122.23375163216278,0.0,2
2024-02-12 09:30:00-05:00,PLTR,EXIT,263.6646387895567,25.347016771752738,1499.8133787716015,4
2024-02-12 09:30:00-05:00,AMZU,BUY,11.405347743230237,122.42018850292955,0.0,1
2024-02-12 09:30:00-05:00,GGLL,BUY,10.99597646990886,126.97779269432,0.0,4
2024-02-13 09:30:00-05:00,AAPU,BUY,11.564448588912555,120.92290378272028,0.0,2
2024-02-15 09:30:00-05:00,NVDU,BUY,9.991585647379742,140.12963798854022,0.0,3
2024-02-15 09:30:00-05:00,AMZU,BUY,11.267247141012112,124.26436219744161,0.0,2
2024-02-16 09:30:00-05:00,PLTR,BUY,57.0221666508989,24.452220534324645,0.0,1
2024-02-16 09:30:00-05:00,AAPU,BUY,11.732657052750653,118.84082079820975,0.0,3
2024-02-20 09:30:00-05:00,NVDU,BUY,10.763685251998544,129.01859156896415,0.0,4
2024-02-20 09:30:00-05:00,AMZU,BUY,11.15866002646203,124.45181661698048,0.0,3
2024-02-22 09:30:00-05:00,PLTR,BUY,59.09516732714768,23.601795152664184,0.0,2
2024-02-23 09:30:00-05:00,AAPU,BUY,11.85824999872889,117.15479665636042,0.0,4
2024-02-23 09:30:00-05:00,METU,BUY,10.923679268815157,127.17792541450692,0.0,3
2024-02-26 09:30:00-05:00,AMZU,BUY,11.047168441552007,125.28405435897074,0.0,4
2024-02-28 09:30:00-05:00,PLTR,BUY,56.67277275060474,24.43221007633209,0.0,3
2024-02-28 09:30:00-05:00,METU,BUY,10.789724776531923,128.3296022955704,0.0,4
2024-03-01 09:30:00-05:00,PLTR,BUY,56.0860439793083,24.94246530532837,0.0,4
2024-06-21 09:30:00-04:00,GGLL,EXIT,43.80457315711046,160.86167875283178,1581.3592090636193,4
2024-06-24 09:30:00-04:00,GGLL,BUY,8.852874740600093,158.29001818347245,0.0,1
2024-06-28 09:30:00-04:00,GGLL,BUY,8.487358894100065,166.71022343550808,0.0,2
2024-07-05 09:30:00-04:00,METU,EXIT,44.228656465886374,161.17040946946898,1599.733129320076,4
2024-07-08 09:30:00-04:00,METU,BUY,9.358520918726361,156.5591170592257,0.0,1
2024-07-08 09:30:00-04:00,GGLL,BUY,8.070914632303225,181.53602643148943,0.0,3
2024-07-11 09:30:00-04:00,METU,BUY,9.924164066959575,145.34229232549117,0.0,2
2024-07-11 09:30:00-04:00,GGLL,BUY,8.267458230309938,174.46725640754764,0.0,4
2024-07-15 09:30:00-04:00,METU,BUY,10.048744169321303,143.81737171688832,0.0,3
2024-07-17 09:30:00-04:00,METU,BUY,11.1651135252102,127.2386646128022,0.0,4
2024-08-15 09:30:00-04:00,PLTR,EXIT,228.87615070795962,31.39298685782978,1612.4700676670764,4
2024-08-15 09:30:00-04:00,PLTR,BUY,45.31643097238986,31.235609313011164,0.0,1
2024-08-20 09:30:00-04:00,PLTR,BUY,44.225802430050024,32.33615969467163,0.0,2
2024-08-22 09:30:00-04:00,PLTR,BUY,44.29834992002772,31.93596007633209,0.0,3
2024-08-26 09:30:00-04:00,PLTR,BUY,45.67733380413982,30.865425381660458,0.0,4
2024-09-13 09:30:00-04:00,IBX,EXIT,49.72288548885087,130.24158738404643,1453.330830764824,4
2024-09-17 09:30:00-04:00,IBX,BUY,10.851526934582262,129.51858374704716,0.0,1
2024-09-19 09:30:00-04:00,IBX,BUY,11.089902860110033,127.55159235289773,0.0,2
2024-09-25 09:30:00-04:00,MSTU,EXIT,51.80504571412523,124.57763257875833,1448.34030735121,4
2024-09-25 09:30:00-04:00,MSTU,BUY,12.053215861700854,118.45314564641042,0.0,1
2024-09-27 09:30:00-04:00,IBX,BUY,10.780971456688317,131.28726902419353,0.0,3
