date,equity
2023-08-07 09:30:00-04:00,99998.75062468766
2023-08-08 09:30:00-04:00,99933.46621344954
2023-08-09 09:30:00-04:00,99621.1728011458
2023-08-10 09:30:00-04:00,99638.69241595734
2023-08-11 09:30:00-04:00,99653.15208368262
2023-08-14 09:30:00-04:00,100045.45900841572
2023-08-15 09:30:00-04:00,99851.69288841455
2023-08-16 09:30:00-04:00,99715.6008525748
2023-08-17 09:30:00-04:00,99101.8924108673
2023-08-18 09:30:00-04:00,99399.98189961085
2023-08-21 09:30:00-04:00,99799.903388785
2023-08-22 09:30:00-04:00,99638.66132871107
2023-08-23 09:30:00-04:00,100248.43772830382
2023-08-24 09:30:00-04:00,98959.97775033445
2023-08-25 09:30:00-04:00,99058.55339151541
2023-08-28 09:30:00-04:00,99125.16801043828
2023-08-29 09:30:00-04:00,100110.55316366594
2023-08-30 09:30:00-04:00,100550.80231669344
2023-08-31 09:30:00-04:00,100311.92653957335
2023-09-01 09:30:00-04:00,100020.30189957554
2023-09-05 09:30:00-04:00,100284.13578695587
2023-09-06 09:30:00-04:00,99800.08380027741
2023-09-07 09:30:00-04:00,100225.83099034886
2023-09-08 09:30:00-04:00,100299.2789296348
2023-09-11 09:30:00-04:00,100721.27691260554
2023-09-12 09:30:00-04:00,100177.14148069019
2023-09-13 09:30:00-04:00,100434.51520766213
2023-09-14 09:30:00-04:00,100392.04535661617
2023-09-15 09:30:00-04:00,99270.55662434915
2023-09-18 09:30:00-04:00,99659.84919106384
2023-09-19 09:30:00-04:00,99746.90341838359
2023-09-20 09:30:00-04:00,98505.39971370564
2023-09-21 09:30:00-04:00,97849.35879889599
2023-09-22 09:30:00-04:00,97561.34912314448
2023-09-25 09:30:00-04:00,98178.26125656562
2023-09-26 09:30:00-04:00,97404.9253700263
2023-09-27 09:30:00-04:00,97668.15452800029
2023-09-28 09:30:00-04:00,98528.42057240498
2023-09-29 09:30:00-04:00,98004.01609911228
2023-10-02 09:30:00-04:00,98704.21066827132
2023-10-03 09:30:00-04:00,97617.42237044906
2023-10-04 09:30:00-04:00,98493.5299532146
2023-10-05 09:30:00-04:00,98623.36622467684
2023-10-06 09:30:00-04:00,100306.06520580925
2023-10-09 09:30:00-04:00,101251.00622479263
2023-10-10 09:30:00-04:00,101296.56865014907
2023-10-11 09:30:00-04:00,101782.21386723116
2023-10-12 09:30:00-04:00,101526.16121289195
2023-10-13 09:30:00-04:00,100299.41960946607
2023-10-16 09:30:00-04:00,100840.81642237387
2023-10-17 09:30:00-04:00,101365.60130892962
2023-10-18 09:30:00-04:00,100764.78232201494
2023-10-19 09:30:00-04:00,100203.31496773209
2023-10-20 09:30:00-04:00,99197.71703837116
2023-10-23 09:30:00-04:00,100057.35664197509
2023-10-24 09:30:00-04:00,100433.38309380332
2023-10-25 09:30:00-04:00,98830.81692403558
2023-10-26 09:30:00-04:00,97845.20692825271
2023-10-27 09:30:00-04:00,97638.95681555997
2023-10-30 09:30:00-04:00,97946.99666173554
2023-10-31 09:30:00-04:00,98105.07686956457
2023-11-01 09:30:00-04:00,99189.1714669528
2023-11-02 09:30:00-04:00,100115.46866587328
2023-11-03 09:30:00-04:00,100825.88638306227
2023-11-06 09:30:00-05:00,101164.1922465759
2023-11-07 09:30:00-05:00,101575.1840774543
2023-11-08 09:30:00-05:00,101546.46987719595
2023-11-09 09:30:00-05:00,101098.62572322166
2023-11-10 09:30:00-05:00,102711.13541802859
2023-11-13 09:30:00-05:00,102734.50339800543
2023-11-14 09:30:00-05:00,102876.45638168775
2023-11-15 09:30:00-05:00,102489.91468617367
2023-11-16 09:30:00-05:00,102982.63538699951
2023-11-17 09:30:00-05:00,103287.35959834862
2023-11-20 09:30:00-05:00,104243.22268027469
2023-11-21 09:30:00-05:00,104089.98813619056
2023-11-22 09:30:00-05:00,104146.26506214545
2023-11-24 09:30:00-05:00,103798.924328961
2023-11-27 09:30:00-05:00,103874.98311029735
2023-11-28 09:30:00-05:00,104240.81753300852
2023-11-29 09:30:00-05:00,103689.29488552647
2023-11-30 09:30:00-05:00,103342.71471159214
2023-12-01 09:30:00-05:00,103558.58650484588
2023-12-04 09:30:00-05:00,102896.56677164984
2023-12-05 09:30:00-05:00,103676.4003797172
2023-12-06 09:30:00-05:00,102418.98682000894
2023-12-07 09:30:00-05:00,102990.17355629885
2023-12-08 09:30:00-05:00,103886.72077841379
2023-12-11 09:30:00-05:00,103885.4821525681
2023-12-12 09:30:00-05:00,104596.14874205607
2023-12-13 09:30:00-05:00,105039.7559965055
2023-12-14 09:30:00-05:00,104652.13792400257
2023-12-15 09:30:00-05:00,104967.06774317168
2023-12-18 09:30:00-05:00,105660.26441649973
2023-12-19 09:30:00-05:00,105902.76950110967
2023-12-20 09:30:00-05:00,105032.02224509968
2023-12-21 09:30:00-05:00,105238.28299581265
2023-12-22 09:30:00-05:00,105047.42130524546
2023-12-26 09:30:00-05:00,105195.20250999022
2023-12-27 09:30:00-05:00,105096.94851795479
2023-12-28 09:30:00-05:00,104965.43023484123
2023-12-29 09:30:00-05:00,104555.35763509582
2024-01-02 09:30:00-05:00,103677.55845998616
2024-01-03 09:30:00-05:00,103649.18729108947
2024-01-04 09:30:00-05:00,103544.76166747093
2024-01-05 09:30:00-05:00,103565.01597763714
2024-01-08 09:30:00-05:00,105040.1031541668
2024-01-09 09:30:00-05:00,105630.57049696268
2024-01-10 09:30:00-05:00,106274.23367066536
2024-01-11 09:30:00-05:00,106019.58865488209
2024-01-12 09:30:00-05:00,106145.8464677354
2024-01-16 09:30:00-05:00,106209.98751436229
2024-01-17 09:30:00-05:00,106296.45134869839
2024-01-18 09:30:00-05:00,106758.29302857969
2024-01-19 09:30:00-05:00,107531.69362077929
2024-01-22 09:30:00-05:00,107298.05634394419
2024-01-23 09:30:00-05:00,107523.23826590227
2024-01-24 09:30:00-05:00,107525.65485533979
2024-01-25 09:30:00-05:00,107672.52608712386
2024-01-26 09:30:00-05:00,107632.59225255757
2024-01-29 09:30:00-05:00,108347.00143212428
2024-01-30 09:30:00-05:00,107888.7878907229
2024-01-31 09:30:00-05:00,107249.12085405315
2024-02-01 09:30:00-05:00,107871.22241535247
2024-02-02 09:30:00-05:00,108815.28346929129
2024-02-05 09:30:00-05:00,108668.20363645446
2024-02-06 09:30:00-05:00,109939.23128431587
2024-02-07 09:30:00-05:00,110954.37348610211
2024-02-08 09:30:00-05:00,111507.33889016614
2024-02-09 09:30:00-05:00,112031.16118764842
2024-02-12 09:30:00-05:00,111779.69887343183
2024-02-13 09:30:00-05:00,111906.27402906839
2024-02-14 09:30:00-05:00,112088.08136498947
2024-02-15 09:30:00-05:00,112200.60300712491
2024-02-16 09:30:00-05:00,111623.28511016793
2024-02-20 09:30:00-05:00,111054.20026690688
2024-02-21 09:30:00-05:00,110935.83220113063
2024-02-22 09:30:00-05:00,111628.72547454954
2024-02-23 09:30:00-05:00,111078.14009344298
2024-02-26 09:30:00-05:00,110714.59495406203
2024-02-27 09:30:00-05:00,111032.26066060568
2024-02-28 09:30:00-05:00,110883.04637021702
2024-02-29 09:30:00-05:00,111306.08207185357
2024-03-01 09:30:00-05:00,112057.9439981786
2024-03-04 09:30:00-05:00,111789.92692890213
2024-03-05 09:30:00-05:00,111310.40614559923
2024-03-06 09:30:00-05:00,111731.68847118708
2024-03-07 09:30:00-05:00,112553.57715243087
2024-03-08 09:30:00-05:00,111433.57720969575
2024-03-11 09:30:00-04:00,110728.23386627407
2024-03-12 09:30:00-04:00,111514.51202663602
2024-03-13 09:30:00-04:00,111423.92202325095
2024-03-14 09:30:00-04:00,111042.31084952713
2024-03-15 09:30:00-04:00,110554.19701664723
2024-03-18 09:30:00-04:00,110271.6700745401
2024-03-19 09:30:00-04:00,110792.41375612654
2024-03-20 09:30:00-04:00,111491.72639193301
2024-03-21 09:30:00-04:00,110654.30393500478
2024-03-22 09:30:00-04:00,111053.73685591892
2024-03-25 09:30:00-04:00,111233.98116123452
2024-03-26 09:30:00-04:00,110776.5057941778
2024-03-27 09:30:00-04:00,110298.62589949724
2024-03-28 09:30:00-04:00,109823.89776587169
2024-04-01 09:30:00-04:00,110224.18869100008
2024-04-02 09:30:00-04:00,110649.6320127179
2024-04-03 09:30:00-04:00,111402.88178379786
2024-04-04 09:30:00-04:00,109662.2164130166
2024-04-05 09:30:00-04:00,110608.4204627742
2024-04-08 09:30:00-04:00,110210.56877975713
2024-04-09 09:30:00-04:00,109691.21221070146
2024-04-10 09:30:00-04:00,110224.6469411072
2024-04-11 09:30:00-04:00,111481.34048456035
2024-04-12 09:30:00-04:00,111017.31780693363
2024-04-15 09:30:00-04:00,108951.22455164616
2024-04-16 09:30:00-04:00,109006.68896979852
2024-04-17 09:30:00-04:00,107770.89673951452
2024-04-18 09:30:00-04:00,107428.58792452086
2024-04-19 09:30:00-04:00,105587.52981599016
2024-04-22 09:30:00-04:00,106031.93539436939
2024-04-23 09:30:00-04:00,106925.12707976691
2024-04-24 09:30:00-04:00,106200.65714637507
2024-04-25 09:30:00-04:00,107982.40518640121
2024-04-26 09:30:00-04:00,108450.1213348445
2024-04-29 09:30:00-04:00,108135.70502584803
2024-04-30 09:30:00-04:00,106869.13067186793
2024-05-01 09:30:00-04:00,106576.67631308013
2024-05-02 09:30:00-04:00,107323.60287037601
2024-05-03 09:30:00-04:00,107706.02104089753
