timestamp,symbol,side,qty,price,pnl,entries,decline_from_open
2025-08-14 13:30:00-04:00,SOXS,BUY,0.9431791172598006,1325.3049999999998,0.0,1,-0.020740740740740726
2025-08-15 13:30:00-04:00,SOXS,EXIT,0.9431791172598006,1389.2017974345001,58.2661250000001,1,
2025-08-15 13:30:00-04:00,TSLA,BUY,3.7825830097194295,330.65456153869627,0.0,1,-0.02317457829832381
2025-08-18 13:30:00-04:00,SOXS,BUY,0.9048335520818397,1382.4475,0.0,1,-0.010760401721664259
2025-08-19 13:30:00-04:00,TECL,BUY,12.343799464924379,101.3626761817932,0.0,1,-0.04909339145057212
2025-08-19 13:30:00-04:00,TSLA,BUY,3.785394966469933,330.5336851501464,0.0,2,-0.018108331901170116
2025-08-20 13:30:00-04:00,SOXS,EXIT,0.9048335520818397,1449.0984836484272,58.30804628435499,1,
2025-08-20 13:30:00-04:00,SOXL,BUY,50.13393503607678,24.92716227054596,0.0,1,-0.04768291115013623
2025-08-21 13:30:00-04:00,COST,BUY,1.2857225896777151,972.2695831298828,0.0,1,-0.0192689384573812
2025-08-21 13:30:00-04:00,TECL,BUY,12.808953331928521,97.59337347030639,0.0,2,-0.006227037730222373
2025-08-21 13:30:00-04:00,TSLA,BUY,3.8907660935258273,321.2912152099609,0.0,3,-0.0046894713218167405
2025-08-22 13:30:00-04:00,SOXL,EXIT,50.13393503607678,26.128978120935642,58.25175776876358,1,
2025-08-22 13:30:00-04:00,SOXS,BUY,0.9315202032903082,1346.3574999999998,0.0,1,-0.09133964817320706
2025-08-25 13:30:00-04:00,TSLA,EXIT,11.458744069715191,343.22180857242864,176.89302271099132,3,
2025-08-25 13:30:00-04:00,COST,BUY,1.3257327740154445,946.5905554199218,0.0,2,-0.011236115917964029
2025-08-25 13:30:00-04:00,AMD,BUY,7.637563623742365,164.3097438812256,0.0,1,-0.010086448957293048
2025-08-26 13:30:00-04:00,SOXS,BUY,0.9366161702771865,1339.34,0.0,2,-0.01764705882352946
2025-08-26 13:30:00-04:00,MSFT,BUY,2.5085585684557343,500.0670573425293,0.0,1,-0.010974419885875553
2025-08-27 13:30:00-04:00,TECS,BUY,5.3095585904682325,236.4897438812256,0.0,1,-0.01749276176702974
2025-08-28 13:30:00-04:00,TECL,EXIT,25.1527527968529,104.23757306877704,117.59239324009286,2,
2025-08-28 13:30:00-04:00,SQQQ,BUY,14.472322673902468,86.71023065567016,0.0,1,-0.01683436013986228
2025-08-28 13:30:00-04:00,SOXS,BUY,0.9555488661379896,1313.2749999999999,0.0,3,-0.006069802731411222
2025-08-28 13:30:00-04:00,COST,BUY,1.3211282476419697,949.86875,0.0,3,-0.0029306715598329536
2025-08-29 13:30:00-04:00,SOXS,EXIT,2.823685239705484,1397.0903260830203,177.43818151810046,3,
2025-08-29 13:30:00-04:00,SOXL,BUY,48.887138989828735,25.74420030593872,0.0,1,-0.05985722851600317
2025-08-29 13:30:00-04:00,AMD,BUY,7.719496442754221,163.0365798950195,0.0,2,-0.025058406192428495
2025-09-02 13:30:00-04:00,TECS,EXIT,5.3095585904682325,247.89070765831394,58.53408516225659,1,
2025-09-02 13:30:00-04:00,SQQQ,EXIT,14.472322673902468,90.89049873180784,58.498188461278005,1,
2025-09-02 13:30:00-04:00,MA,BUY,2.1283619877504623,590.6880644226073,0.0,1,-0.010753447356075752
2025-09-02 13:30:00-04:00,COST,BUY,1.3367260399814018,940.5053730773925,0.0,4,-0.0024774501738855648
2025-09-03 13:30:00-04:00,SOXL,BUY,51.72364504071727,24.315636658668517,0.0,2,-0.045454572750150524
2025-09-03 13:30:00-04:00,XOM,BUY,11.195903472738106,112.33513780593871,0.0,1,-0.01680267522169221
2025-09-03 13:30:00-04:00,AMD,BUY,7.790962750575098,161.42977443695068,0.0,3,-0.004653185585848707
2025-09-03 13:30:00-04:00,MSFT,BUY,2.492860435381407,504.518159790039,0.0,2,-0.0012403623602351699
2025-09-04 13:30:00-04:00,SQQQ,BUY,14.232187887200206,88.52977825164794,0.0,1,-0.014919644402716314
2025-09-05 13:30:00-04:00,SOXL,EXIT,100.610784030546,26.2154395323856,118.30226704824463,2,
2025-09-05 13:30:00-04:00,AMD,BUY,8.245498869836904,152.4501823425293,0.0,4,-0.03214096200297256
2025-09-05 13:30:00-04:00,TECL,BUY,12.428318774046778,101.14222438812256,0.0,1,-0.03018359537146642
2025-09-05 13:30:00-04:00,MSFT,BUY,2.5349716446648705,495.8745037078857,0.0,3,-0.028349928656237533
2025-09-05 13:30:00-04:00,MA,BUY,2.1584609075530112,582.3722828674316,0.0,2,-0.02443446102880431
2025-09-05 13:30:00-04:00,XOM,BUY,11.47938327375637,109.50307836532592,0.0,2,-0.0212365156773463
2025-09-08 13:30:00-04:00,BRK-B,BUY,2.5348795798285604,496.1372438812256,0.0,1,-0.008216445097225744
2025-09-08 13:30:00-04:00,SQQQ,BUY,14.595919520169565,86.16436714172363,0.0,2,-0.0034841343976449446
2025-09-09 13:30:00-04:00,AAPL,BUY,5.360117673392012,235.11491645812987,0.0,1,-0.01042786932192774
2025-09-09 13:30:00-04:00,MSFT,BUY,2.5210589400944334,499.8866146850586,0.0,4,-0.005484752228119727
2025-09-10 13:30:00-04:00,TECL,EXIT,12.428318774046778,106.01811053338517,58.59906731928186,1,
2025-09-10 13:30:00-04:00,AMZN,BUY,5.437846876572504,231.74792316436768,0.0,1,-0.026714107475351523
2025-09-10 13:30:00-04:00,MA,BUY,2.1713252620291974,580.3873524475098,0.0,3,-0.005479879777109953
2025-09-11 13:30:00-04:00,NFLX,BUY,10.490166896537266,120.02832641601562,0.0,1,-0.0422944041262131
2025-09-11 13:30:00-04:00,SQQQ,BUY,15.000056759509524,83.94082746505737,0.0,3,-0.005564112196683957
2025-09-22 13:30:00-04:00,AAPL,EXIT,5.360117673392012,246.44888711907322,58.75141644942914,1,
2025-09-26 13:30:00-04:00,XOM,EXIT,22.67528674649448,116.24773968142019,118.22966522426941,2,
2025-09-26 13:30:00-04:00,SQQQ,BUY,16.079316764704227,78.09675542831421,0.0,4,-0.0107682485429067
2025-09-26 13:30:00-04:00,SPXU,BUY,22.73341154559433,55.237748470306386,0.0,1,-0.01041669949489532
2025-09-26 13:30:00-04:00,MA,BUY,2.2115305216832093,567.8160244750976,0.0,4,-0.00038821556778900757
2025-09-29 13:30:00-04:00,XOM,BUY,10.985864771654555,114.32510091781616,0.0,1,-0.017404762067538493
2025-09-29 13:30:00-04:00,NFLX,BUY,10.423773454389318,120.48996500015258,0.0,2,-0.0013336701635517922
2025-10-02 13:30:00-04:00,AMD,EXIT,31.39352168690859,167.88840940242073,237.4008344396143,4,
2025-10-06 13:30:00-04:00,MSFT,EXIT,10.057449588596445,524.175651767901,237.45790705721538,4,
2025-10-08 13:30:00-04:00,SOXS,BUY,1.4901876577286195,844.1049999999999,0.0,1,-0.07675438596491224
2025-10-08 13:30:00-04:00,SPXU,BUY,23.83620863138231,52.77159938812255,0.0,2,-0.012012000831672864
2025-10-09 13:30:00-04:00,UPRO,BUY,11.103866680684185,113.36260240554809,0.0,1,-0.016439928257015457
2025-10-09 13:30:00-04:00,XOM,BUY,11.099930452541978,113.4028027534485,0.0,2,-0.011404852701515478
2025-10-09 13:30:00-04:00,BRK-B,BUY,2.5315514183765804,497.22996520996094,0.0,2,-0.007980360542978238
2025-10-10 13:30:00-04:00,SOXS,EXIT,1.4901876577286195,884.797322096606,58.639196152679915,1,
2025-10-13 13:30:00-04:00,SPXU,EXIT,46.56962017697664,56.577543090430936,118.17737061338312,2,
2025-10-16 13:30:00-04:00,SOXL,BUY,31.698576314632874,39.65890137672424,0.0,1,-0.04559708938143836
2025-10-16 13:30:00-04:00,UPRO,BUY,11.738235524149541,107.09707683563231,0.0,2,-0.03791425657205627
2025-10-16 13:30:00-04:00,NFLX,BUY,10.62566577599108,118.31077114105224,0.0,3,-0.02639336757869659
2025-10-16 13:30:00-04:00,BRK-B,BUY,2.5747812777062813,488.2475737762451,0.0,3,-0.01728226156500723
2025-10-16 13:30:00-04:00,AMZN,BUY,5.882333078251903,213.7129426574707,0.0,2,-0.01154544217695741
2025-10-16 13:30:00-04:00,XOM,BUY,11.318672372738446,111.06697591781615,0.0,3,-0.009742548843844512
2025-10-17 13:30:00-04:00,TECS,BUY,6.790555934995903,185.5627561187744,0.0,1,-0.02424876604495496
2025-10-20 13:30:00-04:00,SOXL,EXIT,31.698576314632874,41.57078353420969,58.60394247363752,1,
2025-10-24 13:30:00-04:00,UPRO,EXIT,22.842102204833726,115.45255936071118,118.2852251957911,2,
2025-10-24 13:30:00-04:00,TSLA,BUY,2.8941067992375524,434.5505556488037,0.0,1,-0.03023205115766814
2025-10-24 13:30:00-04:00,TECS,BUY,7.431869429882192,169.22198776245116,0.0,2,-0.015743511411260958
2025-10-24 13:30:00-04:00,NFLX,BUY,11.389010001496155,110.4253765296936,0.0,4,-0.008550827734380873
2025-10-27 13:30:00-04:00,TSLA,EXIT,2.8941067992375524,455.49928744500136,58.62786712677962,1,
2025-10-27 13:30:00-04:00,SOXS,BUY,1.8146789944724417,690.7225,0.0,1,-0.021306818181818232
2025-10-27 13:30:00-04:00,BRK-B,BUY,2.57938988498415,485.9442223358154,0.0,4,-0.014611363380458209
2025-10-28 13:30:00-04:00,TECS,BUY,8.046882863899754,155.3875,0.0,3,-0.01898734177215189
2025-10-28 13:30:00-04:00,SPXU,BUY,25.340650405750722,49.34305122375488,0.0,1,-0.0036437307614552994
2025-10-31 13:30:00-04:00,AMZN,EXIT,11.320179954824408,233.09648746497442,118.35375296486882,2,
2025-11-04 13:30:00-05:00,SPXU,EXIT,25.340650405750722,51.72201008753835,58.284364896798934,1,
2025-11-05 13:30:00-05:00,SOXS,EXIT,1.8146789944724417,724.022646632641,58.4290766071058,1,
