symbol,entry_date,spot,strike,entry_option_price,contracts,exit_date,pnl,reason,crash
AAPL,2000-07-25 09:30:00,0.7493208646774292,0.79,0.04179404039858409,119,2000-08-22 09:30:00,-497.34908074315064,EXPIRY,Dot-com crash
AAPL,2000-08-01 09:30:00,0.7380950450897217,0.77,0.04512165110565869,110,2000-08-25 09:30:00,471.52125405413324,TARGET_95,Dot-com crash
AAPL,2000-08-08 09:30:00,0.699740469455719,0.73,0.03941291994506313,126,2000-08-17 09:30:00,471.77265174240557,TARGET_95,Dot-com crash
AAPL,2000-08-15 09:30:00,0.6988047361373901,0.73,0.03639227722045418,137,2000-08-17 09:30:00,473.64548802421115,TARGET_95,Dot-com crash
AAPL,2000-08-22 09:30:00,0.7736436128616333,0.81,0.02983140925470734,167,2000-08-24 09:30:00,473.2753078259319,TARGET_95,Dot-com crash
AAPL,2000-08-29 09:30:00,0.885901927947998,0.93,0.02381431159573799,209,2000-09-01 09:30:00,472.83315673337773,TARGET_95,Dot-com crash
AAPL,2000-09-05 09:30:00,0.9345459938049316,0.98,0.02280513846013249,219,2000-10-03 09:30:00,-499.4325322769015,EXPIRY,Dot-com crash
AAPL,2000-09-12 09:30:00,0.8643855452537537,0.91,0.03402459410600672,146,2000-10-10 09:30:00,-496.75907394769814,EXPIRY,Dot-com crash
AAPL,2000-09-19 09:30:00,0.8971276879310607,0.94,0.04305600324244452,116,2000-10-17 09:30:00,-499.4496376123564,EXPIRY,Dot-com crash
AAPL,2000-09-26 09:30:00,0.7699021100997925,0.81,0.04439154502462689,112,2000-10-24 09:30:00,-497.1853042758211,EXPIRY,Dot-com crash
AAPL,2000-10-03 09:30:00,0.3339675068855285,0.35,0.05806660374525752,86,2000-10-31 09:30:00,-499.37279220921465,EXPIRY,Dot-com crash
AAPL,2000-10-10 09:30:00,0.3124511539936065,0.33,0.05339457413978663,93,2000-11-07 09:30:00,-496.5695395000156,EXPIRY,Dot-com crash
AAPL,2000-10-17 09:30:00,0.3012252151966095,0.32,0.050807932213111376,98,2000-11-14 09:30:00,-497.91773568849146,EXPIRY,Dot-com crash
AAPL,2000-10-24 09:30:00,0.2825160026550293,0.3,0.04769685254541581,104,2000-11-21 09:30:00,-496.0472664723244,EXPIRY,Dot-com crash
AAPL,2000-10-31 09:30:00,0.2928056418895721,0.31,0.01757253917126375,284,2000-11-02 09:30:00,474.107106840696,TARGET_95,Dot-com crash
AAPL,2000-11-07 09:30:00,0.3189990818500519,0.33,0.022710798640789204,220,2000-12-05 09:30:00,-499.63757009736247,EXPIRY,Dot-com crash
AAPL,2000-11-14 09:30:00,0.303096055984497,0.32,0.01597961978534715,312,2000-12-12 09:30:00,-498.564137302831,EXPIRY,Dot-com crash
AAPL,2000-11-21 09:30:00,0.2815805077552795,0.3,0.011321964577052465,441,2000-12-19 09:30:00,-499.29863784801375,EXPIRY,Dot-com crash
AAPL,2000-11-28 09:30:00,0.2698869407176971,0.28,0.01426702340660467,350,2000-12-26 09:30:00,-499.3458192311635,EXPIRY,Dot-com crash
AAPL,2000-12-05 09:30:00,0.2544507980346679,0.27,0.00890534653166164,561,2001-01-02 09:30:00,-499.589940426218,EXPIRY,Dot-com crash
AAPL,2000-12-12 09:30:00,0.2301290035247802,0.24,0.015076513084926746,331,2001-01-04 09:30:00,474.0809539555216,TARGET_95,Dot-com crash
AAPL,2000-12-19 09:30:00,0.2095480263233184,0.22,0.012306979028309364,406,2001-01-03 09:30:00,474.68018112189213,TARGET_95,Dot-com crash
AAPL,2000-12-26 09:30:00,0.219838485121727,0.23,0.014158260737895154,353,2001-01-03 09:30:00,474.7972738453139,TARGET_95,Dot-com crash
AAPL,2001-01-02 09:30:00,0.2226447314023971,0.23,0.01436771918660186,348,2001-01-03 09:30:00,474.9967963090575,TARGET_95,Dot-com crash
AAPL,2001-01-09 09:30:00,0.2572578191757202,0.27,0.010917394026934354,457,2001-01-19 09:30:00,473.97866167935507,TARGET_95,Dot-com crash
AAPL,2001-01-16 09:30:00,0.2563226222991943,0.27,0.012960653780677275,385,2001-01-19 09:30:00,474.03591202827135,TARGET_95,Dot-com crash
AAPL,2001-01-23 09:30:00,0.3068377673625946,0.32,0.02002828407304362,249,2001-02-20 09:30:00,-498.7042734187861,EXPIRY,Dot-com crash
AAPL,2001-01-30 09:30:00,0.3255478739738464,0.34,0.02340596886933044,213,2001-02-27 09:30:00,-498.5471369167384,EXPIRY,Dot-com crash
AAPL,2001-02-06 09:30:00,0.3161928951740265,0.33,0.02130272387963783,234,2001-03-06 09:30:00,-498.4837387835252,EXPIRY,Dot-com crash
AAPL,2001-02-13 09:30:00,0.2862576842308044,0.3,0.018397974373859538,271,2001-03-13 09:30:00,-498.58510553159346,EXPIRY,Dot-com crash
AAPL,2001-02-20 09:30:00,0.27409628033638,0.29,0.014208175295139902,351,2001-03-06 09:30:00,473.77160521644004,TARGET_95,Dot-com crash
AAPL,2001-02-27 09:30:00,0.2899993658065796,0.3,0.012096878321268656,413,2001-03-06 09:30:00,474.6210209349757,TARGET_95,Dot-com crash
AAPL,2001-03-06 09:30:00,0.3218061923980713,0.34,0.014947354466242652,334,2001-04-03 09:30:00,-499.2416391725045,EXPIRY,Dot-com crash
AAPL,2001-03-13 09:30:00,0.2928056418895721,0.31,0.013744669454105213,363,2001-03-15 09:30:00,473.9849261248182,TARGET_95,Dot-com crash
AAPL,2001-03-20 09:30:00,0.2946772873401642,0.31,0.014833204722068935,337,2001-03-22 09:30:00,474.88504917703693,TARGET_95,Dot-com crash
AAPL,2001-03-27 09:30:00,0.3423117101192474,0.36,0.021435461389044147,233,2001-04-24 09:30:00,-499.44625036472866,EXPIRY,Dot-com crash
AAPL,2001-04-03 09:30:00,0.3029469847679138,0.32,0.017383896075435834,287,2001-04-05 09:30:00,473.97192649675793,TARGET_95,Dot-com crash
AAPL,2001-04-10 09:30:00,0.3298880159854889,0.35,0.0185962462006177,268,2001-04-19 09:30:00,473.4604282677266,TARGET_95,Dot-com crash
AAPL,2001-04-17 09:30:00,0.3053416013717651,0.32,0.01879864487510685,265,2001-04-18 09:30:00,473.2558847308149,TARGET_95,Dot-com crash
AAPL,2001-04-24 09:30:00,0.3596739768981933,0.38,0.026434404608692563,189,2001-05-22 09:30:00,-499.6102471042895,EXPIRY,Dot-com crash
AAPL,2001-05-01 09:30:00,0.3881131112575531,0.41,0.028399712250345627,176,2001-05-29 09:30:00,-499.83493560608304,EXPIRY,Dot-com crash
AAPL,2001-05-08 09:30:00,0.367756724357605,0.39,0.025213258913676345,198,2001-06-05 09:30:00,-499.2225264907916,EXPIRY,Dot-com crash
AAPL,2001-05-15 09:30:00,0.346951961517334,0.36,0.024616963712467577,203,2001-06-12 09:30:00,-499.7243633630918,EXPIRY,Dot-com crash
AAPL,2001-05-22 09:30:00,0.3517413735389709,0.37,0.01143634015220317,437,2001-06-19 09:30:00,-499.76806465127856,EXPIRY,Dot-com crash
AAPL,2001-05-29 09:30:00,0.321356862783432,0.34,0.008392267436929474,595,2001-06-25 09:30:00,474.3729168724385,TARGET_95,Dot-com crash
AAPL,2001-06-05 09:30:00,0.3134243190288543,0.33,0.009704560155906664,515,2001-06-21 09:30:00,474.79560562773344,TARGET_95,Dot-com crash
AAPL,2001-06-12 09:30:00,0.3039945960044861,0.32,0.011108292021040939,450,2001-06-21 09:30:00,474.8794838995,TARGET_95,Dot-com crash
AAPL,2001-06-19 09:30:00,0.3021984696388244,0.32,0.010171833280422829,491,2001-06-20 09:30:00,474.46516336532284,TARGET_95,Dot-com crash
AAPL,2001-06-26 09:30:00,0.3554831147193908,0.37,0.018593979463650462,268,2001-07-24 09:30:00,-498.3186496258324,EXPIRY,Dot-com crash
AAPL,2001-07-03 09:30:00,0.3568301796913147,0.37,0.015692626180054237,318,2001-07-31 09:30:00,-499.0255125257247,EXPIRY,Dot-com crash
AAPL,2001-07-10 09:30:00,0.3164175450801849,0.33,0.014731124069257098,339,2001-07-12 09:30:00,474.4158506504248,TARGET_95,Dot-com crash
AAPL,2001-07-17 09:30:00,0.3756893575191498,0.39,0.02274315178751976,219,2001-08-14 09:30:00,-498.0750241466827,EXPIRY,Dot-com crash
AAPL,2001-07-24 09:30:00,0.2857338190078735,0.3,0.021351872967066324,234,2001-08-21 09:30:00,-499.633827429352,EXPIRY,Dot-com crash
AAPL,2001-07-31 09:30:00,0.2812435030937195,0.3,0.019280473946221635,259,2001-08-28 09:30:00,-499.36427520714034,EXPIRY,Dot-com crash
AAPL,2001-08-07 09:30:00,0.2881285548210144,0.3,0.02134592844897039,234,2001-09-04 09:30:00,-499.4947257059071,EXPIRY,Dot-com crash
AAPL,2001-08-14 09:30:00,0.28034508228302,0.29,0.016654715400593018,300,2001-09-10 09:30:00,-499.64146201779056,EXPIRY,Dot-com crash
AAPL,2001-08-21 09:30:00,0.2682214975357055,0.28,0.004130127886374305,1210,2001-08-27 09:30:00,474.7582005387263,TARGET_95,Dot-com crash
AAPL,2001-08-28 09:30:00,0.2754054665565491,0.29,0.004866216056698805,1027,2001-09-25 09:30:00,-499.7603890229673,EXPIRY,Dot-com crash
AAPL,2001-09-04 09:30:00,0.2731609642505646,0.29,0.004380513023348964,1141,2001-10-02 09:30:00,-499.81653596411684,EXPIRY,Dot-com crash
AAPL,2001-09-17 09:30:00,0.2543015778064728,0.27,0.005159614521123915,969,2001-10-15 09:30:00,-499.9666470969073,EXPIRY,Dot-com crash
AAPL,2001-09-18 09:30:00,0.2436741143465042,0.26,0.005040597454247023,991,2001-10-12 09:30:00,474.54704733008595,TARGET_95,Dot-com crash
AAPL,2001-09-25 09:30:00,0.2325982600450515,0.24,0.011603359051413867,430,2001-10-11 09:30:00,473.9972172502564,TARGET_95,Dot-com crash
AAPL,2001-10-02 09:30:00,0.2252640724182129,0.24,0.007850367377421064,636,2001-10-04 09:30:00,474.31919694378064,TARGET_95,Dot-com crash
AAPL,2001-10-09 09:30:00,0.2394831627607345,0.25,0.010654824931041529,469,2001-10-11 09:30:00,474.72572480255525,TARGET_95,Dot-com crash
AAPL,2001-10-16 09:30:00,0.2695683538913727,0.28,0.012947837089804182,386,2001-11-13 09:30:00,-116.6892163821712,EXPIRY,Dot-com crash
AAPL,2001-10-23 09:30:00,0.2715146541595459,0.29,0.009101346589501347,549,2001-11-07 09:30:00,474.6807313754427,TARGET_95,Dot-com crash
AAPL,2001-10-30 09:30:00,0.2634319365024566,0.28,0.010497339402067943,476,2001-11-05 09:30:00,474.68968776151223,TARGET_95,Dot-com crash
AAPL,2001-11-06 09:30:00,0.2929179072380066,0.31,0.012089183701761472,413,2001-12-04 09:30:00,474.3191225386113,TARGET_95,Dot-com crash
AAPL,2001-11-13 09:30:00,0.2899248003959656,0.3,0.014152170922516319,353,2001-11-26 09:30:00,474.59305188658476,TARGET_95,Dot-com crash
AAPL,2001-11-20 09:30:00,0.2923194468021393,0.31,0.009113470711258204,548,2001-11-26 09:30:00,474.4472852281021,TARGET_95,Dot-com crash
AAPL,2001-11-27 09:30:00,0.3143218457698822,0.33,0.010441511166142947,478,2001-12-05 09:30:00,474.14902205455127,TARGET_95,Dot-com crash
AAPL,2001-12-04 09:30:00,0.3352767527103424,0.35,0.013133531309543922,380,2001-12-31 09:30:00,-499.07418976266905,EXPIRY,Dot-com crash
AAPL,2001-12-11 09:30:00,0.3259972631931305,0.34,0.014666357804239083,340,2002-01-08 09:30:00,-498.6561653441288,EXPIRY,Dot-com crash
AAPL,2001-12-18 09:30:00,0.3144720792770386,0.33,0.012719634729117163,393,2002-01-02 09:30:00,474.88756261158926,TARGET_95,Dot-com crash
AAPL,2001-12-26 09:30:00,0.3216560482978821,0.34,0.010675929576050167,468,2002-01-02 09:30:00,474.65182895119045,TARGET_95,Dot-com crash
AAPL,2002-01-02 09:30:00,0.3487473428249359,0.37,0.012336959728387761,405,2002-01-30 09:30:00,-499.64686899970434,EXPIRY,Dot-com crash
AAPL,2002-01-08 09:30:00,0.3384199738502502,0.36,0.008027518187914348,622,2002-02-04 09:30:00,474.3460497238588,TARGET_95,Dot-com crash
AAPL,2002-01-15 09:30:00,0.3247992694377899,0.34,0.009428062173604757,530,2002-01-24 09:30:00,474.7029304409995,TARGET_95,Dot-com crash
AAPL,2002-01-22 09:30:00,0.3265956044197082,0.34,0.012978810695324139,385,2002-01-24 09:30:00,474.7000011814804,TARGET_95,Dot-com crash
AAPL,2002-01-29 09:30:00,0.3453049659729004,0.36,0.01435527794654931,348,2002-02-01 09:30:00,474.58548891292025,TARGET_95,Dot-com crash
AAPL,2002-02-05 09:30:00,0.3809280097484588,0.4,0.013652668720895378,366,2002-03-05 09:30:00,-499.68767518477085,EXPIRY,Dot-com crash
AAPL,2002-02-12 09:30:00,0.3698522448539734,0.39,0.012618764390594922,396,2002-03-12 09:30:00,-499.70306986755895,EXPIRY,Dot-com crash
AAPL,2002-02-19 09:30:00,0.3385699689388275,0.36,0.008672318372951862,576,2002-02-25 09:30:00,474.54926136792585,TARGET_95,Dot-com crash
AAPL,2002-02-26 09:30:00,0.354286253452301,0.37,0.01515104389237315,330,2002-03-26 09:30:00,-499.98444844831397,EXPIRY,Dot-com crash
AAPL,2002-03-05 09:30:00,0.3521907031536102,0.37,0.01835310572549409,272,2002-04-02 09:30:00,-499.20447573343927,EXPIRY,Dot-com crash
AAPL,2002-03-12 09:30:00,0.370002269744873,0.39,0.018231124908499957,274,2002-04-09 09:30:00,-499.53282249289884,EXPIRY,Dot-com crash
AAPL,2002-03-19 09:30:00,0.371947705745697,0.39,0.017253885058876622,289,2002-04-16 09:30:00,-498.63727820153434,EXPIRY,Dot-com crash
AAPL,2002-03-26 09:30:00,0.351142942905426,0.37,0.011604918145525486,430,2002-04-17 09:30:00,474.0609062447161,TARGET_95,Dot-com crash
AAPL,2002-04-02 09:30:00,0.360272467136383,0.38,0.004490645285705919,1113,2002-04-04 09:30:00,474.8183792841152,TARGET_95,Dot-com crash
AAPL,2002-04-09 09:30:00,0.3607216775417328,0.38,0.005255928146388755,951,2002-04-11 09:30:00,474.8468283854921,TARGET_95,Dot-com crash
AAPL,2002-04-16 09:30:00,0.3852690458297729,0.4,0.007930940426360694,630,2002-05-14 09:30:00,-499.64924686072374,EXPIRY,Dot-com crash
AAPL,2002-04-23 09:30:00,0.3629673421382904,0.38,0.006467288976403668,773,2002-05-21 09:30:00,-499.92143787600355,EXPIRY,Dot-com crash
AAPL,2002-04-30 09:30:00,0.3632666170597076,0.38,0.008839516392884675,565,2002-05-28 09:30:00,-499.4326761979841,EXPIRY,Dot-com crash
AAPL,2002-05-07 09:30:00,0.336324542760849,0.35,0.00787337180506624,635,2002-05-08 09:30:00,474.96115414062086,TARGET_95,Dot-com crash
AAPL,2002-05-14 09:30:00,0.3833227455615997,0.4,0.016329652213279117,306,2002-06-11 09:30:00,-499.68735772634096,EXPIRY,Dot-com crash
AAPL,2002-05-21 09:30:00,0.351142942905426,0.37,0.014305282728031748,349,2002-06-18 09:30:00,-499.25436720830805,EXPIRY,Dot-com crash
AAPL,2002-05-28 09:30:00,0.3589255511760711,0.38,0.013969996958113212,357,2002-06-25 09:30:00,-498.7288914046416,EXPIRY,Dot-com crash
AAPL,2002-06-04 09:30:00,0.3409647643566131,0.36,0.013566316426735767,368,2002-07-02 09:30:00,-499.24044450387623,EXPIRY,Dot-com crash
AAPL,2002-06-11 09:30:00,0.3062392473220825,0.32,0.010679167957038438,468,2002-07-09 09:30:00,-499.7850603893989,EXPIRY,Dot-com crash
AAPL,2002-06-18 09:30:00,0.3015990853309631,0.32,0.007407923870229538,674,2002-07-16 09:30:00,-499.2940688534709,EXPIRY,Dot-com crash
AAPL,2002-06-25 09:30:00,0.2565463185310364,0.27,0.011705951915518903,427,2002-07-23 09:30:00,-499.8441467926572,EXPIRY,Dot-com crash
AAPL,2002-07-02 09:30:00,0.2535530924797058,0.27,0.011801677370243485,423,2002-07-05 09:30:00,474.2504051232345,TARGET_95,Dot-com crash
AAPL,2002-07-09 09:30:00,0.2623842060565948,0.28,0.014331442128246843,348,2002-08-06 09:30:00,-498.73418606299015,EXPIRY,Dot-com crash
AAPL,2002-07-16 09:30:00,0.2673237323760986,0.28,0.01743267867080482,286,2002-08-13 09:30:00,-498.5746099850179,EXPIRY,Dot-com crash
AAPL,2002-07-23 09:30:00,0.2165829539299011,0.23,0.011662775687261387,428,2002-08-20 09:30:00,-150.93862520519306,EXPIRY,Dot-com crash
AAPL,2002-07-30 09:30:00,0.2309520691633224,0.24,0.015398076345170666,324,2002-08-27 09:30:00,-498.8976735835296,EXPIRY,Dot-com crash
AAPL,2002-08-06 09:30:00,0.2206239104270935,0.23,0.013642352780936298,366,2002-09-03 09:30:00,-499.3101117822685,EXPIRY,Dot-com crash
AAPL,2002-08-13 09:30:00,0.2183791846036911,0.23,0.011240457793720335,444,2002-08-16 09:30:00,474.1225097391237,TARGET_95,Dot-com crash
AAPL,2002-08-20 09:30:00,0.2381361722946167,0.25,0.008288021006819801,603,2002-09-17 09:30:00,-499.767666711234,EXPIRY,Dot-com crash
AAPL,2002-08-27 09:30:00,0.2222709655761718,0.23,0.006966260355587187,717,2002-09-24 09:30:00,-499.4808674956012,EXPIRY,Dot-com crash
AAPL,2002-09-03 09:30:00,0.2102964669466018,0.22,0.005688971266213136,878,2002-10-01 09:30:00,-499.4916771735134,EXPIRY,Dot-com crash
AAPL,2002-09-10 09:30:00,0.2144874185323715,0.23,0.0033124543508568846,1509,2002-10-08 09:30:00,-499.8493615443039,EXPIRY,Dot-com crash
AAPL,2002-09-17 09:30:00,0.2215224057435989,0.23,0.004440048478997996,1126,2002-10-15 09:30:00,-499.94945873517435,EXPIRY,Dot-com crash
AAPL,2002-09-24 09:30:00,0.2191276997327804,0.23,0.004138051335823581,1208,2002-10-22 09:30:00,-499.8766013674886,EXPIRY,Dot-com crash
AAPL,2002-10-01 09:30:00,0.2171813547611236,0.23,0.0020748428349381745,2409,2002-10-28 09:30:00,474.8381569897759,TARGET_95,Dot-com crash
AAPL,2002-10-08 09:30:00,0.2047585695981979,0.21,0.003762399741404701,1328,2002-10-10 09:30:00,474.6643513756171,TARGET_95,Dot-com crash
AMZN,1999-12-10 09:30:00,5.334374904632568,5.6,0.36758720630382236,13,2000-01-07 09:30:00,-477.86336819496904,EXPIRY,Dot-com crash
AMZN,1999-12-14 09:30:00,4.78125,5.02,0.36643760554621907,13,2000-01-11 09:30:00,-476.3688872100848,EXPIRY,Dot-com crash
AMZN,1999-12-21 09:30:00,4.993750095367432,5.24,0.36591432726304296,13,2000-01-18 09:30:00,-475.6886254419559,EXPIRY,Dot-com crash
AMZN,1999-12-28 09:30:00,4.115624904632568,4.32,0.33266576995986763,15,2000-01-25 09:30:00,-498.9986549398014,EXPIRY,Dot-com crash
AMZN,2000-01-04 09:30:00,4.096875190734863,4.3,0.43386914655992603,11,2000-02-01 09:30:00,-477.25606121591863,EXPIRY,Dot-com crash
AMZN,2000-01-11 09:30:00,3.3375000953674316,3.5,0.33466015645614733,14,2000-02-03 09:30:00,445.09800808667586,TARGET_95,Dot-com crash
AMZN,2000-01-18 09:30:00,3.206249952316284,3.37,0.3208051239155203,15,2000-02-03 09:30:00,457.1473015796165,TARGET_95,Dot-com crash
AMZN,2000-01-25 09:30:00,3.4625000953674316,3.64,0.3649213745239477,13,2000-02-03 09:30:00,450.6778975370754,TARGET_95,Dot-com crash
AMZN,2000-02-01 09:30:00,3.371875047683716,3.54,0.30703177464147613,16,2000-02-03 09:30:00,466.6882974550436,TARGET_95,Dot-com crash
AMZN,2000-02-08 09:30:00,4.15625,4.36,0.45814208196315054,10,2000-03-07 09:30:00,-458.14208196315053,EXPIRY,Dot-com crash
AMZN,2000-02-15 09:30:00,3.690624952316284,3.88,0.4029233613411418,12,2000-03-14 09:30:00,-483.50803360937016,EXPIRY,Dot-com crash
AMZN,2000-02-22 09:30:00,3.1781249046325684,3.34,0.3204078803087054,15,2000-03-21 09:30:00,-62.486677411910385,EXPIRY,Dot-com crash
AMZN,2000-02-29 09:30:00,3.4437499046325684,3.62,0.3540639333546449,14,2000-03-28 09:30:00,-495.6895066965029,EXPIRY,Dot-com crash
AMZN,2000-03-07 09:30:00,3.174999952316284,3.33,0.20564870068358565,24,2000-03-21 09:30:00,468.8790375585752,TARGET_95,Dot-com crash
AMZN,2000-03-14 09:30:00,3.28125,3.45,0.1846488662167829,27,2000-03-22 09:30:00,473.624341846048,TARGET_95,Dot-com crash
AMZN,2000-03-21 09:30:00,3.6187500953674316,3.8,0.24781430224940015,20,2000-04-18 09:30:00,-495.6286044988003,EXPIRY,Dot-com crash
AMZN,2000-03-28 09:30:00,3.5062499046325684,3.68,0.21888846449908694,22,2000-04-25 09:30:00,-481.5546218979913,EXPIRY,Dot-com crash
AMZN,2000-04-04 09:30:00,3.1968750953674316,3.36,0.20039759195623308,24,2000-05-02 09:30:00,-480.9542206949594,EXPIRY,Dot-com crash
AMZN,2000-04-11 09:30:00,3.168750047683716,3.33,0.19990979723016267,25,2000-05-09 09:30:00,-499.77449307540667,EXPIRY,Dot-com crash
AMZN,2000-04-18 09:30:00,2.746875047683716,2.88,0.26678912003041,18,2000-05-16 09:30:00,-348.59541605473777,EXPIRY,Dot-com crash
AMZN,2000-04-25 09:30:00,2.621875047683716,2.75,0.2486796497631969,20,2000-05-23 09:30:00,-497.3592995263938,EXPIRY,Dot-com crash
AMZN,2000-05-02 09:30:00,2.8062500953674316,2.95,0.28361560352061455,17,2000-05-30 09:30:00,-482.1465259850447,EXPIRY,Dot-com crash
AMZN,2000-05-09 09:30:00,2.8125,2.95,0.2847455052298864,17,2000-06-06 09:30:00,-484.0673588908069,EXPIRY,Dot-com crash
AMZN,2000-05-16 09:30:00,2.953125,3.1,0.23471331325462064,21,2000-06-13 09:30:00,-492.89795783470333,EXPIRY,Dot-com crash
AMZN,2000-05-23 09:30:00,2.3343749046325684,2.45,0.16765364128284765,29,2000-06-02 09:30:00,461.88578173424526,TARGET_95,Dot-com crash
AMZN,2000-05-30 09:30:00,2.5875000953674316,2.72,0.20324163698120778,24,2000-06-27 09:30:00,-487.77992875489866,EXPIRY,Dot-com crash
AMZN,2000-06-06 09:30:00,2.528125047683716,2.65,0.2524461088481611,19,2000-07-03 09:30:00,-479.64760681150614,EXPIRY,Dot-com crash
AMZN,2000-06-13 09:30:00,2.450000047683716,2.57,0.2436432359483096,20,2000-07-11 09:30:00,-487.2864718966192,EXPIRY,Dot-com crash
