date,equity,cash,positions,exposure
2024-05-30 00:00:00,109369.11399919675,37958.31130457627,10,71410.80269462048
2024-05-30 13:30:00,109100.68016343424,40675.05985127482,9,68425.62031215943
2024-05-31 00:00:00,109123.70397917922,37826.5466100725,9,71297.15736910672
2024-05-31 13:30:00,108872.31801304553,35104.70465372492,9,73767.6133593206
2024-06-03 00:00:00,109256.32786508225,36547.49388071896,9,72708.83398436329
2024-06-03 13:30:00,109188.59470601287,36547.49388071896,9,72641.1008252939
2024-06-04 00:00:00,109413.98041043789,36547.49388071896,9,72866.48652971892
2024-06-04 13:30:00,109868.33008382964,36547.49388071896,9,73320.83620311068
2024-06-05 00:00:00,111465.04670116243,36547.49388071896,9,74917.55282044347
2024-06-05 13:30:00,112745.53127642376,36547.49388071896,9,76198.0373957048
2024-06-06 00:00:00,112864.3082259632,36547.49388071896,9,76316.81434524425
2024-06-06 13:30:00,113433.81675822062,36547.49388071896,9,76886.32287750166
2024-06-07 00:00:00,113259.03345986125,36547.49388071896,9,76711.53957914229
2024-06-07 13:30:00,112627.70363484582,36547.49388071896,9,76080.20975412686
2024-06-10 00:00:00,112860.64309090815,41174.408489936424,8,71686.23460097173
2024-06-10 13:30:00,112827.69108225919,41174.408489936424,8,71653.28259232276
2024-06-11 00:00:00,115046.56631209757,41174.408489936424,8,73872.15782216114
2024-06-11 13:30:00,115741.56058590757,41174.408489936424,8,74567.15209597115
2024-06-12 00:00:00,117325.83147764676,54971.27293021817,7,62354.55854742859
2024-06-12 13:30:00,117315.6920675076,54971.27293021817,7,62344.41913728943
2024-06-13 00:00:00,116988.75636952433,54971.27293021817,7,62017.48343930616
2024-06-13 13:30:00,116708.75335117572,54971.27293021817,7,61737.48042095756
2024-06-14 00:00:00,116789.8113285721,54971.27293021817,7,61818.53839835394
2024-06-14 13:30:00,117599.55731417722,54971.27293021817,7,62628.28438395906
2024-06-17 00:00:00,118267.03141392548,54971.27293021817,7,63295.75848370731
2024-06-17 13:30:00,119634.77492699202,54971.27293021817,7,64663.501996773855
2024-06-18 00:00:00,118865.00963780479,58038.95753322765,6,60826.05210457713
2024-06-18 13:30:00,119890.00258853301,58038.95753322765,6,61851.04505530535
2024-06-20 00:00:00,119618.66268504257,58038.95753322765,6,61579.70515181492
2024-06-20 13:30:00,119577.18304515799,69232.54791353428,5,50344.63513162372
2024-06-21 00:00:00,119379.5610219559,69232.54791353428,5,50147.01310842163
2024-06-21 13:30:00,119643.67654869921,69232.54791353428,5,50411.12863516494
2024-06-24 00:00:00,119847.49587057561,69232.54791353428,5,50614.94795704134
2024-06-24 13:30:00,119202.19340902276,69232.54791353428,5,49969.64549548849
2024-06-25 00:00:00,120262.46404319444,69232.54791353428,5,51029.91612966017
2024-06-25 13:30:00,120386.5294483559,69232.54791353428,5,51153.98153482163
2024-06-26 00:00:00,121155.9068165305,69232.54791353428,5,51923.358902996224
2024-06-26 13:30:00,121350.38053120222,69232.54791353428,5,52117.83261766794
2024-06-27 00:00:00,122040.98449311001,69232.54791353428,5,52808.436579575726
2024-06-27 13:30:00,122287.94223607052,69232.54791353428,5,53055.394322536245
2024-06-28 00:00:00,120549.87351928119,69232.54791353428,5,51317.32560574692
2024-06-28 13:30:00,120193.93415339934,69232.54791353428,5,50961.386239865074
2024-07-01 00:00:00,121176.5016928831,69232.54791353428,5,51943.95377934883
2024-07-01 13:30:00,121128.96061343979,69232.54791353428,5,51896.41269990552
2024-07-02 00:00:00,122131.95364505926,69232.54791353428,5,52899.40573152498
2024-07-02 13:30:00,122352.18448417512,69232.54791353428,5,53119.63657064084
2024-07-03 00:00:00,122492.52471050207,69232.54791353428,5,53259.976796967785
2024-07-03 13:30:00,122601.29793457898,69232.54791353428,5,53368.7500210447
2024-07-05 00:00:00,125285.45059241471,69232.54791353428,5,56052.90267888044
2024-07-05 13:30:00,125589.82275044062,69232.54791353428,5,56357.274836906356
2024-07-08 00:00:00,124975.29321326662,69232.54791353428,5,55742.74529973234
2024-07-08 13:30:00,124788.71105361996,69232.54791353428,5,55556.163140085686
2024-07-09 00:00:00,124930.93706204253,69232.54791353428,5,55698.389148508264
2024-07-09 13:30:00,124930.42518636826,69232.54791353428,5,55697.87727283398
2024-07-10 00:00:00,125608.94418835492,84334.86154667052,4,41274.08264168439
2024-07-10 13:30:00,125304.08757071247,84334.86154667052,4,40969.22602404194
2024-07-11 00:00:00,123397.53155112558,84334.86154667052,4,39062.670004455045
2024-07-11 13:30:00,122471.5162427216,84334.86154667052,4,38136.654696051075
2024-07-12 00:00:00,121704.13867199518,84334.86154667052,4,37369.27712532466
2024-07-12 13:30:00,121519.56374712978,84334.86154667052,4,37184.70220045925
2024-07-15 00:00:00,121548.00863896318,84334.86154667052,4,37213.14709229265
2024-07-15 13:30:00,121861.40917201524,84334.86154667052,4,37526.54762534471
2024-07-16 00:00:00,121250.03239768618,84334.86154667052,4,36915.17085101567
2024-07-16 13:30:00,121244.89452093297,84334.86154667052,4,36910.032974262445
2024-07-17 00:00:00,119500.08690961571,93831.49606906099,3,25668.590840554727
2024-07-17 13:30:00,119181.25752175064,93831.49606906099,3,25349.761452689643
2024-07-18 00:00:00,118662.16709315783,93831.49606906099,3,24830.67102409683
2024-07-18 13:30:00,118505.06996386393,93831.49606906099,3,24673.57389480294
2024-07-19 00:00:00,118488.93104672414,93831.49606906099,3,24657.434977663157
2024-07-19 13:30:00,118147.09769063522,93831.49606906099,3,24315.60162157422
2024-07-22 00:00:00,118624.79013826273,93831.49606906099,3,24793.294069201744
2024-07-22 13:30:00,119115.05225864494,93831.49606906099,3,25283.55618958395
2024-07-23 00:00:00,119228.54995562958,93831.49606906099,3,25397.0538865686
2024-07-23 13:30:00,119060.25072362299,93831.49606906099,3,25228.754654562003
2024-07-24 00:00:00,117731.33556667277,93831.49606906099,3,23899.83949761178
2024-07-24 13:30:00,117492.93658108401,93831.49606906099,3,23661.440512023015
2024-07-25 00:00:00,116808.88135843379,93831.49606906099,3,22977.3852893728
2024-07-25 13:30:00,116742.3759346781,93831.49606906099,3,22910.87986561712
2024-07-26 00:00:00,116774.12849195155,93831.49606906099,3,22942.632422890558
2024-07-26 13:30:00,116679.39943999497,93831.49606906099,3,22847.90337093398
2024-07-29 00:00:00,116986.35500998679,93831.49606906099,3,23154.8589409258
2024-07-29 13:30:00,116833.7070133668,93831.49606906099,3,23002.21094430581
2024-07-30 00:00:00,116872.28843992713,93831.49606906099,3,23040.792370866136
2024-07-30 13:30:00,116721.75215746256,93831.49606906099,3,22890.256088401573
2024-07-31 00:00:00,116992.58201626065,93831.49606906099,3,23161.085947199674
2024-07-31 13:30:00,117188.51015346109,93831.49606906099,3,23357.0140844001
2024-08-01 00:00:00,117016.34915117503,93831.49606906099,3,23184.853082114052
2024-08-01 13:30:00,116895.73026380535,93831.49606906099,3,23064.234194744364
2024-08-02 00:00:00,116017.1877127378,95597.5012732007,2,20419.68643953709
2024-08-02 13:30:00,115633.97973609506,95597.5012732007,2,20036.478462894353
2024-08-05 00:00:00,114765.19998610791,104480.14251645074,1,10285.057469657166
2024-08-05 13:30:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-06 00:00:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-06 13:30:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-07 00:00:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-07 13:30:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-08 00:00:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-08 13:30:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-09 00:00:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-09 13:30:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-12 00:00:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-12 13:30:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-13 00:00:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-13 13:30:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-14 00:00:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-14 13:30:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-15 00:00:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-15 13:30:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-16 00:00:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-16 13:30:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-19 00:00:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-19 13:30:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-20 00:00:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-20 13:30:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-21 00:00:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-21 13:30:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-22 00:00:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-22 13:30:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-23 00:00:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-23 13:30:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-26 00:00:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-26 13:30:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-27 00:00:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-27 13:30:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-28 00:00:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-28 13:30:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-29 00:00:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-29 13:30:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-30 00:00:00,114254.06382449986,114254.06382449986,0,0.0
2024-08-30 13:30:00,114254.06382449986,114254.06382449986,0,0.0
2024-09-03 00:00:00,114248.35397623279,102828.6574420499,4,11419.696534182895
2024-09-03 13:30:00,114244.07180404475,94260.03089383242,7,19984.04091021234
2024-09-04 00:00:00,114284.60983082681,94836.62292958399,7,19447.98690124283
