symbol,entry_date,exit_date,entry_price,exit_price,contracts,strike,expiry_date,entry_iv,hold_iv,pnl,reason,scenario,family,cost
GGLL,2025-01-21 09:30:00,2025-04-15 09:30:00,2.2265923684436952,0.0,2,51.2,2025-04-15 09:30:00,0.4319378660081689,0.4319378660081689,-445.31847368873906,EXPIRY,risk_current_mature_tp800,GOOGL,445.31847368873906
GGLL,2025-02-10 09:30:00,2025-05-05 09:30:00,4.696567542937949,0.0,1,44.49,2025-05-05 09:30:00,0.7945549603996237,0.7945549603996237,-469.65675429379485,EXPIRY,risk_current_mature_tp800,GOOGL,469.65675429379485
METU,2025-02-18 09:30:00,2025-05-13 09:30:00,1.3982864127674315,0.0,3,51.44,2025-05-13 09:30:00,0.3307951722940245,0.3307951722940245,-419.48592383022947,EXPIRY,risk_current_mature_tp800,META,419.48592383022947
TSLT,2025-02-18 09:30:00,2025-05-13 09:30:00,3.46836213581747,0.0,1,30.1,2025-05-13 09:30:00,0.8505812548285517,0.8505812548285517,-346.836213581747,EXPIRY,risk_current_mature_tp800,TSLA,346.836213581747
TSLT,2025-02-24 09:30:00,2025-05-19 09:30:00,3.3129100791459543,0.0,1,26.09,2025-05-19 09:30:00,0.9175844195594995,0.9175844195594995,-331.2910079145954,EXPIRY,risk_current_mature_tp800,TSLA,331.2910079145954
AMZU,2025-03-03 09:30:00,2025-05-23 09:30:00,2.396128652554042,0.0,2,36.45,2025-05-26 09:30:00,0.5642866356846443,0.5642866356846443,-479.2257305108084,EXPIRY,risk_current_mature_tp800,AMZN,479.2257305108084
MSFU,2025-03-03 09:30:00,2025-05-23 09:30:00,0.9006821393612423,5.307676849365237,5,32.94,2025-05-26 09:30:00,0.33162059216032624,0.33162059216032624,2203.497355001997,EXPIRY,risk_current_mature_tp800,MSFT,450.3410696806212
MSFU,2025-03-10 09:30:00,2025-06-02 09:30:00,1.4785497311872238,8.812480316162109,3,31.39,2025-06-02 09:30:00,0.45379738888121646,0.45379738888121646,2200.179175492465,EXPIRY,risk_current_mature_tp800,MSFT,443.56491935616714
NFXL,2025-03-10 09:30:00,2025-06-02 09:30:00,3.5838981304912156,23.725456390380856,1,34.09,2025-06-02 09:30:00,0.791813394433549,0.791813394433549,2014.1558259889641,EXPIRY,risk_current_mature_tp800,NFLX,358.3898130491216
AAPU,2025-03-24 09:30:00,2025-06-16 09:30:00,1.9879473616235863,0.0,2,27.96,2025-06-16 09:30:00,0.5953939062440732,0.5953939062440732,-397.58947232471724,EXPIRY,risk_current_mature_tp800,AAPL,397.58947232471724
