symbol,entry_date,exit_date,entry_price,exit_price,contracts,strike,expiry_date,entry_iv,hold_iv,pnl,reason,scenario,family,cost
AAPU,2023-11-27 09:30:00,2024-02-16 09:30:00,0.35666331851148225,0.0,14,23.32,2024-02-19 09:30:00,0.25,0.25,-499.3286459160752,symbol_cap,risk_current_mature_tp800,AAPL,499.3286459160752
AMZU,2023-11-27 09:30:00,2024-02-16 09:30:00,0.8124522329554411,2.3848411560058587,6,25.8,2024-02-19 09:30:00,0.3579218715267727,0.3579218715267727,943.4333538302506,symbol_cap,risk_current_mature_tp800,AMZN,487.4713397732646
GGLL,2023-11-27 09:30:00,2024-02-16 09:30:00,0.46975799224883197,0.0,10,30.78,2024-02-19 09:30:00,0.25,0.25,-469.75799224883195,symbol_cap,risk_current_mature_tp800,GOOGL,469.75799224883195
MSFU,2023-11-27 09:30:00,2024-02-16 09:30:00,0.7782310799410936,0.0,6,38.2,2024-02-19 09:30:00,0.2855156742147394,0.2855156742147394,-466.9386479646562,symbol_cap,risk_current_mature_tp800,MSFT,466.9386479646562
AAPU,2023-12-04 09:30:00,2024-02-26 09:30:00,0.355575235872462,0.0,14,23.27,2024-02-26 09:30:00,0.25,0.25,-497.80533022144675,symbol_cap,risk_current_mature_tp800,AAPL,497.80533022144675
AMZU,2023-12-04 09:30:00,2024-02-26 09:30:00,0.5852155463080786,4.424450378417969,8,25.02,2024-02-26 09:30:00,0.305717201418015,0.305717201418015,3071.3878656879124,symbol_cap,risk_current_mature_tp800,AMZN,468.17243704646285
GGLL,2023-12-04 09:30:00,2024-02-26 09:30:00,0.5911303750408736,0.0,8,28.33,2024-02-26 09:30:00,0.28872494301250246,0.28872494301250246,-472.90430003269887,symbol_cap,risk_current_mature_tp800,GOOGL,472.90430003269887
MSFU,2023-12-04 09:30:00,2024-02-26 09:30:00,0.7965717369516572,1.4574847412109406,6,36.73,2024-02-26 09:30:00,0.2947083431619773,0.2947083431619773,396.5478025555701,symbol_cap,risk_current_mature_tp800,MSFT,477.94304217099426
AAPU,2023-12-11 09:30:00,2024-03-04 09:30:00,0.36582308360385163,0.0,13,23.92,2024-03-04 09:30:00,0.25,0.25,-475.5700086850071,symbol_cap,risk_current_mature_tp800,AAPL,475.5700086850071
AMZU,2023-12-11 09:30:00,2024-03-01 09:30:00,0.5375205088875736,4.837684579988163,9,25.24,2024-03-04 09:30:00,0.29170212113483435,0.29170212113483435,3870.1476639905304,symbol_cap,risk_current_mature_tp800,AMZN,483.7684579988163
GGLL,2023-12-11 09:30:00,2024-03-04 09:30:00,1.15350414373831,0.0,4,29.6,2024-03-04 09:30:00,0.4043887819025814,0.4043887819025814,-461.401657495324,symbol_cap,risk_current_mature_tp800,GOOGL,461.401657495324
MSFU,2023-12-11 09:30:00,2024-03-04 09:30:00,0.6644453551664888,2.1930546569824187,7,37.02,2024-03-04 09:30:00,0.26909500366554523,0.26909500366554523,1070.026511271151,symbol_cap,risk_current_mature_tp800,MSFT,465.1117486165422
AAPU,2023-12-18 09:30:00,2024-03-11 09:30:00,0.3713812285327194,0.0,13,24.39,2024-03-11 09:30:00,0.25,0.25,-482.7955970925352,symbol_cap,risk_current_mature_tp800,AAPL,482.7955970925352
AMZU,2023-12-18 09:30:00,2024-03-11 09:30:00,0.6126211099752767,1.3651139068603513,8,27.32,2024-03-11 09:30:00,0.29947429071463205,0.29947429071463205,601.9942375080597,symbol_cap,risk_current_mature_tp800,AMZN,490.09688798022137
GGLL,2023-12-18 09:30:00,2024-03-11 09:30:00,1.1855085814988549,0.0,4,30.37,2024-03-11 09:30:00,0.4046655669319841,0.4046655669319841,-474.20343259954194,symbol_cap,risk_current_mature_tp800,GOOGL,474.20343259954194
AAPU,2023-12-26 09:30:00,2024-03-19 09:30:00,0.36336202933323847,0.0,13,23.81,2024-03-19 09:30:00,0.25,0.25,-472.37063813321004,symbol_cap,risk_current_mature_tp800,AAPL,472.37063813321004
AMZU,2023-12-26 09:30:00,2024-03-19 09:30:00,0.5357717663883443,2.4905020141601604,9,27.11,2024-03-19 09:30:00,0.2814084094564292,0.2814084094564292,1759.2572229946343,symbol_cap,risk_current_mature_tp800,AMZN,482.1945897495099
GGLL,2023-12-26 09:30:00,2024-03-19 09:30:00,1.259276557597385,0.0,3,32.3,2024-03-19 09:30:00,0.4047805006278905,0.4047805006278905,-377.7829672792155,symbol_cap,risk_current_mature_tp800,GOOGL,377.7829672792155
NVDU,2023-12-26 09:30:00,2024-02-02 09:30:00,1.1285524204103323,10.156971783692992,4,24.48,2024-03-19 09:30:00,0.44821354083537884,0.44821354083537884,3611.3677453130636,symbol_cap,risk_current_mature_tp800,semiconductors,451.42096816413294
TSLT,2023-12-26 09:30:00,2024-03-19 09:30:00,2.415196912603049,0.0,2,28.88,2024-03-19 09:30:00,0.6686035292044041,0.6686035292044041,-483.0393825206098,symbol_cap,risk_current_mature_tp800,TSLA,483.0393825206098
AMZU,2024-01-02 09:30:00,2024-03-26 09:30:00,0.5604031794706383,4.162865753173829,8,26.13,2024-03-26 09:30:00,0.2929849801352361,0.2929849801352361,2881.9700589625527,symbol_cap,risk_current_mature_tp800,AMZN,448.32254357651067
GGLL,2024-01-02 09:30:00,2024-03-26 09:30:00,1.119499120858583,0.3960365295410142,4,31.1,2024-03-26 09:30:00,0.38612961263368784,0.38612961263368784,-289.3850365270275,symbol_cap,risk_current_mature_tp800,GOOGL,447.7996483434332
NVDU,2024-01-02 09:30:00,2024-02-02 09:30:00,1.0691706158762306,9.622535542886077,4,23.64,2024-03-26 09:30:00,0.44290867240359627,0.44290867240359627,3421.345970803938,symbol_cap,risk_current_mature_tp800,semiconductors,427.66824635049227
TSLT,2024-01-02 09:30:00,2024-03-26 09:30:00,2.20438157270795,0.0,2,26.94,2024-03-26 09:30:00,0.6578410848883512,0.6578410848883512,-440.87631454159003,symbol_cap,risk_current_mature_tp800,TSLA,440.87631454159003
GGLL,2024-01-08 09:30:00,2024-04-01 09:30:00,0.6099673809391497,1.6954917907714844,8,31.25,2024-04-01 09:30:00,0.2798375385890892,0.2798375385890892,868.4195278658677,symbol_cap,risk_current_mature_tp800,GOOGL,487.97390475131976
NVDU,2024-01-08 09:30:00,2024-02-12 09:30:00,1.486124711097835,13.375122399880516,3,26.61,2024-04-01 09:30:00,0.5056751373045576,0.5056751373045576,3566.699306634804,symbol_cap,risk_current_mature_tp800,semiconductors,445.8374133293505
TSLT,2024-01-08 09:30:00,2024-04-01 09:30:00,2.2677726041629143,0.0,2,25.16,2024-04-01 09:30:00,0.7060721006516258,0.7060721006516258,-453.55452083258285,symbol_cap,risk_current_mature_tp800,TSLA,453.55452083258285
GGLL,2024-01-16 09:30:00,2024-04-09 09:30:00,0.5410603955626874,0.8427835083007835,9,32.44,2024-04-09 09:30:00,0.26027148063625705,0.26027148063625705,271.55080146428656,symbol_cap,risk_current_mature_tp800,GOOGL,486.95435600641866
NVDU,2024-01-16 09:30:00,2024-02-23 09:30:00,1.6416831175814366,14.77514805823293,3,29.78,2024-04-09 09:30:00,0.5019274385243402,0.5019274385243402,3940.039482195448,symbol_cap,risk_current_mature_tp800,semiconductors,492.504935274431
GGLL,2024-01-22 09:30:00,2024-04-15 09:30:00,0.5540374655402651,0.0,9,33.6,2024-04-15 09:30:00,0.2586093973018939,0.2586093973018939,-498.6337189862386,symbol_cap,risk_current_mature_tp800,GOOGL,498.6337189862386
NVDU,2024-01-22 09:30:00,2024-03-04 09:30:00,1.6788518409059616,15.109666568153655,2,32.34,2024-04-15 09:30:00,0.4826539255750827,0.4826539255750827,2686.1629454495387,symbol_cap,risk_current_mature_tp800,semiconductors,335.77036818119234
GGLL,2024-01-29 09:30:00,2024-04-22 09:30:00,0.6341834699918785,0.0,7,36.2,2024-04-22 09:30:00,0.26579923815782713,0.26579923815782713,-443.9284289943149,symbol_cap,risk_current_mature_tp800,GOOGL,443.9284289943149
MSFU,2024-01-29 09:30:00,2024-04-22 09:30:00,0.648750372822338,0.0,7,42.53,2024-04-22 09:30:00,0.25,0.25,-454.12526097563665,symbol_cap,risk_current_mature_tp800,MSFT,454.12526097563665
NVDU,2024-02-12 09:30:00,2024-05-06 09:30:00,2.4015894711630352,9.794033203124997,2,42.84,2024-05-06 09:30:00,0.5069609924139884,0.5069609924139884,1478.4887463923924,symbol_cap,risk_current_mature_tp800,semiconductors,480.31789423260705
NVDU,2024-02-20 09:30:00,2024-05-14 09:30:00,2.6728378398060997,11.35007019042969,1,40.3,2024-05-14 09:30:00,0.5675728106698029,0.5675728106698029,867.7232350623591,symbol_cap,risk_current_mature_tp800,semiconductors,267.28378398061
AMZU,2024-03-04 09:30:00,2024-05-24 09:30:00,0.9649705996737854,0.0,5,33.17,2024-05-27 09:30:00,0.3431312764092924,0.3431312764092924,-482.48529983689264,symbol_cap,risk_current_mature_tp800,AMZN,482.48529983689264
AMZU,2024-03-11 09:30:00,2024-06-03 09:30:00,0.9681124454233085,0.0,5,31.55,2024-06-03 09:30:00,0.35275794684653905,0.35275794684653905,-484.0562227116543,symbol_cap,risk_current_mature_tp800,AMZN,484.0562227116543
AAPU,2024-03-18 09:30:00,2024-06-10 09:30:00,0.3590974393861135,2.021818389892573,13,20.01,2024-06-10 09:30:00,0.26900664117583156,0.26900664117583156,2161.5372356583975,symbol_cap,risk_current_mature_tp800,AAPL,466.82667120194753
AMZU,2024-03-18 09:30:00,2024-06-10 09:30:00,1.0432125682876663,0.0,4,32.15,2024-06-10 09:30:00,0.363900535450014,0.363900535450014,-417.2850273150665,symbol_cap,risk_current_mature_tp800,AMZN,417.2850273150665
AMZU,2024-03-25 09:30:00,2024-06-17 09:30:00,0.7916701744664856,0.0,6,33.62,2024-06-17 09:30:00,0.30698634415723663,0.30698634415723663,-475.0021046798913,symbol_cap,risk_current_mature_tp800,AMZN,475.0021046798913
TSLT,2024-03-25 09:30:00,2024-06-17 09:30:00,1.5154630689651376,0.0,3,11.89,2024-06-17 09:30:00,0.9203056925922791,0.9203056925922791,-454.63892068954124,symbol_cap,risk_current_mature_tp800,TSLA,454.63892068954124
AMZU,2024-04-01 09:30:00,2024-06-24 09:30:00,0.6966211163132847,0.0,7,33.92,2024-06-24 09:30:00,0.28702546871922036,0.28702546871922036,-487.6347814192993,symbol_cap,risk_current_mature_tp800,AMZN,487.6347814192993
TSLT,2024-04-01 09:30:00,2024-06-24 09:30:00,1.6363009250629545,0.0,3,12.19,2024-06-24 09:30:00,0.9599351449479575,0.9599351449479575,-490.89027751888636,symbol_cap,risk_current_mature_tp800,TSLA,490.89027751888636
AMZU,2024-04-08 09:30:00,2024-07-01 09:30:00,0.927632432730384,0.0,5,35.48,2024-07-01 09:30:00,0.32400569385295175,0.32400569385295175,-463.81621636519196,symbol_cap,risk_current_mature_tp800,AMZN,463.81621636519196
MSFU,2024-04-08 09:30:00,2024-07-01 09:30:00,0.9861561547201614,0.9837927246093727,5,44.31,2024-07-01 09:30:00,0.2982962058690807,0.2982962058690807,-1.1817150553943279,symbol_cap,risk_current_mature_tp800,MSFT,493.0780773600807
TSLT,2024-04-08 09:30:00,2024-07-01 09:30:00,1.5626698950096207,2.4100000762939437,3,11.76,2024-07-01 09:30:00,0.9519402026409126,0.9519402026409126,254.1990543852969,symbol_cap,risk_current_mature_tp800,TSLA,468.80096850288624
AMZU,2024-04-15 09:30:00,2024-07-08 09:30:00,0.8396705006152381,1.0703967285156253,5,34.68,2024-07-08 09:30:00,0.31144831891209085,0.31144831891209085,115.36311395019361,symbol_cap,risk_current_mature_tp800,AMZN,419.83525030761905
GGLL,2024-04-15 09:30:00,2024-07-08 09:30:00,1.7747212289269996,10.844126739501952,2,35.71,2024-07-08 09:30:00,0.4694536712632072,0.4694536712632072,1813.8811021149904,symbol_cap,risk_current_mature_tp800,GOOGL,354.9442457853999
MSFU,2024-04-15 09:30:00,2024-07-08 09:30:00,0.8290795800722641,5.174364166259764,6,41.92,2024-07-08 09:30:00,0.2818007535380635,0.2818007535380635,2607.1707517125,symbol_cap,risk_current_mature_tp800,MSFT,497.4477480433585
NVDU,2024-04-15 09:30:00,2024-06-05 09:30:00,3.988413284222222,35.895719557999996,1,52.41,2024-07-08 09:30:00,0.6247373182461419,0.6247373182461419,3190.730627377777,symbol_cap,risk_current_mature_tp800,semiconductors,398.8413284222222
GGLL,2024-04-22 09:30:00,2024-07-15 09:30:00,1.4870818462046245,8.895148468017581,3,36.3,2024-07-15 09:30:00,0.41669047135169945,0.41669047135169945,2222.419986543887,symbol_cap,risk_current_mature_tp800,GOOGL,446.1245538613873
MSFU,2024-04-22 09:30:00,2024-07-05 09:30:00,0.8998522658425969,8.098670392583372,5,39.29,2024-07-15 09:30:00,0.30259295769488415,0.30259295769488415,3599.4090633703877,symbol_cap,risk_current_mature_tp800,MSFT,449.92613292129846
GGLL,2024-05-13 09:30:00,2024-08-05 09:30:00,4.7091773483704,0.0,1,41.74,2024-08-05 09:30:00,0.8367001471394772,0.8367001471394772,-470.91773483704,symbol_cap,risk_current_mature_tp800,GOOGL,470.91773483704
AAPU,2024-05-20 09:30:00,2024-08-12 09:30:00,1.3701196701772034,3.1732286071777303,3,23.89,2024-08-12 09:30:00,0.5150586973052756,0.5150586973052756,540.9326811001581,symbol_cap,risk_current_mature_tp800,AAPL,411.035901053161
GGLL,2024-05-28 09:30:00,2024-08-20 09:30:00,1.259684252455985,0.0,3,45.15,2024-08-20 09:30:00,0.33504599169509897,0.33504599169509897,-377.9052757367955,symbol_cap,risk_current_mature_tp800,GOOGL,377.9052757367955
GGLL,2024-06-03 09:30:00,2024-08-26 09:30:00,1.117434710327311,0.0,4,43.42,2024-08-26 09:30:00,0.3212651962798726,0.3212651962798726,-446.9738841309244,symbol_cap,risk_current_mature_tp800,GOOGL,446.9738841309244
AAPU,2024-06-10 09:30:00,2024-07-08 09:30:00,0.6389271122927065,5.750344010634358,7,24.24,2024-09-02 09:30:00,0.32568064649836825,0.32568064649836825,3577.9918288391564,symbol_cap,risk_current_mature_tp800,AAPL,447.24897860489455
GGLL,2024-06-10 09:30:00,2024-08-30 09:30:00,1.0185361445631091,0.0,4,44.41,2024-09-02 09:30:00,0.3027654530889397,0.3027654530889397,-407.41445782524363,symbol_cap,risk_current_mature_tp800,GOOGL,407.41445782524363
AAPU,2024-06-17 09:30:00,2024-09-09 09:30:00,2.263795236642869,0.0,2,30.26,2024-09-09 09:30:00,0.6168032102952564,0.6168032102952564,-452.7590473285738,symbol_cap,risk_current_mature_tp800,AAPL,452.7590473285738
GGLL,2024-06-17 09:30:00,2024-09-09 09:30:00,1.0687531962479788,0.0,4,45.4,2024-09-09 09:30:00,0.30706657455363634,0.30706657455363634,-427.5012784991915,symbol_cap,risk_current_mature_tp800,GOOGL,427.5012784991915
TSLT,2024-06-17 09:30:00,2024-09-09 09:30:00,1.5633371497665998,0.6400000381469724,3,12.57,2024-09-09 09:30:00,0.9021571193870122,0.9021571193870122,-277.0011334858882,symbol_cap,risk_current_mature_tp800,TSLA,469.0011449299799
AAPU,2024-06-24 09:30:00,2024-09-16 09:30:00,2.180411183451529,0.0,2,27.87,2024-09-16 09:30:00,0.637287173798251,0.637287173798251,-436.08223669030576,symbol_cap,risk_current_mature_tp800,AAPL,436.08223669030576
AMZU,2024-06-24 09:30:00,2024-09-16 09:30:00,1.2160439073514606,0.0,4,34.36,2024-09-16 09:30:00,0.3824005808450584,0.3824005808450584,-486.4175629405843,symbol_cap,risk_current_mature_tp800,AMZN,486.4175629405843
GGLL,2024-06-24 09:30:00,2024-09-16 09:30:00,1.1203322745192086,0.0,4,46.32,2024-09-16 09:30:00,0.3112204287433514,0.3112204287433514,-448.1329098076834,symbol_cap,risk_current_mature_tp800,GOOGL,448.1329098076834
METU,2024-06-24 09:30:00,2024-09-16 09:30:00,3.0115939542695145,0.0,1,28.27,2024-09-16 09:30:00,0.8,0.8,-301.15939542695145,symbol_cap,risk_current_mature_tp800,META,301.15939542695145
MSFU,2024-06-24 09:30:00,2024-09-16 09:30:00,1.5377723814597335,0.0,3,47.98,2024-09-16 09:30:00,0.3617361209159153,0.3617361209159153,-461.33171443792,symbol_cap,risk_current_mature_tp800,MSFT,461.33171443792
TSLT,2024-06-24 09:30:00,2024-07-08 09:30:00,1.0382211884283126,9.343990695854814,4,11.9,2024-09-16 09:30:00,0.688696106036024,0.688696106036024,3322.3078029706003,symbol_cap,risk_current_mature_tp800,TSLA,415.28847537132503
AMZU,2024-07-01 09:30:00,2024-09-23 09:30:00,2.0333269315787756,0.0,2,38.63,2024-09-23 09:30:00,0.48699670744936446,0.48699670744936446,-406.66538631575514,symbol_cap,risk_current_mature_tp800,AMZN,406.66538631575514
GGLL,2024-07-01 09:30:00,2024-09-23 09:30:00,1.4325330165656904,0.0,3,48.11,2024-09-23 09:30:00,0.34726756034078976,0.34726756034078976,-429.7599049697071,symbol_cap,risk_current_mature_tp800,GOOGL,429.7599049697071
METU,2024-07-01 09:30:00,2024-09-23 09:30:00,3.0724012358189263,2.2548371887207033,1,28.84,2024-09-23 09:30:00,0.8,0.8,-81.7564047098223,symbol_cap,risk_current_mature_tp800,META,307.24012358189265
MSFU,2024-07-01 09:30:00,2024-09-23 09:30:00,1.0796303627431598,0.0,4,49.82,2024-09-23 09:30:00,0.2943264028344558,0.2943264028344558,-431.85214509726393,symbol_cap,risk_current_mature_tp800,MSFT,431.85214509726393
AMZU,2024-07-08 09:30:00,2024-09-30 09:30:00,2.1457769955910173,0.0,2,39.33,2024-09-30 09:30:00,0.49855364963759763,0.49855364963759763,-429.1553991182035,symbol_cap,risk_current_mature_tp800,AMZN,429.1553991182035
GGLL,2024-07-08 09:30:00,2024-09-30 09:30:00,1.9197716249426016,0.0,2,51.21,2024-09-30 09:30:00,0.3954155838097434,0.3954155838097434,-383.9543249885203,symbol_cap,risk_current_mature_tp800,GOOGL,383.9543249885203
METU,2024-07-08 09:30:00,2024-09-30 09:30:00,2.175273459377486,0.5103290557861335,2,31.45,2024-09-30 09:30:00,0.5840242061467613,0.5840242061467613,-332.9888807182705,symbol_cap,risk_current_mature_tp800,META,435.0546918754972
MSFU,2024-07-08 09:30:00,2024-09-30 09:30:00,1.0301537038968291,0.0,4,51.8,2024-09-30 09:30:00,0.28225320360558775,0.28225320360558775,-412.06148155873166,symbol_cap,risk_current_mature_tp800,MSFT,412.06148155873166
AAPU,2024-07-15 09:30:00,2024-10-07 09:30:00,1.8521008720753045,0.0,2,35.01,2024-10-07 09:30:00,0.4882385031382646,0.4882385031382646,-370.4201744150609,symbol_cap,risk_current_mature_tp800,AAPL,370.4201744150609
AMZU,2024-07-15 09:30:00,2024-10-07 09:30:00,2.0849569721616383,0.0,2,36.67,2024-10-07 09:30:00,0.5122002208255384,0.5122002208255384,-416.99139443232764,symbol_cap,risk_current_mature_tp800,AMZN,416.99139443232764
GGLL,2024-07-15 09:30:00,2024-10-07 09:30:00,2.1564144227310127,0.0,2,49.71,2024-10-07 09:30:00,0.43117157071572687,0.43117157071572687,-431.2828845462025,symbol_cap,risk_current_mature_tp800,GOOGL,431.2828845462025
METU,2024-07-15 09:30:00,2024-10-07 09:30:00,2.3431801966270047,5.679474334716797,2,27.52,2024-10-07 09:30:00,0.6767917154052014,0.6767917154052014,667.2588276179586,symbol_cap,risk_current_mature_tp800,META,468.63603932540093
MSFU,2024-07-15 09:30:00,2024-10-07 09:30:00,1.4874140786997554,0.0,3,48.95,2024-10-07 09:30:00,0.35115454229461796,0.35115454229461796,-446.22422360992664,symbol_cap,risk_current_mature_tp800,MSFT,446.22422360992664
AAPU,2024-07-22 09:30:00,2024-10-14 09:30:00,1.661487129051375,0.0,3,31.84,2024-10-14 09:30:00,0.4841193032331488,0.4841193032331488,-498.44613871541253,symbol_cap,risk_current_mature_tp800,AAPL,498.44613871541253
TSLT,2024-07-22 09:30:00,2024-10-14 09:30:00,4.121203043372964,0.0,1,21.56,2024-10-14 09:30:00,1.288645250144786,1.288645250144786,-412.12030433729643,symbol_cap,risk_current_mature_tp800,TSLA,412.12030433729643
