symbol,entry_date,exit_date,entry_price,exit_price,contracts,strike,expiry_date,entry_iv,hold_iv,pnl,reason,scenario,family,cost
GGLL,2023-09-25 09:30:00,2023-12-18 09:30:00,0.7017679211675798,0.0,7,29.49,2023-12-18 09:30:00,0.3084018930329961,0.3084018930329961,-491.2375448173059,symbol_cap,risk_current_mature_tp500,GOOGL,491.2375448173059
MSFU,2023-09-25 09:30:00,2023-11-10 09:30:00,0.5971945183021079,3.5831671098126474,8,29.66,2023-12-18 09:30:00,0.28396646710411744,0.28396646710411744,2388.7780732084316,symbol_cap,risk_current_mature_tp500,MSFT,477.7556146416863
NVDU,2023-09-25 09:30:00,2023-12-18 09:30:00,2.123544562845587,2.8979535675048815,2,19.94,2023-12-18 09:30:00,0.8,0.8,154.88180093185892,symbol_cap,risk_current_mature_tp500,semiconductors,424.7089125691174
NVDU,2023-10-02 09:30:00,2023-12-22 09:30:00,2.3121268623584923,0.18269683837890227,2,21.73,2023-12-25 09:30:00,0.8,0.8,-425.886004795918,symbol_cap,risk_current_mature_tp500,semiconductors,462.42537247169844
AMZU,2023-10-09 09:30:00,2023-12-29 09:30:00,1.0951445471321204,3.082018432617186,4,21.19,2024-01-01 09:30:00,0.4810076537955581,0.4810076537955581,794.7495541940264,symbol_cap,risk_current_mature_tp500,AMZN,438.0578188528482
NVDU,2023-10-09 09:30:00,2023-12-29 09:30:00,2.353893625349391,0.29661384582519545,2,22.09,2024-01-01 09:30:00,0.8,0.8,-411.45595590483913,symbol_cap,risk_current_mature_tp500,semiconductors,470.77872506987825
AMZU,2023-10-16 09:30:00,2024-01-08 09:30:00,1.1421394344295122,1.3694802093505807,4,22.17,2024-01-08 09:30:00,0.4798759741762259,0.4798759741762259,90.93630996842741,symbol_cap,risk_current_mature_tp500,AMZN,456.8557737718049
NVDU,2023-10-16 09:30:00,2024-01-08 09:30:00,1.0861272060238694,1.5039277648925733,4,22.69,2024-01-08 09:30:00,0.4587062755182608,0.4587062755182608,167.12022354748157,symbol_cap,risk_current_mature_tp500,semiconductors,434.4508824095477
AMZU,2023-10-23 09:30:00,2024-01-12 09:30:00,0.9262528064498792,4.15695556640625,5,20.66,2024-01-15 09:30:00,0.4399803144216362,0.4399803144216362,1615.3513799781854,symbol_cap,risk_current_mature_tp500,AMZN,463.1264032249396
NVDU,2023-10-23 09:30:00,2024-01-12 09:30:00,1.3397783948584774,5.5846945953369165,3,20.28,2024-01-15 09:30:00,0.5656614496740572,0.5656614496740572,1273.4748601435317,symbol_cap,risk_current_mature_tp500,semiconductors,401.9335184575432
TSLT,2023-10-30 09:30:00,2024-01-22 09:30:00,1.909374040144379,0.0,2,17.93,2024-01-22 09:30:00,0.8,0.8,-381.8748080288758,symbol_cap,risk_current_mature_tp500,TSLA,381.8748080288758
TSLT,2023-11-06 09:30:00,2024-01-29 09:30:00,2.3325821845329404,0.0,2,21.9,2024-01-29 09:30:00,0.8,0.8,-466.51643690658807,symbol_cap,risk_current_mature_tp500,TSLA,466.51643690658807
AMZU,2023-11-13 09:30:00,2024-02-05 09:30:00,1.854637150130455,3.967514724731444,2,24.53,2024-02-05 09:30:00,0.6215396502428023,0.6215396502428023,422.5755149201978,symbol_cap,risk_current_mature_tp500,AMZN,370.92743002609103
AMZU,2023-11-20 09:30:00,2024-02-12 09:30:00,1.7820411744419218,3.573113555908204,2,25.38,2024-02-12 09:30:00,0.5906982822821212,0.5906982822821212,358.21447629325644,symbol_cap,risk_current_mature_tp500,AMZN,356.40823488838436
AAPU,2023-11-27 09:30:00,2024-02-16 09:30:00,0.35666331851148225,0.0,14,23.32,2024-02-19 09:30:00,0.25,0.25,-499.3286459160752,symbol_cap,risk_current_mature_tp500,AAPL,499.3286459160752
AMZU,2023-11-27 09:30:00,2024-02-16 09:30:00,0.8124522329554411,2.3848411560058587,6,25.8,2024-02-19 09:30:00,0.3579218715267727,0.3579218715267727,943.4333538302506,symbol_cap,risk_current_mature_tp500,AMZN,487.4713397732646
GGLL,2023-11-27 09:30:00,2024-02-16 09:30:00,0.46975799224883197,0.0,10,30.78,2024-02-19 09:30:00,0.25,0.25,-469.75799224883195,symbol_cap,risk_current_mature_tp500,GOOGL,469.75799224883195
MSFU,2023-11-27 09:30:00,2024-02-16 09:30:00,0.7782310799410936,0.0,6,38.2,2024-02-19 09:30:00,0.2855156742147394,0.2855156742147394,-466.9386479646562,symbol_cap,risk_current_mature_tp500,MSFT,466.9386479646562
AAPU,2023-12-04 09:30:00,2024-02-26 09:30:00,0.355575235872462,0.0,14,23.27,2024-02-26 09:30:00,0.25,0.25,-497.80533022144675,symbol_cap,risk_current_mature_tp500,AAPL,497.80533022144675
AMZU,2023-12-04 09:30:00,2024-02-02 09:30:00,0.5852155463080786,3.5112932778484716,8,25.02,2024-02-26 09:30:00,0.305717201418015,0.305717201418015,2340.8621852323145,symbol_cap,risk_current_mature_tp500,AMZN,468.17243704646285
GGLL,2023-12-04 09:30:00,2024-01-24 09:30:00,0.5911303750408736,3.5467822502452417,8,28.33,2024-02-26 09:30:00,0.28872494301250246,0.28872494301250246,2364.5215001634947,symbol_cap,risk_current_mature_tp500,GOOGL,472.90430003269887
MSFU,2023-12-04 09:30:00,2024-02-26 09:30:00,0.7965717369516572,1.4574847412109406,6,36.73,2024-02-26 09:30:00,0.2947083431619773,0.2947083431619773,396.5478025555701,symbol_cap,risk_current_mature_tp500,MSFT,477.94304217099426
AAPU,2023-12-11 09:30:00,2024-03-04 09:30:00,0.36582308360385163,0.0,13,23.92,2024-03-04 09:30:00,0.25,0.25,-475.5700086850071,symbol_cap,risk_current_mature_tp500,AAPL,475.5700086850071
AMZU,2023-12-11 09:30:00,2024-02-02 09:30:00,0.5375205088875736,3.225123053325442,9,25.24,2024-03-04 09:30:00,0.29170212113483435,0.29170212113483435,2418.8422899940815,symbol_cap,risk_current_mature_tp500,AMZN,483.7684579988163
GGLL,2023-12-11 09:30:00,2024-03-04 09:30:00,1.15350414373831,0.0,4,29.6,2024-03-04 09:30:00,0.4043887819025814,0.4043887819025814,-461.401657495324,symbol_cap,risk_current_mature_tp500,GOOGL,461.401657495324
MSFU,2023-12-11 09:30:00,2024-03-04 09:30:00,0.6644453551664888,2.1930546569824187,7,37.02,2024-03-04 09:30:00,0.26909500366554523,0.26909500366554523,1070.026511271151,symbol_cap,risk_current_mature_tp500,MSFT,465.1117486165422
AAPU,2023-12-18 09:30:00,2024-03-11 09:30:00,0.3713812285327194,0.0,13,24.39,2024-03-11 09:30:00,0.25,0.25,-482.7955970925352,symbol_cap,risk_current_mature_tp500,AAPL,482.7955970925352
AMZU,2023-12-18 09:30:00,2024-03-11 09:30:00,0.6126211099752767,1.3651139068603513,8,27.32,2024-03-11 09:30:00,0.29947429071463205,0.29947429071463205,601.9942375080597,symbol_cap,risk_current_mature_tp500,AMZN,490.09688798022137
GGLL,2023-12-18 09:30:00,2024-03-11 09:30:00,1.1855085814988549,0.0,4,30.37,2024-03-11 09:30:00,0.4046655669319841,0.4046655669319841,-474.20343259954194,symbol_cap,risk_current_mature_tp500,GOOGL,474.20343259954194
AAPU,2023-12-26 09:30:00,2024-03-19 09:30:00,0.36336202933323847,0.0,13,23.81,2024-03-19 09:30:00,0.25,0.25,-472.37063813321004,symbol_cap,risk_current_mature_tp500,AAPL,472.37063813321004
AMZU,2023-12-26 09:30:00,2024-03-01 09:30:00,0.5357717663883443,3.214630598330066,9,27.11,2024-03-19 09:30:00,0.2814084094564292,0.2814084094564292,2410.9729487475493,symbol_cap,risk_current_mature_tp500,AMZN,482.1945897495099
GGLL,2023-12-26 09:30:00,2024-03-19 09:30:00,1.259276557597385,0.0,3,32.3,2024-03-19 09:30:00,0.4047805006278905,0.4047805006278905,-377.7829672792155,symbol_cap,risk_current_mature_tp500,GOOGL,377.7829672792155
NVDU,2023-12-26 09:30:00,2024-01-24 09:30:00,1.1285524204103323,6.771314522461994,4,24.48,2024-03-19 09:30:00,0.44821354083537884,0.44821354083537884,2257.104840820665,symbol_cap,risk_current_mature_tp500,semiconductors,451.42096816413294
TSLT,2023-12-26 09:30:00,2024-03-19 09:30:00,2.415196912603049,0.0,2,28.88,2024-03-19 09:30:00,0.6686035292044041,0.6686035292044041,-483.0393825206098,symbol_cap,risk_current_mature_tp500,TSLA,483.0393825206098
AMZU,2024-01-02 09:30:00,2024-02-09 09:30:00,0.5604031794706383,3.36241907682383,8,26.13,2024-03-26 09:30:00,0.2929849801352361,0.2929849801352361,2241.612717882553,symbol_cap,risk_current_mature_tp500,AMZN,448.32254357651067
GGLL,2024-01-02 09:30:00,2024-03-26 09:30:00,1.119499120858583,0.3960365295410142,4,31.1,2024-03-26 09:30:00,0.38612961263368784,0.38612961263368784,-289.3850365270275,symbol_cap,risk_current_mature_tp500,GOOGL,447.7996483434332
NVDU,2024-01-02 09:30:00,2024-01-22 09:30:00,1.0691706158762306,6.415023695257384,4,23.64,2024-03-26 09:30:00,0.44290867240359627,0.44290867240359627,2138.341231752461,symbol_cap,risk_current_mature_tp500,semiconductors,427.66824635049227
TSLT,2024-01-02 09:30:00,2024-03-26 09:30:00,2.20438157270795,0.0,2,26.94,2024-03-26 09:30:00,0.6578410848883512,0.6578410848883512,-440.87631454159003,symbol_cap,risk_current_mature_tp500,TSLA,440.87631454159003
GGLL,2024-01-08 09:30:00,2024-04-01 09:30:00,0.6099673809391497,1.6954917907714844,8,31.25,2024-04-01 09:30:00,0.2798375385890892,0.2798375385890892,868.4195278658677,symbol_cap,risk_current_mature_tp500,GOOGL,487.97390475131976
NVDU,2024-01-08 09:30:00,2024-02-05 09:30:00,1.486124711097835,8.91674826658701,3,26.61,2024-04-01 09:30:00,0.5056751373045576,0.5056751373045576,2229.1870666467526,symbol_cap,risk_current_mature_tp500,semiconductors,445.8374133293505
TSLT,2024-01-08 09:30:00,2024-04-01 09:30:00,2.2677726041629143,0.0,2,25.16,2024-04-01 09:30:00,0.7060721006516258,0.7060721006516258,-453.55452083258285,symbol_cap,risk_current_mature_tp500,TSLA,453.55452083258285
GGLL,2024-01-16 09:30:00,2024-04-09 09:30:00,0.5410603955626874,0.8427835083007835,9,32.44,2024-04-09 09:30:00,0.26027148063625705,0.26027148063625705,271.55080146428656,symbol_cap,risk_current_mature_tp500,GOOGL,486.95435600641866
NVDU,2024-01-16 09:30:00,2024-02-12 09:30:00,1.6416831175814366,9.85009870548862,3,29.78,2024-04-09 09:30:00,0.5019274385243402,0.5019274385243402,2462.5246763721548,symbol_cap,risk_current_mature_tp500,semiconductors,492.504935274431
GGLL,2024-01-22 09:30:00,2024-04-15 09:30:00,0.5540374655402651,0.0,9,33.6,2024-04-15 09:30:00,0.2586093973018939,0.2586093973018939,-498.6337189862386,symbol_cap,risk_current_mature_tp500,GOOGL,498.6337189862386
GGLL,2024-01-29 09:30:00,2024-04-22 09:30:00,0.6341834699918785,0.0,7,36.2,2024-04-22 09:30:00,0.26579923815782713,0.26579923815782713,-443.9284289943149,symbol_cap,risk_current_mature_tp500,GOOGL,443.9284289943149
MSFU,2024-01-29 09:30:00,2024-04-22 09:30:00,0.648750372822338,0.0,7,42.53,2024-04-22 09:30:00,0.25,0.25,-454.12526097563665,symbol_cap,risk_current_mature_tp500,MSFT,454.12526097563665
NVDU,2024-01-29 09:30:00,2024-02-23 09:30:00,1.8825231015431871,11.295138609259123,2,34.57,2024-04-22 09:30:00,0.49797329976894716,0.49797329976894716,1882.523101543187,symbol_cap,risk_current_mature_tp500,semiconductors,376.5046203086374
NVDU,2024-02-12 09:30:00,2024-03-08 09:30:00,2.4015894711630352,14.409536826978211,2,42.84,2024-05-06 09:30:00,0.5069609924139884,0.5069609924139884,2401.5894711630353,symbol_cap,risk_current_mature_tp500,semiconductors,480.31789423260705
NVDU,2024-02-20 09:30:00,2024-03-07 09:30:00,2.6728378398060997,16.037027038836598,1,40.3,2024-05-14 09:30:00,0.5675728106698029,0.5675728106698029,1336.4189199030498,symbol_cap,risk_current_mature_tp500,semiconductors,267.28378398061
AMZU,2024-03-04 09:30:00,2024-05-24 09:30:00,0.9649705996737854,0.0,5,33.17,2024-05-27 09:30:00,0.3431312764092924,0.3431312764092924,-482.48529983689264,symbol_cap,risk_current_mature_tp500,AMZN,482.48529983689264
AMZU,2024-03-11 09:30:00,2024-06-03 09:30:00,0.9681124454233085,0.0,5,31.55,2024-06-03 09:30:00,0.35275794684653905,0.35275794684653905,-484.0562227116543,symbol_cap,risk_current_mature_tp500,AMZN,484.0562227116543
AAPU,2024-03-18 09:30:00,2024-06-03 09:30:00,0.3590974393861135,2.154584636316681,13,20.01,2024-06-10 09:30:00,0.26900664117583156,0.26900664117583156,2334.133356009738,symbol_cap,risk_current_mature_tp500,AAPL,466.82667120194753
AMZU,2024-03-18 09:30:00,2024-06-10 09:30:00,1.0432125682876663,0.0,4,32.15,2024-06-10 09:30:00,0.363900535450014,0.363900535450014,-417.2850273150665,symbol_cap,risk_current_mature_tp500,AMZN,417.2850273150665
AMZU,2024-03-25 09:30:00,2024-06-17 09:30:00,0.7916701744664856,0.0,6,33.62,2024-06-17 09:30:00,0.30698634415723663,0.30698634415723663,-475.0021046798913,symbol_cap,risk_current_mature_tp500,AMZN,475.0021046798913
TSLT,2024-03-25 09:30:00,2024-06-17 09:30:00,1.5154630689651376,0.0,3,11.89,2024-06-17 09:30:00,0.9203056925922791,0.9203056925922791,-454.63892068954124,symbol_cap,risk_current_mature_tp500,TSLA,454.63892068954124
AMZU,2024-04-01 09:30:00,2024-06-24 09:30:00,0.6966211163132847,0.0,7,33.92,2024-06-24 09:30:00,0.28702546871922036,0.28702546871922036,-487.6347814192993,symbol_cap,risk_current_mature_tp500,AMZN,487.6347814192993
TSLT,2024-04-01 09:30:00,2024-06-24 09:30:00,1.6363009250629545,0.0,3,12.19,2024-06-24 09:30:00,0.9599351449479575,0.9599351449479575,-490.89027751888636,symbol_cap,risk_current_mature_tp500,TSLA,490.89027751888636
AMZU,2024-04-08 09:30:00,2024-07-01 09:30:00,0.927632432730384,0.0,5,35.48,2024-07-01 09:30:00,0.32400569385295175,0.32400569385295175,-463.81621636519196,symbol_cap,risk_current_mature_tp500,AMZN,463.81621636519196
MSFU,2024-04-08 09:30:00,2024-07-01 09:30:00,0.9861561547201614,0.9837927246093727,5,44.31,2024-07-01 09:30:00,0.2982962058690807,0.2982962058690807,-1.1817150553943279,symbol_cap,risk_current_mature_tp500,MSFT,493.0780773600807
TSLT,2024-04-08 09:30:00,2024-07-01 09:30:00,1.5626698950096207,2.4100000762939437,3,11.76,2024-07-01 09:30:00,0.9519402026409126,0.9519402026409126,254.1990543852969,symbol_cap,risk_current_mature_tp500,TSLA,468.80096850288624
AMZU,2024-04-15 09:30:00,2024-07-08 09:30:00,0.8396705006152381,1.0703967285156253,5,34.68,2024-07-08 09:30:00,0.31144831891209085,0.31144831891209085,115.36311395019361,symbol_cap,risk_current_mature_tp500,AMZN,419.83525030761905
GGLL,2024-04-15 09:30:00,2024-07-05 09:30:00,1.7747212289269996,10.648327373561997,2,35.71,2024-07-08 09:30:00,0.4694536712632072,0.4694536712632072,1774.7212289269996,symbol_cap,risk_current_mature_tp500,GOOGL,354.9442457853999
MSFU,2024-04-15 09:30:00,2024-07-05 09:30:00,0.8290795800722641,4.974477480433585,6,41.92,2024-07-08 09:30:00,0.2818007535380635,0.2818007535380635,2487.2387402167924,symbol_cap,risk_current_mature_tp500,MSFT,497.4477480433585
GGLL,2024-04-22 09:30:00,2024-06-27 09:30:00,1.4870818462046245,8.922491077227747,3,36.3,2024-07-15 09:30:00,0.41669047135169945,0.41669047135169945,2230.622769306937,symbol_cap,risk_current_mature_tp500,GOOGL,446.1245538613873
MSFU,2024-04-22 09:30:00,2024-06-24 09:30:00,0.8998522658425969,5.3991135950555815,5,39.29,2024-07-15 09:30:00,0.30259295769488415,0.30259295769488415,2249.6306646064922,symbol_cap,risk_current_mature_tp500,MSFT,449.92613292129846
GGLL,2024-05-13 09:30:00,2024-08-05 09:30:00,4.7091773483704,0.0,1,41.74,2024-08-05 09:30:00,0.8367001471394772,0.8367001471394772,-470.91773483704,symbol_cap,risk_current_mature_tp500,GOOGL,470.91773483704
GGLL,2024-05-28 09:30:00,2024-08-20 09:30:00,1.259684252455985,0.0,3,45.15,2024-08-20 09:30:00,0.33504599169509897,0.33504599169509897,-377.9052757367955,symbol_cap,risk_current_mature_tp500,GOOGL,377.9052757367955
AAPU,2024-06-03 09:30:00,2024-06-12 09:30:00,0.5235366492487454,3.1412198954924726,9,24.53,2024-08-26 09:30:00,0.29221250140535215,0.29221250140535215,2355.9149216193546,symbol_cap,risk_current_mature_tp500,AAPL,471.18298432387087
GGLL,2024-06-03 09:30:00,2024-08-26 09:30:00,1.117434710327311,0.0,4,43.42,2024-08-26 09:30:00,0.3212651962798726,0.3212651962798726,-446.9738841309244,symbol_cap,risk_current_mature_tp500,GOOGL,446.9738841309244
AAPU,2024-06-10 09:30:00,2024-06-12 09:30:00,0.6389271122927065,3.833562673756239,7,24.24,2024-09-02 09:30:00,0.32568064649836825,0.32568064649836825,2236.2448930244727,symbol_cap,risk_current_mature_tp500,AAPL,447.24897860489455
GGLL,2024-06-10 09:30:00,2024-08-30 09:30:00,1.0185361445631091,0.0,4,44.41,2024-09-02 09:30:00,0.3027654530889397,0.3027654530889397,-407.41445782524363,symbol_cap,risk_current_mature_tp500,GOOGL,407.41445782524363
AAPU,2024-06-17 09:30:00,2024-09-09 09:30:00,2.263795236642869,0.0,2,30.26,2024-09-09 09:30:00,0.6168032102952564,0.6168032102952564,-452.7590473285738,symbol_cap,risk_current_mature_tp500,AAPL,452.7590473285738
GGLL,2024-06-17 09:30:00,2024-09-09 09:30:00,1.0687531962479788,0.0,4,45.4,2024-09-09 09:30:00,0.30706657455363634,0.30706657455363634,-427.5012784991915,symbol_cap,risk_current_mature_tp500,GOOGL,427.5012784991915
TSLT,2024-06-17 09:30:00,2024-07-09 09:30:00,1.5633371497665998,9.380022898599599,3,12.57,2024-09-09 09:30:00,0.9021571193870122,0.9021571193870122,2345.0057246499,symbol_cap,risk_current_mature_tp500,TSLA,469.0011449299799
AAPU,2024-06-24 09:30:00,2024-09-16 09:30:00,2.180411183451529,0.0,2,27.87,2024-09-16 09:30:00,0.637287173798251,0.637287173798251,-436.08223669030576,symbol_cap,risk_current_mature_tp500,AAPL,436.08223669030576
AMZU,2024-06-24 09:30:00,2024-09-16 09:30:00,1.2160439073514606,0.0,4,34.36,2024-09-16 09:30:00,0.3824005808450584,0.3824005808450584,-486.4175629405843,symbol_cap,risk_current_mature_tp500,AMZN,486.4175629405843
GGLL,2024-06-24 09:30:00,2024-09-16 09:30:00,1.1203322745192086,0.0,4,46.32,2024-09-16 09:30:00,0.3112204287433514,0.3112204287433514,-448.1329098076834,symbol_cap,risk_current_mature_tp500,GOOGL,448.1329098076834
METU,2024-06-24 09:30:00,2024-09-16 09:30:00,3.0115939542695145,0.0,1,28.27,2024-09-16 09:30:00,0.8,0.8,-301.15939542695145,symbol_cap,risk_current_mature_tp500,META,301.15939542695145
MSFU,2024-06-24 09:30:00,2024-09-16 09:30:00,1.5377723814597335,0.0,3,47.98,2024-09-16 09:30:00,0.3617361209159153,0.3617361209159153,-461.33171443792,symbol_cap,risk_current_mature_tp500,MSFT,461.33171443792
TSLT,2024-06-24 09:30:00,2024-07-03 09:30:00,1.0382211884283126,6.229327130569875,4,11.9,2024-09-16 09:30:00,0.688696106036024,0.688696106036024,2076.4423768566253,symbol_cap,risk_current_mature_tp500,TSLA,415.28847537132503
AMZU,2024-07-01 09:30:00,2024-09-23 09:30:00,2.0333269315787756,0.0,2,38.63,2024-09-23 09:30:00,0.48699670744936446,0.48699670744936446,-406.66538631575514,symbol_cap,risk_current_mature_tp500,AMZN,406.66538631575514
GGLL,2024-07-01 09:30:00,2024-09-23 09:30:00,1.4325330165656904,0.0,3,48.11,2024-09-23 09:30:00,0.34726756034078976,0.34726756034078976,-429.7599049697071,symbol_cap,risk_current_mature_tp500,GOOGL,429.7599049697071
METU,2024-07-01 09:30:00,2024-09-23 09:30:00,3.0724012358189263,2.2548371887207033,1,28.84,2024-09-23 09:30:00,0.8,0.8,-81.7564047098223,symbol_cap,risk_current_mature_tp500,META,307.24012358189265
MSFU,2024-07-01 09:30:00,2024-09-23 09:30:00,1.0796303627431598,0.0,4,49.82,2024-09-23 09:30:00,0.2943264028344558,0.2943264028344558,-431.85214509726393,symbol_cap,risk_current_mature_tp500,MSFT,431.85214509726393
TSLT,2024-07-01 09:30:00,2024-09-23 09:30:00,1.7304863304946991,1.7500001525878908,2,15.59,2024-09-23 09:30:00,0.8264237720122488,0.8264237720122488,3.902764418638327,symbol_cap,risk_current_mature_tp500,TSLA,346.0972660989398
AAPU,2024-07-08 09:30:00,2024-09-30 09:30:00,2.853687184490852,0.0,1,33.13,2024-09-30 09:30:00,0.6823582090034611,0.6823582090034611,-285.3687184490852,symbol_cap,risk_current_mature_tp500,AAPL,285.3687184490852
AMZU,2024-07-08 09:30:00,2024-09-30 09:30:00,2.1457769955910173,0.0,2,39.33,2024-09-30 09:30:00,0.49855364963759763,0.49855364963759763,-429.1553991182035,symbol_cap,risk_current_mature_tp500,AMZN,429.1553991182035
GGLL,2024-07-08 09:30:00,2024-09-30 09:30:00,1.9197716249426016,0.0,2,51.21,2024-09-30 09:30:00,0.3954155838097434,0.3954155838097434,-383.9543249885203,symbol_cap,risk_current_mature_tp500,GOOGL,383.9543249885203
METU,2024-07-08 09:30:00,2024-09-30 09:30:00,2.175273459377486,0.5103290557861335,2,31.45,2024-09-30 09:30:00,0.5840242061467613,0.5840242061467613,-332.9888807182705,symbol_cap,risk_current_mature_tp500,META,435.0546918754972
MSFU,2024-07-08 09:30:00,2024-09-30 09:30:00,1.0301537038968291,0.0,4,51.8,2024-09-30 09:30:00,0.28225320360558775,0.28225320360558775,-412.06148155873166,symbol_cap,risk_current_mature_tp500,MSFT,412.06148155873166
AMZU,2024-07-15 09:30:00,2024-10-07 09:30:00,2.0849569721616383,0.0,2,36.67,2024-10-07 09:30:00,0.5122002208255384,0.5122002208255384,-416.99139443232764,symbol_cap,risk_current_mature_tp500,AMZN,416.99139443232764
GGLL,2024-07-15 09:30:00,2024-10-07 09:30:00,2.1564144227310127,0.0,2,49.71,2024-10-07 09:30:00,0.43117157071572687,0.43117157071572687,-431.2828845462025,symbol_cap,risk_current_mature_tp500,GOOGL,431.2828845462025
METU,2024-07-15 09:30:00,2024-10-07 09:30:00,2.3431801966270047,5.679474334716797,2,27.52,2024-10-07 09:30:00,0.6767917154052014,0.6767917154052014,667.2588276179586,symbol_cap,risk_current_mature_tp500,META,468.63603932540093
MSFU,2024-07-15 09:30:00,2024-10-07 09:30:00,1.4874140786997554,0.0,3,48.95,2024-10-07 09:30:00,0.35115454229461796,0.35115454229461796,-446.22422360992664,symbol_cap,risk_current_mature_tp500,MSFT,446.22422360992664
METU,2024-07-22 09:30:00,2024-10-14 09:30:00,2.921906393064587,7.543892974853524,1,26.38,2024-10-14 09:30:00,0.8250339232360746,0.8250339232360746,462.19865817889365,symbol_cap,risk_current_mature_tp500,META,292.1906393064587
TSLT,2024-07-22 09:30:00,2024-10-14 09:30:00,4.121203043372964,0.0,1,21.56,2024-10-14 09:30:00,1.288645250144786,1.288645250144786,-412.12030433729643,symbol_cap,risk_current_mature_tp500,TSLA,412.12030433729643
