symbol,entry_date,exit_date,entry_price,exit_price,contracts,strike,expiry_date,entry_iv,hold_iv,pnl,reason,scenario,family
MSFU,2023-11-27 09:30:00,2024-02-16 09:30:00,0.7782310799410936,0.0,6,38.2,2024-02-19 09:30:00,0.2855156742147394,0.2855156742147394,-466.9386479646562,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2023-12-04 09:30:00,2024-02-26 09:30:00,0.7965717369516572,1.4574847412109406,6,36.73,2024-02-26 09:30:00,0.2947083431619773,0.2947083431619773,396.5478025555701,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2023-12-11 09:30:00,2024-03-04 09:30:00,0.6644453551664888,2.1930546569824187,7,37.02,2024-03-04 09:30:00,0.26909500366554523,0.26909500366554523,1070.026511271151,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2024-01-29 09:30:00,2024-04-22 09:30:00,0.648750372822338,0.0,7,42.53,2024-04-22 09:30:00,0.25,0.25,-454.12526097563665,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2024-02-05 09:30:00,2024-04-29 09:30:00,0.807666785764722,0.0,6,41.81,2024-04-29 09:30:00,0.27860197517669355,0.27860197517669355,-484.6000714588332,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2024-02-12 09:30:00,2024-05-06 09:30:00,0.9264929747522626,0.0,5,43.24,2024-05-06 09:30:00,0.2928567245253322,0.2928567245253322,-463.2464873761313,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2024-04-08 09:30:00,2024-07-01 09:30:00,0.9861561547201614,0.9837927246093727,5,44.31,2024-07-01 09:30:00,0.2982962058690807,0.2982962058690807,-1.1817150553943279,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2024-04-15 09:30:00,2024-07-05 09:30:00,0.8290795800722641,4.974477480433585,6,41.92,2024-07-08 09:30:00,0.2818007535380635,0.2818007535380635,2487.2387402167924,TARGET,risk_current_mature_tp500,MSFT
MSFU,2024-04-22 09:30:00,2024-06-24 09:30:00,0.8998522658425969,5.3991135950555815,5,39.29,2024-07-15 09:30:00,0.30259295769488415,0.30259295769488415,2249.6306646064922,TARGET,risk_current_mature_tp500,MSFT
MSFU,2024-06-10 09:30:00,2024-08-30 09:30:00,1.3777479402306625,0.0,3,44.04,2024-09-02 09:30:00,0.35657770428377983,0.35657770428377983,-413.32438206919875,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2024-06-17 09:30:00,2024-09-09 09:30:00,1.5897220473701168,0.0,3,48.26,2024-09-09 09:30:00,0.3670699274907581,0.3670699274907581,-476.91661421103504,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2024-06-24 09:30:00,2024-09-16 09:30:00,1.5377723814597335,0.0,3,47.98,2024-09-16 09:30:00,0.3617361209159153,0.3617361209159153,-461.33171443792,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2024-07-01 09:30:00,2024-09-23 09:30:00,1.0796303627431598,0.0,4,49.82,2024-09-23 09:30:00,0.2943264028344558,0.2943264028344558,-431.85214509726393,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2024-07-08 09:30:00,2024-09-30 09:30:00,1.0301537038968291,0.0,4,51.8,2024-09-30 09:30:00,0.28225320360558775,0.28225320360558775,-412.06148155873166,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2024-07-15 09:30:00,2024-10-07 09:30:00,1.4874140786997554,0.0,3,48.95,2024-10-07 09:30:00,0.35115454229461796,0.35115454229461796,-446.22422360992664,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2024-09-16 09:30:00,2024-12-09 09:30:00,1.4004489241266729,0.0,3,43.2,2024-12-09 09:30:00,0.36395137239224656,0.36395137239224656,-420.1346772380018,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2024-09-23 09:30:00,2024-12-16 09:30:00,1.4129197503691788,0.0,3,43.51,2024-12-16 09:30:00,0.3644034358739276,0.3644034358739276,-423.87592511075366,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2024-09-30 09:30:00,2024-12-23 09:30:00,1.3865318379708302,0.0,3,42.78,2024-12-23 09:30:00,0.36389328620304706,0.36389328620304706,-415.9595513912491,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2024-12-02 09:30:00,2025-02-24 09:30:00,1.4386751646828202,0.0,3,41.99,2025-02-24 09:30:00,0.37521428906966753,0.37521428906966753,-431.60254940484606,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2024-12-09 09:30:00,2025-03-03 09:30:00,1.3595654408202371,0.0,3,44.87,2025-03-03 09:30:00,0.3507032435828957,0.3507032435828957,-407.8696322460711,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2024-12-16 09:30:00,2025-03-10 09:30:00,0.8406208301680849,0.0,5,45.92,2025-03-10 09:30:00,0.2716512182717967,0.2716512182717967,-420.31041508404246,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2024-12-23 09:30:00,2025-03-17 09:30:00,1.604597671083706,0.0,3,42.51,2025-03-17 09:30:00,0.3967606934727949,0.3967606934727949,-481.37930132511184,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2025-02-24 09:30:00,2025-05-19 09:30:00,2.348621374001521,4.076760559082032,2,35.72,2025-05-19 09:30:00,0.5642618370631757,0.5642618370631757,345.62783701610226,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2025-03-03 09:30:00,2025-05-13 09:30:00,0.9006821393612423,5.404092836167454,5,32.94,2025-05-26 09:30:00,0.33162059216032624,0.33162059216032624,2251.7053484031057,TARGET,risk_current_mature_tp500,MSFT
MSFU,2025-03-10 09:30:00,2025-05-28 09:30:00,1.4785497311872238,8.871298387123343,3,31.39,2025-06-02 09:30:00,0.45379738888121646,0.45379738888121646,2217.8245967808357,TARGET,risk_current_mature_tp500,MSFT
MSFU,2025-04-28 09:30:00,2025-07-21 09:30:00,4.2454151110756655,16.223023529052732,1,32.13,2025-07-21 09:30:00,0.9472054242336269,0.9472054242336269,1197.7608417977067,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2025-05-12 09:30:00,2025-08-04 09:30:00,4.1165563404795495,11.026034698486328,1,41.89,2025-08-04 09:30:00,0.75269934523456,0.75269934523456,690.9478358006778,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2025-05-19 09:30:00,2025-08-11 09:30:00,3.172739866067026,6.403807373046881,1,43.78,2025-08-11 09:30:00,0.6036269556475053,0.6036269556475053,323.1067506979855,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2025-05-27 09:30:00,2025-08-19 09:30:00,3.3059992274314354,3.721080780029297,1,44.0,2025-08-19 09:30:00,0.6189708997107826,0.6189708997107826,41.50815525978615,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2025-06-02 09:30:00,2025-07-25 09:30:00,0.9571007216274499,5.742604329764699,5,44.22,2025-08-25 09:30:00,0.29415183313996235,0.29415183313996235,2392.7518040686246,TARGET,risk_current_mature_tp500,MSFT
MSFU,2025-06-09 09:30:00,2025-07-31 09:30:00,0.9128716838608675,5.477230103165205,5,46.21,2025-09-01 09:30:00,0.28145065923848395,0.28145065923848395,2282.1792096521685,TARGET,risk_current_mature_tp500,MSFT
MSFU,2025-06-16 09:30:00,2025-07-31 09:30:00,0.8433962165749378,5.060377299449627,5,47.3,2025-09-08 09:30:00,0.2683425120753688,0.2683425120753688,2108.4905414373447,TARGET,risk_current_mature_tp500,MSFT
MSFU,2025-06-23 09:30:00,2025-07-31 09:30:00,0.9097726100466996,5.458635660280198,5,48.59,2025-09-15 09:30:00,0.2742448746388731,0.2742448746388731,2274.431525116749,TARGET,risk_current_mature_tp500,MSFT
MSFU,2025-06-30 09:30:00,2025-07-31 09:30:00,0.7744830708724244,4.646898425234546,6,50.79,2025-09-22 09:30:00,0.25,0.25,2323.449212617273,TARGET,risk_current_mature_tp500,MSFT
MSFU,2025-07-07 09:30:00,2025-07-31 09:30:00,0.7876119748645429,4.725671849187258,6,50.78,2025-09-29 09:30:00,0.2518950298718406,0.2518950298718406,2362.835924593629,TARGET,risk_current_mature_tp500,MSFT
MSFU,2025-07-14 09:30:00,2025-07-31 09:30:00,0.8126440970090627,4.875864582054376,6,51.78,2025-10-06 09:30:00,0.25315725457794414,0.25315725457794414,2437.9322910271885,TARGET,risk_current_mature_tp500,MSFT
MSFU,2025-07-21 09:30:00,2025-07-31 09:30:00,0.8116464959385556,4.869878975631334,6,53.19,2025-10-13 09:30:00,0.25,0.25,2434.939487815667,TARGET,risk_current_mature_tp500,MSFT
MSFU,2025-07-28 09:30:00,2025-10-20 09:30:00,0.8170508473827987,0.0,6,53.57,2025-10-20 09:30:00,0.25,0.25,-490.23050842967916,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2025-08-04 09:30:00,2025-10-27 09:30:00,1.8792154309016365,0.0,2,58.21,2025-10-27 09:30:00,0.36312657696442646,0.36312657696442646,-375.8430861803273,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2025-08-11 09:30:00,2025-11-03 09:30:00,1.9787486817141318,0.0,2,55.2,2025-11-03 09:30:00,0.3851852171333605,0.3851852171333605,-395.74973634282634,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2025-08-18 09:30:00,2025-11-10 09:30:00,2.1873482757564737,0.0,2,54.05,2025-11-10 09:30:00,0.4137794628655031,0.4137794628655031,-437.4696551512948,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2025-10-20 09:30:00,2026-01-12 09:30:00,1.104558390675697,0.0,4,52.86,2026-01-12 09:30:00,0.28915818314585773,0.28915818314585773,-441.82335627027885,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2025-10-27 09:30:00,2026-01-16 09:30:00,1.1579352579849758,0.0,4,55.85,2026-01-19 09:30:00,0.2881916750771988,0.2881916750771988,-463.1741031939903,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2025-11-03 09:30:00,2026-01-26 09:30:00,1.72009784676783,0.0,2,52.62,2026-01-26 09:30:00,0.36574777103259165,0.36574777103259165,-344.019569353566,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2026-01-05 09:30:00,2026-03-30 09:30:00,1.2756694069479373,0.0,3,43.05,2026-03-30 09:30:00,0.34649058532596627,0.34649058532596627,-382.7008220843812,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2026-01-12 09:30:00,2026-04-06 09:30:00,0.8272701344534372,0.0,6,43.73,2026-04-06 09:30:00,0.2757154865360549,0.2757154865360549,-496.3620806720623,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2026-01-20 09:30:00,2026-04-14 09:30:00,0.9076696535124285,0.0,5,39.57,2026-04-14 09:30:00,0.30301783744166194,0.30301783744166194,-453.8348267562142,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2026-01-26 09:30:00,2026-04-20 09:30:00,1.939818345854663,0.0,2,42.24,2026-04-20 09:30:00,0.44666271206393915,0.44666271206393915,-387.9636691709326,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2026-04-06 09:30:00,2026-05-29 09:30:00,1.1257901785725117,6.75474107143507,4,25.47,2026-06-29 09:30:00,0.4362303675972149,0.4362303675972149,2251.5803571450233,TARGET,risk_current_mature_tp500,MSFT
MSFU,2026-04-13 09:30:00,2026-07-06 09:30:00,1.5442894658804036,0.0,3,26.99,2026-07-06 09:30:00,0.51403216908543,0.51403216908543,-463.28683976412105,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2026-04-20 09:30:00,2026-07-13 09:30:00,2.32469233109955,0.0,2,31.79,2026-07-13 09:30:00,0.6074680799569817,0.6074680799569817,-464.93846621991,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2026-04-27 09:30:00,2026-07-20 09:30:00,2.355893209137548,0.0,2,32.69,2026-07-20 09:30:00,0.6008068405573509,0.6008068405573509,-471.17864182750964,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2026-05-04 09:30:00,2026-07-27 09:30:00,2.6432304369902386,0.0,1,30.85,2026-07-27 09:30:00,0.6802563911850416,0.6802563911850416,-264.32304369902386,EXPIRY,risk_current_mature_tp500,MSFT
MSFU,2026-05-11 09:30:00,2026-08-03 09:30:00,2.523986796045115,5.840001220703126,1,30.63,2026-08-03 09:30:00,0.6611811492556473,0.6611811492556473,331.6014424658011,EXPIRY,risk_current_mature_tp500,MSFT
NFXL,2024-10-03 09:30:00,2024-12-26 09:30:00,2.6713555877046993,12.083575897216797,1,25.07,2024-12-26 09:30:00,0.8,0.8,941.2220309512097,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2024-10-07 09:30:00,2024-12-30 09:30:00,2.626375295923152,10.458707885742186,1,24.67,2024-12-30 09:30:00,0.8,0.8,783.2332589819034,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2024-10-14 09:30:00,2025-01-06 09:30:00,2.727281566716794,8.099002990722656,1,25.59,2025-01-06 09:30:00,0.8,0.8,537.1721424005863,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2024-10-21 09:30:00,2025-01-13 09:30:00,3.12979672824334,1.065217819213867,1,29.41,2025-01-13 09:30:00,0.8,0.8,-206.4578909029473,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2024-10-28 09:30:00,2025-01-17 09:30:00,2.9392075255911134,4.1298657989501955,1,27.59,2025-01-20 09:30:00,0.8,0.8,119.06582733590821,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2024-11-04 09:30:00,2025-01-27 09:30:00,3.421950660568733,12.086569519042968,1,28.03,2025-01-27 09:30:00,0.889298455992521,0.889298455992521,866.4618858474234,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2024-11-11 09:30:00,2025-02-03 09:30:00,3.7970170851680827,8.940278625488283,1,31.65,2025-02-03 09:30:00,0.8774226838710816,0.8774226838710816,514.32615403202,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2024-11-18 09:30:00,2025-02-06 09:30:00,1.4588491567211168,8.7530949403267,3,34.9,2025-02-10 09:30:00,0.42165126891672844,0.42165126891672844,2188.273735081675,TARGET,risk_current_mature_tp500,NFLX
NFXL,2024-11-25 09:30:00,2025-02-14 09:30:00,2.059341981558088,10.88934982299805,2,36.37,2025-02-17 09:30:00,0.5108005655759682,0.5108005655759682,1766.0015682879923,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2024-12-02 09:30:00,2025-02-24 09:30:00,2.0833432312690086,1.9989700317382812,2,39.0,2025-02-24 09:30:00,0.49170532835147773,0.49170532835147773,-16.87463990614546,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2024-12-09 09:30:00,2025-03-03 09:30:00,2.3255799444960843,0.0,2,40.3,2025-03-03 09:30:00,0.517064018061191,0.517064018061191,-465.11598889921686,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2024-12-16 09:30:00,2025-03-10 09:30:00,2.3917679571006225,0.0,2,40.84,2025-03-10 09:30:00,0.5217665112495966,0.5217665112495966,-478.35359142012453,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2024-12-23 09:30:00,2025-03-17 09:30:00,2.1905037859304937,0.0,2,39.83,2025-03-17 09:30:00,0.5010752779324934,0.5010752779324934,-438.10075718609875,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2024-12-30 09:30:00,2025-03-24 09:30:00,1.9368476089509379,0.0,2,38.64,2025-03-24 09:30:00,0.4718361797951114,0.4718361797951114,-387.3695217901876,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2025-03-10 09:30:00,2025-05-16 09:30:00,3.5838981304912156,21.503388782947294,1,34.09,2025-06-02 09:30:00,0.791813394433549,0.791813394433549,1791.9490652456077,TARGET,risk_current_mature_tp500,NFLX
NFXL,2025-04-07 09:30:00,2025-06-03 09:30:00,4.204465320768497,25.226791924610982,1,33.47,2025-06-30 09:30:00,0.9097966212966071,0.9097966212966071,2102.2326603842484,TARGET,risk_current_mature_tp500,NFLX
NFXL,2025-05-12 09:30:00,2025-08-04 09:30:00,4.409094194200527,0.0,1,53.2,2025-08-04 09:30:00,0.6640227931503905,0.6640227931503905,-440.9094194200527,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2025-05-19 09:30:00,2025-08-11 09:30:00,4.383113623613433,0.0,1,60.98,2025-08-11 09:30:00,0.6000364484997741,0.6000364484997741,-438.3113623613433,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2025-05-27 09:30:00,2025-08-19 09:30:00,2.8832804754380916,0.0,1,62.86,2025-08-19 09:30:00,0.446467327435335,0.446467327435335,-288.32804754380913,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2025-06-02 09:30:00,2025-08-25 09:30:00,3.231372415030549,0.0,1,63.6,2025-08-25 09:30:00,0.47609601198571155,0.47609601198571155,-323.1372415030549,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2025-06-09 09:30:00,2025-08-29 09:30:00,3.0646244279791794,0.0,1,63.93,2025-09-01 09:30:00,0.458972045009675,0.458972045009675,-306.46244279791796,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2025-06-16 09:30:00,2025-09-08 09:30:00,2.186227675319934,0.0,2,63.76,2025-09-08 09:30:00,0.3755463461386369,0.3755463461386369,-437.2455350639868,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2025-06-23 09:30:00,2025-09-15 09:30:00,2.4763050762987433,0.0,2,66.76,2025-09-15 09:30:00,0.39297824974310525,0.39297824974310525,-495.26101525974866,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2025-06-30 09:30:00,2025-09-22 09:30:00,2.4723550378450447,0.0,2,75.97,2025-09-22 09:30:00,0.36468468706519325,0.36468468706519325,-494.471007569009,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2025-07-07 09:30:00,2025-09-29 09:30:00,3.2520122145931616,0.0,1,70.17,2025-09-29 09:30:00,0.44931485846550817,0.44931485846550817,-325.2012214593162,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2025-07-14 09:30:00,2025-10-06 09:30:00,3.3217512939905944,0.0,1,67.04,2025-10-06 09:30:00,0.468470429519068,0.468470429519068,-332.1751293990594,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2025-09-15 09:30:00,2025-12-08 09:30:00,2.8883295314684574,0.0,1,58.92,2025-12-08 09:30:00,0.4654755819829601,0.4654755819829601,-288.83295314684574,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2025-09-22 09:30:00,2025-12-15 09:30:00,3.2212302125703403,0.0,1,61.02,2025-12-15 09:30:00,0.4877423968384646,0.4877423968384646,-322.123021257034,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2025-09-29 09:30:00,2025-12-22 09:30:00,2.875201745186839,0.0,1,58.81,2025-12-22 09:30:00,0.4647024118751559,0.4647024118751559,-287.5201745186839,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2025-11-24 09:30:00,2026-02-13 09:30:00,3.7348124104766747,0.0,1,44.53,2026-02-16 09:30:00,0.6693293697766208,0.6693293697766208,-373.4812410476675,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2025-12-01 09:30:00,2026-02-23 09:30:00,3.9526024807829625,0.0,1,46.0,2026-02-23 09:30:00,0.6815079040259875,0.6815079040259875,-395.26024807829623,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2025-12-08 09:30:00,2026-03-02 09:30:00,3.83717777708703,0.0,1,36.0,2026-03-02 09:30:00,0.8007223501433042,0.8007223501433042,-383.717777708703,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2026-02-02 09:30:00,2026-03-02 09:30:00,0.9203916401755388,5.522349841053233,5,25.65,2026-04-27 09:30:00,0.3858453546711115,0.3858453546711115,2300.979100438847,TARGET,risk_current_mature_tp500,NFLX
NFXL,2026-02-09 09:30:00,2026-03-03 09:30:00,1.2330755460002427,7.398453276001456,4,24.7,2026-05-04 09:30:00,0.47075057436994033,0.47075057436994033,2466.1510920004853,TARGET,risk_current_mature_tp500,NFLX
NFXL,2026-02-17 09:30:00,2026-03-02 09:30:00,1.5491640083183675,9.294984049910205,3,21.94,2026-05-12 09:30:00,0.5927845200714331,0.5927845200714331,2323.746012477551,TARGET,risk_current_mature_tp500,NFLX
NFXL,2026-04-06 09:30:00,2026-06-29 09:30:00,2.1113445456735302,0.0,2,34.81,2026-06-29 09:30:00,0.5341687873264318,0.5341687873264318,-422.26890913470606,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2026-04-13 09:30:00,2026-07-06 09:30:00,2.1542805506893465,0.0,2,37.76,2026-07-06 09:30:00,0.5132981567266472,0.5132981567266472,-430.85611013786934,EXPIRY,risk_current_mature_tp500,NFLX
NFXL,2026-04-20 09:30:00,2026-07-13 09:30:00,3.892663895881398,0.0,1,31.42,2026-07-13 09:30:00,0.9000710334616806,0.9000710334616806,-389.2663895881398,EXPIRY,risk_current_mature_tp500,NFLX
PLTU,2024-12-11 09:30:00,2025-02-04 09:30:00,2.468809961094485,14.81285976656691,2,23.18,2025-03-05 09:30:00,0.8,0.8,2468.8099610944855,TARGET,risk_current_mature_tp500,PLTR
PLTU,2024-12-16 09:30:00,2025-02-06 09:30:00,2.675144040641486,16.050864243848917,1,25.14,2025-03-10 09:30:00,0.8,0.8,1337.5720203207431,TARGET,risk_current_mature_tp500,PLTR
PLTU,2024-12-23 09:30:00,2025-02-07 09:30:00,3.000023129446232,18.000138776677392,1,28.16,2025-03-17 09:30:00,0.8,0.8,1500.011564723116,TARGET,risk_current_mature_tp500,PLTR
PLTU,2024-12-30 09:30:00,2025-02-06 09:30:00,2.7313625984706285,16.38817559082377,1,25.66,2025-03-24 09:30:00,0.8,0.8,1365.6812992353143,TARGET,risk_current_mature_tp500,PLTR
PLTU,2025-01-06 09:30:00,2025-02-04 09:30:00,2.624118408224671,15.744710449348027,1,24.65,2025-03-31 09:30:00,0.8,0.8,1312.0592041123355,TARGET,risk_current_mature_tp500,PLTR
PLTU,2025-04-07 09:30:00,2025-05-14 09:30:00,4.975337712171371,29.85202627302823,1,20.62,2025-06-30 09:30:00,1.5837538933376696,1.5837538933376696,2487.668856085686,TARGET,risk_current_mature_tp500,PLTR
IBX,2026-03-24 09:30:00,2026-06-02 09:30:00,2.7497679018004924,16.498607410802954,1,25.83,2026-06-16 09:30:00,0.8,0.8,1374.8839509002462,TARGET,risk_current_mature_tp500,semiconductors
IBX,2026-03-30 09:30:00,2026-06-01 09:30:00,2.666265264539094,15.997591587234563,1,25.05,2026-06-22 09:30:00,0.8,0.8,1333.132632269547,TARGET,risk_current_mature_tp500,semiconductors
IBX,2026-04-06 09:30:00,2026-06-29 09:30:00,2.864227191550185,1.9399996948242197,1,26.88,2026-06-29 09:30:00,0.8,0.8,-92.42274967259654,EXPIRY,risk_current_mature_tp500,semiconductors
IBX,2026-04-13 09:30:00,2026-06-01 09:30:00,2.6590677995160394,15.954406797096237,1,24.97,2026-07-06 09:30:00,0.8,0.8,1329.5338997580197,TARGET,risk_current_mature_tp500,semiconductors
IBX,2026-04-20 09:30:00,2026-07-13 09:30:00,3.004464213031669,2.9700007629394527,1,28.23,2026-07-13 09:30:00,0.8,0.8,-3.446345009221652,EXPIRY,risk_current_mature_tp500,semiconductors
NVDU,2023-09-13 09:30:00,2023-12-06 09:30:00,2.3863164332438167,0.0,2,22.39,2023-12-06 09:30:00,0.8,0.8,-477.26328664876337,EXPIRY,risk_current_mature_tp500,semiconductors
NVDU,2023-09-18 09:30:00,2023-12-11 09:30:00,2.262745763359531,0.0,2,21.24,2023-12-11 09:30:00,0.8,0.8,-452.5491526719062,EXPIRY,risk_current_mature_tp500,semiconductors
NVDU,2023-09-25 09:30:00,2023-12-18 09:30:00,2.123544562845587,2.8979535675048815,2,19.94,2023-12-18 09:30:00,0.8,0.8,154.88180093185892,EXPIRY,risk_current_mature_tp500,semiconductors
NVDU,2023-10-02 09:30:00,2023-12-22 09:30:00,2.3121268623584923,0.18269683837890227,2,21.73,2023-12-25 09:30:00,0.8,0.8,-425.886004795918,EXPIRY,risk_current_mature_tp500,semiconductors
NVDU,2023-10-09 09:30:00,2023-12-29 09:30:00,2.353893625349391,0.29661384582519545,2,22.09,2024-01-01 09:30:00,0.8,0.8,-411.45595590483913,EXPIRY,risk_current_mature_tp500,semiconductors
NVDU,2023-10-16 09:30:00,2024-01-08 09:30:00,1.0861272060238694,1.5039277648925733,4,22.69,2024-01-08 09:30:00,0.4587062755182608,0.4587062755182608,167.12022354748157,EXPIRY,risk_current_mature_tp500,semiconductors
NVDU,2023-10-23 09:30:00,2024-01-12 09:30:00,1.3397783948584774,5.5846945953369165,3,20.28,2024-01-15 09:30:00,0.5656614496740572,0.5656614496740572,1273.4748601435317,EXPIRY,risk_current_mature_tp500,semiconductors
NVDU,2023-12-11 09:30:00,2024-01-19 09:30:00,1.0114856658424642,6.0689139950547855,4,22.58,2024-03-04 09:30:00,0.4402715801330427,0.4402715801330427,2022.9713316849284,TARGET,risk_current_mature_tp500,semiconductors
NVDU,2023-12-18 09:30:00,2024-01-30 09:30:00,1.2065827254801773,7.239496352881064,4,25.12,2024-03-11 09:30:00,0.45925309759269645,0.45925309759269645,2413.1654509603545,TARGET,risk_current_mature_tp500,semiconductors
NVDU,2023-12-26 09:30:00,2024-01-24 09:30:00,1.1285524204103323,6.771314522461994,4,24.48,2024-03-19 09:30:00,0.44821354083537884,0.44821354083537884,2257.104840820665,TARGET,risk_current_mature_tp500,semiconductors
NVDU,2024-01-02 09:30:00,2024-01-22 09:30:00,1.0691706158762306,6.415023695257384,4,23.64,2024-03-26 09:30:00,0.44290867240359627,0.44290867240359627,2138.341231752461,TARGET,risk_current_mature_tp500,semiconductors
NVDU,2024-01-08 09:30:00,2024-02-05 09:30:00,1.486124711097835,8.91674826658701,3,26.61,2024-04-01 09:30:00,0.5056751373045576,0.5056751373045576,2229.1870666467526,TARGET,risk_current_mature_tp500,semiconductors
NVDU,2024-01-16 09:30:00,2024-02-12 09:30:00,1.6416831175814366,9.85009870548862,3,29.78,2024-04-09 09:30:00,0.5019274385243402,0.5019274385243402,2462.5246763721548,TARGET,risk_current_mature_tp500,semiconductors
NVDU,2024-01-22 09:30:00,2024-02-22 09:30:00,1.6788518409059616,10.07311104543577,2,32.34,2024-04-15 09:30:00,0.4826539255750827,0.4826539255750827,1678.8518409059616,TARGET,risk_current_mature_tp500,semiconductors
NVDU,2024-01-29 09:30:00,2024-02-23 09:30:00,1.8825231015431871,11.295138609259123,2,34.57,2024-04-22 09:30:00,0.49797329976894716,0.49797329976894716,1882.523101543187,TARGET,risk_current_mature_tp500,semiconductors
NVDU,2024-02-05 09:30:00,2024-03-07 09:30:00,2.3770791132121136,14.262474679272682,2,40.33,2024-04-29 09:30:00,0.524410139941045,0.524410139941045,2377.0791132121135,TARGET,risk_current_mature_tp500,semiconductors
NVDU,2024-02-12 09:30:00,2024-03-08 09:30:00,2.4015894711630352,14.409536826978211,2,42.84,2024-05-06 09:30:00,0.5069609924139884,0.5069609924139884,2401.5894711630353,TARGET,risk_current_mature_tp500,semiconductors
NVDU,2024-02-20 09:30:00,2024-03-07 09:30:00,2.6728378398060997,16.037027038836598,1,40.3,2024-05-14 09:30:00,0.5675728106698029,0.5675728106698029,1336.4189199030498,TARGET,risk_current_mature_tp500,semiconductors
NVDU,2024-04-08 09:30:00,2024-05-28 09:30:00,4.065829360580324,24.394976163481942,1,54.21,2024-07-01 09:30:00,0.6183041904182376,0.6183041904182376,2032.9146802901619,TARGET,risk_current_mature_tp500,semiconductors
NVDU,2024-04-15 09:30:00,2024-05-28 09:30:00,3.988413284222222,23.930479705333333,1,52.41,2024-07-08 09:30:00,0.6247373182461419,0.6247373182461419,1994.206642111111,TARGET,risk_current_mature_tp500,semiconductors
