symbol,entry_date,exit_date,entry_price,exit_price,contracts,strike,expiry_date,entry_iv,hold_iv,pnl,reason,scenario,family,cost
QLD,2025-06-23 09:30:00,2025-09-15 09:30:00,1.2163165604184574,6.47037780761719,4,60.12,2025-09-15 09:30:00,0.2847719933773542,0.2847719933773542,2101.624498879493,symbol_cap,risk_unseen_recent_tp500,nasdaq_100,486.5266241673829
RXL,2025-06-23 09:30:00,2025-09-15 09:30:00,0.6464060326176213,0.0,7,42.32,2025-09-15 09:30:00,0.25,0.25,-452.48422283233486,max_positions,risk_unseen_recent_tp500,healthcare,452.48422283233486
SSO,2025-06-23 09:30:00,2025-09-15 09:30:00,0.7692192307211645,4.31766784667969,6,50.37,2025-09-15 09:30:00,0.25,0.25,2129.069169575115,max_positions,risk_unseen_recent_tp500,broad_market,461.53153843269865
USD,2025-06-23 09:30:00,2025-08-11 09:30:00,1.8115167992719456,10.869100795631674,2,34.68,2025-09-15 09:30:00,0.48461727164810314,0.48461727164810314,1811.5167992719457,max_positions,risk_unseen_recent_tp500,semiconductors,362.3033598543891
DDM,2025-06-30 09:30:00,2025-09-22 09:30:00,0.813729453641054,0.0,6,53.34,2025-09-22 09:30:00,0.25,0.25,-488.23767218463234,symbol_cap,risk_unseen_recent_tp500,dow_30,488.23767218463234
MVV,2025-06-30 09:30:00,2025-09-22 09:30:00,1.059394290709081,0.09282958984374545,4,69.37,2025-09-22 09:30:00,0.25,0.25,-386.6258803461342,symbol_cap,risk_unseen_recent_tp500,midcap_400,423.75771628363236
QLD,2025-06-30 09:30:00,2025-09-22 09:30:00,0.9876840397061724,4.411689147949218,5,64.64,2025-09-22 09:30:00,0.25,0.25,1712.002554121523,symbol_cap,risk_unseen_recent_tp500,nasdaq_100,493.8420198530862
ROM,2025-06-30 09:30:00,2025-09-22 09:30:00,1.5335954029819128,9.201572417891477,3,83.64,2025-09-22 09:30:00,0.2717457871237393,0.2717457871237393,2300.393104472869,symbol_cap,risk_unseen_recent_tp500,technology,460.0786208945739
SSO,2025-06-30 09:30:00,2025-09-22 09:30:00,0.8140006597791452,2.5880526733398383,6,53.33,2025-09-22 09:30:00,0.25,0.25,1064.431208136416,max_positions,risk_unseen_recent_tp500,broad_market,488.40039586748713
USD,2025-06-30 09:30:00,2025-09-22 09:30:00,1.7854731134519817,8.226904144287111,2,40.51,2025-09-22 09:30:00,0.4353390653001641,0.4353390653001641,1288.286206167026,max_positions,risk_unseen_recent_tp500,semiconductors,357.09462269039636
DDM,2025-07-07 09:30:00,2025-09-29 09:30:00,0.8258991702161591,0.0,6,54.07,2025-09-29 09:30:00,0.25,0.25,-495.5395021296955,max_positions,risk_unseen_recent_tp500,dow_30,495.5395021296955
DIG,2025-07-07 09:30:00,2025-09-29 09:30:00,1.288044184252369,0.0,3,37.01,2025-09-29 09:30:00,0.3790311769693357,0.3790311769693357,-386.41325527571075,max_positions,risk_unseen_recent_tp500,energy,386.41325527571075
MVV,2025-07-07 09:30:00,2025-09-29 09:30:00,1.2373812205569763,0.0,4,71.63,2025-09-29 09:30:00,0.26430224709645506,0.26430224709645506,-494.9524882227905,max_positions,risk_unseen_recent_tp500,midcap_400,494.9524882227905
QLD,2025-07-07 09:30:00,2025-09-29 09:30:00,1.0614143511348004,3.538520202636718,4,64.64,2025-09-29 09:30:00,0.25831323506296977,0.25831323506296977,990.8423406007671,max_positions,risk_unseen_recent_tp500,nasdaq_100,424.56574045392017
ROM,2025-07-07 09:30:00,2025-09-29 09:30:00,1.8379854017516806,6.879510803222658,2,84.58,2025-09-29 09:30:00,0.29477098087404563,0.29477098087404563,1008.3050802941955,max_positions,risk_unseen_recent_tp500,technology,367.5970803503361
RXL,2025-07-07 09:30:00,2025-09-29 09:30:00,0.6661271672242375,0.0,7,43.59,2025-09-29 09:30:00,0.25,0.25,-466.28901705696626,max_positions,risk_unseen_recent_tp500,healthcare,466.28901705696626
SSO,2025-07-07 09:30:00,2025-09-29 09:30:00,0.8208214164998981,1.5617010498046895,6,53.76,2025-09-29 09:30:00,0.25,0.25,444.52777998287485,max_positions,risk_unseen_recent_tp500,broad_market,492.49284989993885
USD,2025-07-07 09:30:00,2025-09-29 09:30:00,2.0130148623515627,7.2275846862793,2,40.41,2025-09-29 09:30:00,0.47032635058086364,0.47032635058086364,1042.9139647855475,max_positions,risk_unseen_recent_tp500,semiconductors,402.6029724703125
DDM,2025-07-14 09:30:00,2025-10-06 09:30:00,0.8269578695073463,0.0,6,54.17,2025-10-06 09:30:00,0.25,0.25,-496.1747217044078,max_positions,risk_unseen_recent_tp500,dow_30,496.1747217044078
DIG,2025-07-14 09:30:00,2025-10-06 09:30:00,1.4180531636757703,0.0,3,38.59,2025-10-06 09:30:00,0.39083143353071115,0.39083143353071115,-425.41594910273113,max_positions,risk_unseen_recent_tp500,energy,425.41594910273113
MVV,2025-07-14 09:30:00,2025-10-06 09:30:00,1.2884668787837548,0.0,3,72.78,2025-10-06 09:30:00,0.2674094110655925,0.2674094110655925,-386.5400636351264,max_positions,risk_unseen_recent_tp500,midcap_400,386.5400636351264
QLD,2025-07-14 09:30:00,2025-10-06 09:30:00,1.035642280399502,4.631153564453129,4,65.52,2025-10-06 09:30:00,0.2538252912572017,0.2538252912572017,1438.2045136214508,max_positions,risk_unseen_recent_tp500,nasdaq_100,414.2569121598008
ROM,2025-07-14 09:30:00,2025-10-02 09:30:00,1.849934107716436,11.099604646298616,2,84.95,2025-10-06 09:30:00,0.2952325027870943,0.2952325027870943,1849.9341077164358,max_positions,risk_unseen_recent_tp500,technology,369.9868215432872
RXL,2025-07-14 09:30:00,2025-10-06 09:30:00,0.6713328368663394,1.0004946899414051,7,44.03,2025-10-06 09:30:00,0.25,0.25,230.41329715254602,max_positions,risk_unseen_recent_tp500,healthcare,469.9329858064376
SSO,2025-07-14 09:30:00,2025-10-06 09:30:00,0.8295342020915584,2.208954925537107,6,54.38,2025-10-06 09:30:00,0.25,0.25,827.6524340673291,max_positions,risk_unseen_recent_tp500,broad_market,497.720521254935
USD,2025-07-14 09:30:00,2025-10-06 09:30:00,2.1551249619112447,8.856843872070314,2,42.58,2025-10-06 09:30:00,0.4746336774028938,0.4746336774028938,1340.3437820318138,max_positions,risk_unseen_recent_tp500,semiconductors,431.0249923822489
DDM,2025-07-21 09:30:00,2025-10-13 09:30:00,0.8211395237723522,0.0,6,53.83,2025-10-13 09:30:00,0.25,0.25,-492.68371426341133,max_positions,risk_unseen_recent_tp500,dow_30,492.68371426341133
DIG,2025-07-21 09:30:00,2025-10-13 09:30:00,1.2970689590735507,0.0,3,35.87,2025-10-13 09:30:00,0.3870098050492121,0.3870098050492121,-389.1206877220652,max_positions,risk_unseen_recent_tp500,energy,389.1206877220652
MVV,2025-07-21 09:30:00,2025-10-13 09:30:00,1.2694228737362216,0.0,3,71.24,2025-10-13 09:30:00,0.2681802055359955,0.2681802055359955,-380.8268621208665,max_positions,risk_unseen_recent_tp500,midcap_400,380.8268621208665
QLD,2025-07-21 09:30:00,2025-10-13 09:30:00,1.028103695972879,1.2929727172851528,4,67.34,2025-10-13 09:30:00,0.25,0.25,105.9476085249095,max_positions,risk_unseen_recent_tp500,nasdaq_100,411.24147838915167
ROM,2025-07-21 09:30:00,2025-10-06 09:30:00,1.3527076953486308,8.116246172091785,3,88.57,2025-10-13 09:30:00,0.25,0.25,2029.0615430229461,max_positions,risk_unseen_recent_tp500,technology,405.8123086045892
SSO,2025-07-21 09:30:00,2025-10-13 09:30:00,0.8402035696112353,0.01843307495116875,5,55.02,2025-10-13 09:30:00,0.25,0.25,-410.8852473300333,max_positions,risk_unseen_recent_tp500,broad_market,420.1017848056176
USD,2025-07-21 09:30:00,2025-10-13 09:30:00,1.8955128054198624,7.001849517822265,2,45.64,2025-10-13 09:30:00,0.420185620341318,0.420185620341318,1021.2673424804805,max_positions,risk_unseen_recent_tp500,semiconductors,379.1025610839725
DIG,2025-07-28 09:30:00,2025-10-20 09:30:00,1.1465392580147125,0.0,4,38.45,2025-10-20 09:30:00,0.34749940107389,0.34749940107389,-458.615703205885,symbol_cap,risk_unseen_recent_tp500,energy,458.615703205885
MVV,2025-07-28 09:30:00,2025-10-20 09:30:00,1.3295949348716718,0.0,3,73.78,2025-10-20 09:30:00,0.2695354715648484,0.2695354715648484,-398.87848046150157,symbol_cap,risk_unseen_recent_tp500,midcap_400,398.87848046150157
ROM,2025-07-28 09:30:00,2025-10-20 09:30:00,1.3800852760939293,5.797407226562498,3,90.42,2025-10-20 09:30:00,0.25,0.25,1325.1965851405707,max_positions,risk_unseen_recent_tp500,technology,414.0255828281788
SSO,2025-07-28 09:30:00,2025-10-20 09:30:00,0.8610726429902194,0.0,5,56.39,2025-10-20 09:30:00,0.25,0.25,-430.5363214951097,max_positions,risk_unseen_recent_tp500,broad_market,430.5363214951097
USD,2025-07-28 09:30:00,2025-10-20 09:30:00,1.9939050881777813,4.555813903808591,2,47.13,2025-10-20 09:30:00,0.42492917398752034,0.42492917398752034,512.381763126162,max_positions,risk_unseen_recent_tp500,semiconductors,398.7810176355563
DDM,2025-08-04 09:30:00,2025-10-27 09:30:00,0.8121434339448079,2.3685743713378926,6,53.26,2025-10-27 09:30:00,0.25,0.25,933.8585624358509,symbol_cap,risk_unseen_recent_tp500,dow_30,487.2860603668847
QLD,2025-08-04 09:30:00,2025-10-27 09:30:00,1.024443114832433,6.146658688994599,4,67.11,2025-10-27 09:30:00,0.25,0.25,2048.8862296648663,symbol_cap,risk_unseen_recent_tp500,nasdaq_100,409.77724593297324
ROM,2025-08-04 09:30:00,2025-10-24 09:30:00,1.6414372929035217,9.84862375742113,3,88.98,2025-10-27 09:30:00,0.27250360934315027,0.27250360934315027,2462.1559393552825,symbol_cap,risk_unseen_recent_tp500,technology,492.43118787105647
SSO,2025-08-11 09:30:00,2025-11-03 09:30:00,0.8546580233132808,2.2187432861328134,5,56.04,2025-11-03 09:30:00,0.25,0.25,682.0426314097663,max_positions,risk_unseen_recent_tp500,broad_market,427.3290116566404
