symbol,entry_date,exit_date,entry_price,exit_price,contracts,strike,expiry_date,entry_iv,hold_iv,pnl,reason,scenario,family,cost
DIG,2024-04-08 09:30:00,2024-07-01 09:30:00,0.7762575737734974,0.0,6,50.91,2024-07-01 09:30:00,0.25,0.25,-465.75454426409846,EXPIRY,risk_unseen_recent_tp500,energy,465.75454426409846
MVV,2024-04-08 09:30:00,2024-07-01 09:30:00,1.2704148350832263,0.0,3,71.86,2024-07-01 09:30:00,0.267070385712919,0.267070385712919,-381.12445052496787,EXPIRY,risk_unseen_recent_tp500,midcap_400,381.12445052496787
DIG,2024-04-15 09:30:00,2024-07-08 09:30:00,0.7449597041214666,0.0,6,48.48,2024-07-08 09:30:00,0.25068143655861874,0.25068143655861874,-446.97582247287994,EXPIRY,risk_unseen_recent_tp500,energy,446.97582247287994
RXL,2024-04-29 09:30:00,2024-07-22 09:30:00,0.7724730417517254,0.5689601135253923,6,50.58,2024-07-22 09:30:00,0.25,0.25,-122.10775693579983,EXPIRY,risk_unseen_recent_tp500,healthcare,463.4838250510352
RXL,2024-05-20 09:30:00,2024-08-12 09:30:00,0.831727140072692,0.0,6,54.49,2024-08-12 09:30:00,0.25,0.25,-499.03628404361524,EXPIRY,risk_unseen_recent_tp500,healthcare,499.03628404361524
UCC,2024-06-03 09:30:00,2024-07-11 09:30:00,0.5517813741307416,3.3106882447844495,9,36.1,2024-08-26 09:30:00,0.25,0.25,2483.0161835883373,TARGET,risk_unseen_recent_tp500,consumer_discretionary,496.6032367176674
USD,2024-06-03 09:30:00,2024-08-26 09:30:00,2.411145343029764,0.0,2,33.47,2024-08-26 09:30:00,0.6008614743950246,0.6008614743950246,-482.2290686059528,EXPIRY,risk_unseen_recent_tp500,semiconductors,482.2290686059528
DDM,2024-06-10 09:30:00,2024-08-30 09:30:00,0.6757072896409344,1.1752514648437469,7,44.27,2024-09-02 09:30:00,0.25,0.25,349.6809226419687,EXPIRY,risk_unseen_recent_tp500,dow_30,472.99510274865406
MVV,2024-06-10 09:30:00,2024-08-30 09:30:00,1.1852515126106713,0.0,4,67.46,2024-09-02 09:30:00,0.2663840173740687,0.2663840173740687,-474.1006050442685,EXPIRY,risk_unseen_recent_tp500,midcap_400,474.1006050442685
QLD,2024-06-10 09:30:00,2024-08-30 09:30:00,0.7880119345415526,0.0,6,51.56,2024-09-02 09:30:00,0.25,0.25,-472.8071607249315,EXPIRY,risk_unseen_recent_tp500,nasdaq_100,472.8071607249315
ROM,2024-06-10 09:30:00,2024-08-30 09:30:00,1.7665837071435888,0.0,2,70.07,2024-09-02 09:30:00,0.3178702436226617,0.3178702436226617,-353.31674142871776,EXPIRY,risk_unseen_recent_tp500,technology,353.31674142871776
SSO,2024-06-10 09:30:00,2024-08-30 09:30:00,0.6594653735023162,0.0,7,43.19,2024-09-02 09:30:00,0.25,0.25,-461.62576145162126,EXPIRY,risk_unseen_recent_tp500,broad_market,461.62576145162126
UCC,2024-06-10 09:30:00,2024-07-16 09:30:00,0.5671693078766786,3.403015847260072,8,37.08,2024-09-02 09:30:00,0.25,0.25,2268.6772315067146,TARGET,risk_unseen_recent_tp500,consumer_discretionary,453.7354463013429
USD,2024-06-10 09:30:00,2024-08-30 09:30:00,2.786184470093975,0.0,1,36.76,2024-09-02 09:30:00,0.6229070934354395,0.6229070934354395,-278.61844700939747,EXPIRY,risk_unseen_recent_tp500,semiconductors,278.61844700939747
UYG,2024-06-10 09:30:00,2024-08-30 09:30:00,0.9648526713358532,5.789116028015119,5,63.16,2024-09-02 09:30:00,0.25,0.25,2412.131678339633,TARGET,risk_unseen_recent_tp500,financials,482.42633566792665
DDM,2024-06-17 09:30:00,2024-09-09 09:30:00,0.6735285083734777,0.0,7,44.05,2024-09-09 09:30:00,0.25,0.25,-471.4699558614344,EXPIRY,risk_unseen_recent_tp500,dow_30,471.4699558614344
QLD,2024-06-17 09:30:00,2024-09-09 09:30:00,0.8556528024893417,0.0,5,56.04,2024-09-09 09:30:00,0.25,0.25,-427.8264012446709,EXPIRY,risk_unseen_recent_tp500,nasdaq_100,427.8264012446709
ROM,2024-06-17 09:30:00,2024-09-09 09:30:00,2.2965140240724153,0.0,2,79.93,2024-09-09 09:30:00,0.340586708065228,0.340586708065228,-459.30280481448307,EXPIRY,risk_unseen_recent_tp500,technology,459.30280481448307
SSO,2024-06-17 09:30:00,2024-09-09 09:30:00,0.6863949773199884,0.0,7,44.99,2024-09-09 09:30:00,0.25,0.25,-480.4764841239919,EXPIRY,risk_unseen_recent_tp500,broad_market,480.4764841239919
USD,2024-06-17 09:30:00,2024-09-09 09:30:00,3.1371091477727724,0.0,1,43.02,2024-09-09 09:30:00,0.606023266745805,0.606023266745805,-313.71091477727725,EXPIRY,risk_unseen_recent_tp500,semiconductors,313.71091477727725
DIG,2024-07-01 09:30:00,2024-09-23 09:30:00,1.4251079745840105,0.0,3,44.21,2024-09-23 09:30:00,0.3625918472673552,0.3625918472673552,-427.53239237520313,EXPIRY,risk_unseen_recent_tp500,energy,427.53239237520313
MVV,2024-07-01 09:30:00,2024-09-23 09:30:00,1.0110247986829783,2.1449621582031284,4,66.16,2024-09-23 09:30:00,0.25,0.25,453.57494380806,EXPIRY,risk_unseen_recent_tp500,midcap_400,404.40991947319134
DIG,2024-07-08 09:30:00,2024-09-30 09:30:00,1.0478132753791165,0.0,4,42.61,2024-09-30 09:30:00,0.31379834160797304,0.31379834160797304,-419.1253101516466,EXPIRY,risk_unseen_recent_tp500,energy,419.1253101516466
MVV,2024-07-15 09:30:00,2024-10-07 09:30:00,1.4023193823176108,0.0,3,72.44,2024-10-07 09:30:00,0.27871774182504994,0.27871774182504994,-420.6958146952833,EXPIRY,risk_unseen_recent_tp500,midcap_400,420.6958146952833
QLD,2024-07-22 09:30:00,2024-10-14 09:30:00,1.7555410242990206,0.0,2,55.09,2024-10-14 09:30:00,0.36055705035416646,0.36055705035416646,-351.1082048598041,EXPIRY,risk_unseen_recent_tp500,nasdaq_100,351.1082048598041
ROM,2024-07-22 09:30:00,2024-10-14 09:30:00,4.15880854039975,0.0,1,76.01,2024-10-14 09:30:00,0.49926514317282716,0.49926514317282716,-415.880854039975,EXPIRY,risk_unseen_recent_tp500,technology,415.880854039975
RXL,2024-08-12 09:30:00,2024-11-04 09:30:00,1.9921221954888289,0.0,2,56.43,2024-11-04 09:30:00,0.3817222665977823,0.3817222665977823,-398.4244390977658,EXPIRY,risk_unseen_recent_tp500,healthcare,398.4244390977658
RXL,2024-08-26 09:30:00,2024-11-18 09:30:00,1.6070064994568938,0.0,3,60.85,2024-11-18 09:30:00,0.3255460924452914,0.3255460924452914,-482.1019498370681,EXPIRY,risk_unseen_recent_tp500,healthcare,482.1019498370681
DDM,2024-09-23 09:30:00,2024-12-16 09:30:00,0.7821474436952194,0.0,6,51.24,2024-12-16 09:30:00,0.25,0.25,-469.2884662171316,EXPIRY,risk_unseen_recent_tp500,dow_30,469.2884662171316
DIG,2024-09-23 09:30:00,2024-12-16 09:30:00,1.3814926902947615,0.0,3,41.94,2024-12-16 09:30:00,0.3672148377851533,0.3672148377851533,-414.4478070884285,EXPIRY,risk_unseen_recent_tp500,energy,414.4478070884285
MVV,2024-09-23 09:30:00,2024-12-16 09:30:00,1.8949916327972254,0.0,2,75.14,2024-12-16 09:30:00,0.3180087123217709,0.3180087123217709,-378.9983265594451,EXPIRY,risk_unseen_recent_tp500,midcap_400,378.9983265594451
QLD,2024-09-23 09:30:00,2024-12-16 09:30:00,2.388949256376474,5.770627593994142,2,54.15,2024-12-16 09:30:00,0.43584438893150557,0.43584438893150557,676.3356675235336,EXPIRY,risk_unseen_recent_tp500,nasdaq_100,477.78985127529484
ROM,2024-09-23 09:30:00,2024-12-16 09:30:00,4.77133732571226,3.612056579589847,1,71.41,2024-12-16 09:30:00,0.5704496270692809,0.5704496270692809,-115.92807461224126,EXPIRY,risk_unseen_recent_tp500,technology,477.133732571226
SSO,2024-09-23 09:30:00,2024-12-16 09:30:00,0.9458062815109614,0.6988342285156222,5,48.2,2024-12-16 09:30:00,0.2804744440407776,0.2804744440407776,-123.4860264976696,EXPIRY,risk_unseen_recent_tp500,broad_market,472.90314075548065
UCC,2024-09-23 09:30:00,2024-12-06 09:30:00,1.4106908953397355,8.464145372038413,3,44.93,2024-12-16 09:30:00,0.35745985007514897,0.35745985007514897,2116.036343009603,TARGET,risk_unseen_recent_tp500,consumer_discretionary,423.20726860192065
USD,2024-09-23 09:30:00,2024-12-16 09:30:00,4.383002209819601,3.1749418640136717,1,30.66,2024-12-16 09:30:00,1.0095903165346187,1.0095903165346187,-120.80603458059294,EXPIRY,risk_unseen_recent_tp500,semiconductors,438.30022098196014
UYG,2024-09-23 09:30:00,2024-11-11 09:30:00,1.1922514630670271,7.153508778402163,4,75.53,2024-12-16 09:30:00,0.2537433709533387,0.2537433709533387,2384.502926134054,TARGET,risk_unseen_recent_tp500,financials,476.90058522681085
DDM,2024-09-30 09:30:00,2024-12-23 09:30:00,0.787307837115268,0.0,6,51.64,2024-12-23 09:30:00,0.25,0.25,-472.3847022691608,EXPIRY,risk_unseen_recent_tp500,dow_30,472.3847022691608
DIG,2024-09-30 09:30:00,2024-12-23 09:30:00,1.6997031497955835,0.0,2,40.59,2024-12-23 09:30:00,0.4222139033602897,0.4222139033602897,-339.9406299591167,EXPIRY,risk_unseen_recent_tp500,energy,339.9406299591167
MVV,2024-09-30 09:30:00,2024-12-23 09:30:00,1.9642739489861505,0.0,2,75.12,2024-12-23 09:30:00,0.3240402410016475,0.3240402410016475,-392.85478979723007,EXPIRY,risk_unseen_recent_tp500,midcap_400,392.85478979723007
SSO,2024-09-30 09:30:00,2024-12-23 09:30:00,0.9005308185156142,0.0,5,48.88,2024-12-23 09:30:00,0.2722295969790988,0.2722295969790988,-450.26540925780705,EXPIRY,risk_unseen_recent_tp500,broad_market,450.26540925780705
UCC,2024-09-30 09:30:00,2024-12-05 09:30:00,1.2283977638366075,7.370386583019645,4,45.68,2024-12-23 09:30:00,0.32889563350526957,0.32889563350526957,2456.795527673215,TARGET,risk_unseen_recent_tp500,consumer_discretionary,491.359105534643
USD,2024-09-30 09:30:00,2024-12-23 09:30:00,4.484689358848055,1.6608317565917972,1,32.68,2024-12-23 09:30:00,0.9766861240429842,0.9766861240429842,-282.38576022562575,EXPIRY,risk_unseen_recent_tp500,semiconductors,448.4689358848055
DIG,2024-10-07 09:30:00,2024-12-30 09:30:00,1.7730016305759353,0.0,2,45.93,2024-12-30 09:30:00,0.4020964942683036,0.4020964942683036,-354.60032611518704,EXPIRY,risk_unseen_recent_tp500,energy,354.60032611518704
QLD,2024-10-14 09:30:00,2025-01-06 09:30:00,1.1389732995205648,0.0,4,57.17,2025-01-06 09:30:00,0.2826213041105648,0.2826213041105648,-455.5893198082259,EXPIRY,risk_unseen_recent_tp500,nasdaq_100,455.5893198082259
ROM,2024-10-14 09:30:00,2025-01-06 09:30:00,2.6873057028473006,0.0,1,78.67,2025-01-06 09:30:00,0.3748663386724926,0.3748663386724926,-268.73057028473005,EXPIRY,risk_unseen_recent_tp500,technology,268.73057028473005
RXL,2024-11-18 09:30:00,2025-02-10 09:30:00,0.7678225499031122,0.0,6,50.3,2025-02-10 09:30:00,0.25,0.25,-460.69352994186727,EXPIRY,risk_unseen_recent_tp500,healthcare,460.69352994186727
RXL,2024-11-25 09:30:00,2025-02-14 09:30:00,0.9948317543517842,0.0,5,52.81,2025-02-17 09:30:00,0.27533101473961813,0.27533101473961813,-497.4158771758921,EXPIRY,risk_unseen_recent_tp500,healthcare,497.4158771758921
UCC,2024-12-09 09:30:00,2025-03-03 09:30:00,1.4287812479232507,0.0,3,60.04,2025-03-03 09:30:00,0.3085330143865179,0.3085330143865179,-428.63437437697525,EXPIRY,risk_unseen_recent_tp500,consumer_discretionary,428.63437437697525
DDM,2024-12-16 09:30:00,2025-03-10 09:30:00,0.8339392802120891,0.0,5,54.64,2025-03-10 09:30:00,0.25,0.25,-416.96964010604455,EXPIRY,risk_unseen_recent_tp500,dow_30,416.96964010604455
DIG,2024-12-16 09:30:00,2025-03-10 09:30:00,1.0602873545278637,0.0,4,39.33,2025-03-10 09:30:00,0.32900371371749393,0.32900371371749393,-424.1149418111455,EXPIRY,risk_unseen_recent_tp500,energy,424.1149418111455
