date,symbol,side,qty,price,pnl,entries,reason
2023-12-04 09:30:00-05:00,PLTR,BUY,70.08887731832588,18.409199618339542,0.0,3,NORMAL
2023-12-05 09:30:00-05:00,METU,BUY,12.591323431459369,103.23002815321833,0.0,2,NORMAL
2023-12-12 09:30:00-05:00,PLTR,BUY,74.71111958874494,17.50875,0.0,4,NORMAL
2024-01-10 09:30:00-05:00,TSMX,BUY,14.428446365731734,91.88601414995338,0.0,4,NORMAL
2024-01-19 09:30:00-05:00,AAPU,EXIT,52.641590753480926,122.12125887423406,1442.7090617312633,4,TARGET
2024-01-24 09:30:00-05:00,NVDU,EXIT,52.56329095276064,122.9100533160379,1449.8679106297932,4,TARGET
2024-01-30 09:30:00-05:00,AAPU,BUY,11.474733911087165,117.44710556331567,0.0,1,NORMAL
2024-02-06 09:30:00-05:00,AMZU,EXIT,52.54277027285884,121.94838263751933,1437.9622806786238,4,TARGET
2024-02-06 09:30:00-05:00,NVDU,BUY,10.555695789224169,129.4913269183824,0.0,1,NORMAL
2024-02-07 09:30:00-05:00,AAPU,BUY,11.114776106838299,124.0135481136707,0.0,2,NORMAL
2024-02-08 09:30:00-05:00,PLTR,EXIT,276.02228717115895,24.271148859257117,1503.4637683911305,4,TARGET
2024-02-08 09:30:00-05:00,AAPU,BUY,11.279371036424273,122.75048834488544,0.0,3,NORMAL
2024-02-09 09:30:00-05:00,PLTR,BUY,56.844988835302324,24.392189160346984,0.0,1,NORMAL
2024-02-12 09:30:00-05:00,AMZU,BUY,11.300422627035891,122.42018850292955,0.0,1,NORMAL
2024-02-13 09:30:00-05:00,AAPU,BUY,11.444676859549984,120.92290378272028,0.0,4,NORMAL
2024-02-15 09:30:00-05:00,NVDU,BUY,9.897169908495593,140.12963798854022,0.0,2,NORMAL
2024-02-16 09:30:00-05:00,NVDU,BUY,10.171579075927816,135.72268979566584,0.0,3,NORMAL
2024-02-20 09:30:00-05:00,NVDU,BUY,10.65767121522154,129.01859156896415,0.0,4,NORMAL
2024-03-01 09:30:00-05:00,METU,EXIT,25.237206572721803,130.81376382373173,740.8891019412563,2,TARGET
2024-03-05 09:30:00-05:00,MSTU,BUY,13.092400513752457,105.11502850858788,0.0,3,NORMAL
2024-03-07 09:30:00-05:00,PLTR,BUY,52.31636707793308,26.473229084014893,0.0,2,NORMAL
2024-03-12 09:30:00-04:00,PLTR,BUY,55.73481747797934,24.71235076332092,0.0,3,NORMAL
2024-03-28 09:30:00-04:00,PLTR,BUY,59.07544512701915,23.02150522899628,0.0,4,NORMAL
2024-04-09 09:30:00-04:00,GGLL,EXIT,47.97242280735509,134.26773655468904,1445.5123384001208,4,TARGET
2024-04-18 09:30:00-04:00,AMZU,BUY,11.305482050129173,118.31466519678423,0.0,2,NORMAL
2024-04-22 09:30:00-04:00,METU,BUY,11.64341969410726,113.8835115763728,0.0,1,NORMAL
2024-04-26 09:30:00-04:00,GGLL,BUY,9.567591726936039,140.7878312820452,0.0,1,NORMAL
2024-04-29 09:30:00-04:00,GGLL,BUY,9.918862435975734,135.77532051732655,0.0,2,NORMAL
2024-04-30 09:30:00-04:00,AMZU,BUY,12.101476254924458,110.31010360007355,0.0,3,NORMAL
2024-05-13 09:30:00-04:00,AMZU,BUY,12.11871951597479,111.12519303293719,0.0,4,NORMAL
2024-05-21 09:30:00-04:00,METU,BUY,10.614498115465262,129.08645111985084,0.0,2,NORMAL
2024-06-07 09:30:00-04:00,GGLL,BUY,9.094522490822275,151.61648969797454,0.0,3,NORMAL
2024-06-28 09:30:00-04:00,METU,BUY,9.891327640865391,141.44579108201978,0.0,3,NORMAL
2024-07-05 09:30:00-04:00,METU,EXIT,32.14924545043792,164.24193778195226,1184.9862943276958,3,TARGET
2024-07-05 09:30:00-04:00,GGLL,EXIT,28.580976653734048,183.72531097098056,1178.4320317846314,3,TARGET
2024-07-08 09:30:00-04:00,METU,BUY,9.258234221390694,156.5591170592257,0.0,1,NORMAL
2024-07-16 09:30:00-04:00,METU,BUY,10.384904624730197,137.15916006332867,0.0,2,NORMAL
2024-07-17 09:30:00-04:00,METU,BUY,11.108707589898948,127.2386646128022,0.0,3,NORMAL
2024-07-25 09:30:00-04:00,GGLL,BUY,9.371554835644785,146.571135331962,0.0,1,NORMAL
2024-08-14 09:30:00-04:00,GGLL,BUY,9.339225118551816,150.73824164938188,0.0,2,NORMAL
2024-08-16 09:30:00-04:00,PLTR,EXIT,223.9716185182339,31.71352241670146,1594.028025454425,4,TARGET
2024-08-16 09:30:00-04:00,METU,BUY,10.871899706732924,130.61886747941196,0.0,4,NORMAL
2024-08-27 09:30:00-04:00,GGLL,BUY,9.351688082085554,151.63126766671317,0.0,3,NORMAL
2024-09-03 09:30:00-04:00,IBX,EXIT,50.848467030957174,127.12017144275487,1450.6105006271791,4,TARGET
2024-09-05 09:30:00-04:00,IBX,BUY,11.056471251552702,126.28630934083864,0.0,1,NORMAL
2024-09-09 09:30:00-04:00,GGLL,BUY,11.412499172399045,120.20676557698874,0.0,4,NORMAL
2024-09-19 09:30:00-04:00,IBX,BUY,11.003148470109469,127.55159235289773,0.0,2,NORMAL
2024-09-24 09:30:00-04:00,PLTR,BUY,38.15017230394039,36.918451526641846,0.0,1,NORMAL
2024-09-26 09:30:00-04:00,MSTU,EXIT,39.119092096700875,129.3017009604761,1135.1453838841962,3,TARGET
2024-10-10 09:30:00-04:00,MSTU,BUY,9.37014892143841,151.62307951063656,0.0,1,NORMAL
2024-10-28 09:30:00-04:00,MSTU,EXIT,9.37014892143841,195.4959756824368,411.0955707445735,1,TARGET
2024-10-29 09:30:00-04:00,MSTU,BUY,7.757040043917868,182.46757324686968,0.0,1,NORMAL
2024-11-05 09:30:00-05:00,PLTR,EXIT,38.15017230394039,47.60099006813331,407.54068600138316,1,TARGET
2024-11-06 09:30:00-05:00,MSTU,BUY,10.368015476756026,135.72888886566585,0.0,2,NORMAL
2024-11-08 09:30:00-05:00,MSTU,BUY,9.733604477057224,145.73069639850837,0.0,3,NORMAL
2024-11-11 09:30:00-05:00,MSTU,EXIT,27.85865999773112,196.28816794174244,1227.192880562753,3,TARGET
2024-11-13 09:30:00-05:00,MSTU,BUY,8.586409284296062,166.86082723977864,0.0,1,NORMAL
2024-11-14 09:30:00-05:00,MSTU,BUY,9.33932971762679,153.09559989224073,0.0,2,NORMAL
2024-11-18 09:30:00-05:00,PLTR,BUY,23.39956948232106,61.29062832069397,0.0,1,NORMAL
2024-11-19 09:30:00-05:00,NFXL,EXIT,56.768750037935135,114.38326970895531,1457.2374416576122,4,TARGET
2024-11-19 09:30:00-05:00,MSTU,EXIT,17.92573900192285,205.895976490954,828.2918942144233,2,TARGET
2024-11-21 09:30:00-05:00,MSTU,BUY,10.267751930575471,140.63121018739454,0.0,1,NORMAL
2024-11-25 09:30:00-05:00,MSTU,BUY,11.275782444920706,127.44083229411315,0.0,2,NORMAL
2024-11-26 09:30:00-05:00,MSTU,BUY,13.332913138777423,107.843948222806,0.0,3,NORMAL
2024-11-29 09:30:00-05:00,MSTU,BUY,14.972990404462823,96.00206849189605,0.0,4,NORMAL
2024-12-02 09:30:00-05:00,AAPU,EXIT,45.31355791389972,156.34169382929386,1589.86942957048,4,TARGET
2024-12-04 09:30:00-05:00,PLTR,BUY,20.98132671691483,69.88492347335816,0.0,2,NORMAL
2024-12-11 09:30:00-05:00,AAPU,BUY,8.837863408902036,165.4751417018368,0.0,1,NORMAL
2024-12-24 09:30:00-05:00,PLTR,EXIT,44.38089619923589,84.26403131438292,839.2604991064795,2,TARGET
2025-01-02 09:30:00-05:00,AAPU,BUY,8.17167149217569,172.95828603433458,0.0,2,NORMAL
2025-01-03 09:30:00-05:00,NFXL,BUY,12.05804520638937,118.07246903931477,0.0,1,NORMAL
2025-01-06 09:30:00-05:00,PLTR,BUY,18.883198872498188,75.95795816802978,0.0,1,NORMAL
2025-01-10 09:30:00-05:00,NFXL,BUY,12.980315056952676,108.04293409991581,0.0,2,NORMAL
2025-01-13 09:30:00-05:00,IBX,BUY,10.317557896255805,136.60474211308238,0.0,3,NORMAL
2025-01-15 09:30:00-05:00,PLTR,BUY,20.650295470903572,68.17406938934326,0.0,2,NORMAL
2025-01-16 09:30:00-05:00,AAPU,BUY,8.773996335430299,159.40066309811064,0.0,3,NORMAL
2025-01-22 09:30:00-05:00,NFXL,BUY,14.058646968738739,99.6590989908521,0.0,3,NORMAL
2025-01-23 09:30:00-05:00,AAPU,BUY,8.896213072539625,158.48921202551912,0.0,4,NORMAL
2025-02-04 09:30:00-05:00,PLTR,EXIT,39.533494343401756,92.69437263953172,822.3885500304768,2,TARGET
2025-02-20 09:30:00-05:00,NFXL,BUY,12.844765779291581,114.3111529044197,0.0,4,NORMAL
2025-03-11 09:30:00-04:00,IBX,BUY,9.068615119116064,151.44239949239386,0.0,4,NORMAL
2025-04-07 09:30:00-04:00,AAPU,EXIT,34.67974430904765,211.3375363168445,1644.7920933544447,4,TARGET
2025-04-16 09:30:00-04:00,AAPU,BUY,6.879311119639159,209.0076199396383,0.0,1,NORMAL
2025-05-05 09:30:00-04:00,IBX,EXIT,41.44579273703404,173.6699571105147,1615.3388207357384,4,TARGET
2025-05-05 09:30:00-04:00,NFXL,EXIT,51.94177301137236,141.38053503082338,1648.0290902438228,4,TARGET
2025-05-05 09:30:00-04:00,AAPU,BUY,6.331208736204053,233.94005435001748,0.0,2,NORMAL
2025-05-06 09:30:00-04:00,PLTR,BUY,13.627021184353476,108.91443061065674,0.0,1,NORMAL
2025-05-08 09:30:00-04:00,NFXL,BUY,9.988266752527963,148.21844081342158,0.0,1,NORMAL
2025-05-29 09:30:00-04:00,NFXL,BUY,9.021686475173261,165.29936477485947,0.0,2,NORMAL
2025-06-06 09:30:00-04:00,NFXL,BUY,8.558996721156971,175.5567671240719,0.0,3,NORMAL
2025-06-09 09:30:00-04:00,AAPU,BUY,6.765773284056681,222.19392771583037,0.0,3,NORMAL
2025-06-10 09:30:00-04:00,NFXL,BUY,9.209016713224365,163.4028962849318,0.0,4,NORMAL
2025-06-11 09:30:00-04:00,AAPU,BUY,6.918514018294094,216.31727805774761,0.0,4,NORMAL
2025-06-12 09:30:00-04:00,PLTR,BUY,11.08837687645103,135.25759744262695,0.0,2,NORMAL
2025-06-17 09:30:00-04:00,PLTR,BUY,10.903571646159039,138.2690969467163,0.0,3,NORMAL
2025-06-27 09:30:00-04:00,PLTR,BUY,11.589304453934933,130.80537549591062,0.0,4,NORMAL
2025-07-09 09:30:00-04:00,IBX,BUY,7.5181393002338455,201.56462344599763,0.0,1,NORMAL
2025-08-05 09:30:00-04:00,PLTR,EXIT,47.20827416089847,164.0781778590532,1738.3108092888624,4,TARGET
2025-08-08 09:30:00-04:00,IBX,BUY,8.214590298775247,182.7371616614584,0.0,2,NORMAL
2025-08-11 09:30:00-04:00,IBX,BUY,8.405121552592005,178.25623711641933,0.0,3,NORMAL
2025-08-25 09:30:00-04:00,IBX,BUY,8.382311255853503,178.31946671152627,0.0,4,NORMAL
2025-10-03 09:30:00-04:00,PLTR,BUY,8.830472950215233,173.15654232788086,0.0,1,NORMAL
2025-10-28 09:30:00-04:00,IBX,EXIT,32.5201624074546,238.2637021587776,1738.8778441037193,4,TARGET
2025-11-17 09:30:00-05:00,IBX,BUY,6.493836878349834,229.41976625001763,0.0,1,NORMAL
2025-11-19 09:30:00-05:00,GGLL,EXIT,39.4749672086812,181.9713619576363,1612.0678099978377,4,TARGET
2025-12-01 09:30:00-05:00,GGLL,BUY,9.410972039521017,159.52849142082073,0.0,1,NORMAL
2025-12-02 09:30:00-05:00,IBX,BUY,6.727754072191655,223.53019213049538,0.0,2,NORMAL
2025-12-11 09:30:00-05:00,GGLL,BUY,9.662829114313764,154.24798322959256,0.0,2,NORMAL
2025-12-16 09:30:00-05:00,IBX,BUY,6.583171390601207,223.51837237066098,0.0,3,NORMAL
2025-12-24 09:30:00-05:00,GGLL,BUY,10.022953995807663,146.55083492996042,0.0,3,NORMAL
2025-12-26 09:30:00-05:00,PLTR,BUY,7.781675264017766,188.8043617172241,0.0,2,NORMAL
2025-12-30 09:30:00-05:00,PLTR,BUY,8.122622640503002,180.93041633605958,0.0,3,NORMAL
2026-01-02 09:30:00-05:00,PLTR,BUY,8.659455381572233,167.94393061065674,0.0,4,NORMAL
2026-02-06 09:30:00-05:00,GGLL,BUY,8.913401475101189,159.62085808333202,0.0,4,NORMAL
2026-03-09 09:30:00-04:00,IBX,BUY,7.742216284566618,188.98183589673968,0.0,4,NORMAL
2026-04-27 09:30:00-04:00,GGLL,EXIT,38.01015662474363,199.57366342901994,1702.3990612204325,4,TARGET
2026-05-19 09:30:00-04:00,GGLL,BUY,6.276860634592128,235.30012310829235,0.0,1,NORMAL
2026-05-29 09:30:00-04:00,AAPU,EXIT,26.894807158193988,283.75407940414783,1712.651625475335,4,TARGET
2026-06-08 09:30:00-04:00,AAPU,BUY,5.7286353072290614,257.60700895589986,0.0,1,NORMAL
2026-07-16 09:30:00-04:00,GGLL,BUY,5.748937046350321,254.38663986687445,0.0,2,NORMAL
2026-07-20 09:30:00-04:00,AAPU,BUY,5.2106791770916905,281.6671296057953,0.0,2,NORMAL
2026-08-03 09:30:00-04:00,AAPU,BUY,4.906408201736368,301.59327515222714,0.0,3,NORMAL
2026-08-05 09:30:00-04:00,GGLL,BUY,5.554289594061897,269.6829152093419,0.0,3,NORMAL
