date,symbol,side,qty,price,pnl,entries
2023-08-07 09:30:00-04:00,AAPU,BUY,12.820865882171692,97.49731504002489,0.0,1
2023-08-08 09:30:00-04:00,PLTR,BUY,73.32110786971258,17.048520915985108,0.0,1
2023-08-10 09:30:00-04:00,GGLL,BUY,12.55971741375098,99.36384389413433,0.0,1
2023-08-11 09:30:00-04:00,NVDU,BUY,13.160302540207033,94.8487309713296,0.0,1
2023-08-14 09:30:00-04:00,IBX,BUY,12.674732520106398,98.65542698148082,0.0,1
2023-08-15 09:30:00-04:00,AMZU,BUY,12.674718203857896,98.5820364544997,0.0,1
2023-08-16 09:30:00-04:00,NVDU,BUY,12.647391053054452,98.72874553545803,0.0,2
2023-08-17 09:30:00-04:00,PLTR,BUY,88.0371395933665,14.157074618339536,0.0,2
2023-08-18 09:30:00-04:00,GGLL,BUY,12.431382027171287,100.38132446651797,0.0,2
2023-08-22 09:30:00-04:00,NVDU,BUY,12.621163006337477,98.98517414463814,0.0,3
2023-08-24 09:30:00-04:00,PLTR,BUY,88.01412654838289,14.147070343494415,0.0,3
2023-08-25 09:30:00-04:00,NVDU,BUY,13.326256172862864,93.48157235610732,0.0,4
2023-08-28 09:30:00-04:00,AMZU,BUY,13.479544898610301,92.47305689036172,0.0,2
2023-08-30 09:30:00-04:00,TSMX,BUY,13.252842217994361,94.89320998459485,0.0,1
2023-08-31 09:30:00-04:00,PLTR,BUY,83.69832351155881,14.987489542007445,0.0,4
2023-09-05 09:30:00-04:00,AMZU,BUY,13.09595110794802,95.70781990163897,0.0,3
2023-09-06 09:30:00-04:00,AAPU,BUY,12.861032365657051,97.1865726479514,0.0,2
2023-09-07 09:30:00-04:00,MSTU,BUY,12.931067923336785,96.94843215136042,0.0,1
2023-09-08 09:30:00-04:00,TSMX,BUY,13.565420194343703,92.43656981593018,0.0,2
2023-09-12 09:30:00-04:00,AAPU,BUY,13.127360114943224,95.57618596918185,0.0,3
2023-09-13 09:30:00-04:00,NFXL,BUY,13.192374852708001,95.3574181559304,0.0,1
2023-09-18 09:30:00-04:00,AMZU,BUY,12.033338883696395,104.09864616489781,0.0,4
2023-09-20 09:30:00-04:00,GGLL,BUY,12.106854143384142,102.52273341292455,0.0,3
2023-09-25 09:30:00-04:00,IBX,BUY,12.301982111750482,100.6168041130813,0.0,2
2023-09-27 09:30:00-04:00,AAPU,BUY,13.86463551549443,89.04508308417057,0.0,4
2023-09-28 09:30:00-04:00,IBX,BUY,12.647435422155924,98.31359134687712,0.0,3
2023-09-29 09:30:00-04:00,GGLL,BUY,12.099821357208814,102.47311044871329,0.0,4
2023-10-05 09:30:00-04:00,NFXL,BUY,14.498898596656698,85.90674488375471,0.0,2
2023-10-09 09:30:00-04:00,IBX,BUY,12.883509393415256,98.61518315797261,0.0,4
2023-10-10 09:30:00-04:00,NFXL,BUY,14.458975695303794,87.9279255107192,0.0,3
2023-10-17 09:30:00-04:00,NFXL,BUY,14.986108520919268,84.89533844009537,0.0,4
2023-10-24 09:30:00-04:00,METU,BUY,12.67859011741504,99.69111621822418,0.0,1
2023-11-02 09:30:00-04:00,METU,BUY,13.099958936189768,96.52155303726336,0.0,2
2023-11-10 09:30:00-05:00,PLTR,EXIT,333.0706975230207,19.339837705881695,1445.598651357339,4
2023-11-16 09:30:00-05:00,PLTR,BUY,65.46223037845996,19.779885457992552,0.0,1
2023-11-17 09:30:00-05:00,MSTU,BUY,13.127327669222,98.74400047005197,0.0,2
2023-11-21 09:30:00-05:00,PLTR,BUY,65.79569562422012,19.809899236679076,0.0,2
2023-11-27 09:30:00-05:00,METU,BUY,12.406842714003567,104.86159350505538,0.0,3
2023-12-04 09:30:00-05:00,PLTR,BUY,70.09775361415961,18.409199618339542,0.0,3
2023-12-05 09:30:00-05:00,METU,BUY,12.591379260065029,103.23002815321833,0.0,4
2023-12-12 09:30:00-05:00,PLTR,BUY,74.77462591307102,17.50875,0.0,4
2024-01-10 09:30:00-05:00,TSMX,BUY,14.472151667081466,91.88601414995338,0.0,3
2024-01-19 09:30:00-05:00,AAPU,EXIT,52.67389387826639,122.12499003338624,1443.6384755311665,4
2024-01-30 09:30:00-05:00,AAPU,BUY,11.497906879060551,117.44710556331567,0.0,1
2024-02-01 09:30:00-05:00,NVDU,EXIT,51.75511277246182,124.36291901009976,1444.450451228724,4
2024-02-06 09:30:00-05:00,NVDU,BUY,10.582797685552613,129.4913269183824,0.0,1
2024-02-07 09:30:00-05:00,AAPU,BUY,11.149893798974185,124.0135481136707,0.0,2
