symbol,trigger_date,losing_entry_date,entry_option_price,week3_value,decline_pct,pause_until,crash
MSFT,2007-11-27 09:30:00,2007-11-06 09:30:00,0.6733683315919752,0.002732350728938987,-99.59422642842749,2008-01-08 09:30:00,Housing/GFC crash
MSFT,2007-12-04 09:30:00,2007-11-13 09:30:00,0.7943288992162678,0.04385029132128282,-94.4795800121904,2008-01-15 09:30:00,Housing/GFC crash
MSFT,2008-02-05 09:30:00,2008-01-15 09:30:00,0.3077666580524161,4.1337090121378555e-09,-99.99999865686912,2008-03-18 09:30:00,Housing/GFC crash
MSFT,2008-02-12 09:30:00,2008-01-22 09:30:00,0.28213303334584783,5.051466306516813e-07,-99.99982095445377,2008-03-25 09:30:00,Housing/GFC crash
MSFT,2008-02-19 09:30:00,2008-01-29 09:30:00,0.3461888757106344,2.9191146122963283e-07,-99.99991567855535,2008-04-01 09:30:00,Housing/GFC crash
MSFT,2008-04-29 09:30:00,2008-04-08 09:30:00,0.39687879017625516,0.06752109027111297,-82.98697437544429,2008-06-10 09:30:00,Housing/GFC crash
MSFT,2008-05-13 09:30:00,2008-04-22 09:30:00,0.27189982271896707,0.019045865722649546,-92.99526364813589,2008-06-24 09:30:00,Housing/GFC crash
MSFT,2008-07-15 09:30:00,2008-06-24 09:30:00,0.31536597238731545,0.0015367349652406354,-99.51271376756104,2008-08-26 09:30:00,Housing/GFC crash
MSFT,2008-07-22 09:30:00,2008-07-01 09:30:00,0.3373752358273361,0.007496243515326628,-97.7780694255926,2008-09-02 09:30:00,Housing/GFC crash
MSFT,2008-07-29 09:30:00,2008-07-08 09:30:00,0.30537687490388343,0.0852155005209907,-72.09497263084769,2008-09-09 09:30:00,Housing/GFC crash
MSFT,2008-09-30 09:30:00,2008-09-09 09:30:00,0.19986736639400693,0.08881773809731897,-55.561660865521766,2008-11-11 09:30:00,Housing/GFC crash
MSFT,2008-10-07 09:30:00,2008-09-16 09:30:00,0.271046391507773,5.775578740246554e-06,-99.9978691549044,2008-11-18 09:30:00,Housing/GFC crash
MSFT,2008-10-14 09:30:00,2008-09-23 09:30:00,0.37743845959470246,0.005900231734824568,-98.43676986675912,2008-11-25 09:30:00,Housing/GFC crash
MSFT,2008-12-16 09:30:00,2008-11-25 09:30:00,0.9295665163088707,0.36013287179096576,-61.25797718908983,2009-01-27 09:30:00,Housing/GFC crash
MSFT,2008-12-23 09:30:00,2008-12-02 09:30:00,0.9817607052938015,0.39259033169838276,-60.01160674067758,2009-02-03 09:30:00,Housing/GFC crash
MSFT,2008-12-30 09:30:00,2008-12-09 09:30:00,1.0546084726918368,0.1447201804142466,-86.27735466178692,2009-02-10 09:30:00,Housing/GFC crash
MSFT,2009-03-03 09:30:00,2009-02-10 09:30:00,0.6965303435176207,0.003383187231898968,-99.51427999319984,2009-04-14 09:30:00,Housing/GFC crash
NVDA,2007-07-30 09:30:00,2007-07-09 09:30:00,0.019951687883763197,0.00698864429171947,-64.97216509984165,2007-09-10 09:30:00,Housing/GFC crash
NVDA,2007-07-31 09:30:00,2007-07-10 09:30:00,0.019118746474232257,0.0056223522179822405,-70.59246417875828,2007-09-11 09:30:00,Housing/GFC crash
NVDA,2007-08-07 09:30:00,2007-07-17 09:30:00,0.01700654140681318,0.00024248277682550543,-98.57417936413361,2007-09-18 09:30:00,Housing/GFC crash
NVDA,2007-08-14 09:30:00,2007-07-24 09:30:00,0.012200641993608846,0.005070233353008435,-58.4428970568564,2007-09-25 09:30:00,Housing/GFC crash
NVDA,2007-10-30 09:30:00,2007-10-09 09:30:00,0.02662382315123457,0.0010752695822360409,-95.96125028277098,2007-12-11 09:30:00,Housing/GFC crash
NVDA,2007-11-13 09:30:00,2007-10-23 09:30:00,0.03107806924832568,4.496569473872456e-06,-99.98553137443017,2007-12-25 09:30:00,Housing/GFC crash
NVDA,2008-01-16 09:30:00,2007-12-26 09:30:00,0.026105266956278572,1.5927970050320466e-16,-99.99999999999939,2008-02-27 09:30:00,Housing/GFC crash
NVDA,2008-01-23 09:30:00,2008-01-02 09:30:00,0.020486932977759498,2.459055683226992e-13,-99.9999999987997,2008-03-05 09:30:00,Housing/GFC crash
NVDA,2008-01-29 09:30:00,2008-01-08 09:30:00,0.028067188557574396,0.001253661564878765,-95.53335539002376,2008-03-11 09:30:00,Housing/GFC crash
NVDA,2008-02-05 09:30:00,2008-01-15 09:30:00,0.03594427182570595,0.002078599761640862,-94.21715990876096,2008-03-18 09:30:00,Housing/GFC crash
NVDA,2008-04-08 09:30:00,2008-03-18 09:30:00,0.019105617410726056,0.006489890190153488,-66.03150764177866,2008-05-20 09:30:00,Housing/GFC crash
NVDA,2008-04-15 09:30:00,2008-03-25 09:30:00,0.027314571330652432,0.0009074823728891998,-96.67766203648665,2008-05-27 09:30:00,Housing/GFC crash
NVDA,2008-04-22 09:30:00,2008-04-01 09:30:00,0.03199713127276793,0.003428346872885929,-89.28545548768079,2008-06-03 09:30:00,Housing/GFC crash
NVDA,2008-06-24 09:30:00,2008-06-03 09:30:00,0.016425866645470855,1.0337655798970866e-06,-99.99370647770246,2008-08-05 09:30:00,Housing/GFC crash
NVDA,2008-07-01 09:30:00,2008-06-10 09:30:00,0.0174680829388503,5.435770439387504e-06,-99.96888170007885,2008-08-12 09:30:00,Housing/GFC crash
NVDA,2008-07-08 09:30:00,2008-06-17 09:30:00,0.013791658275963181,0.0,-100.0,2008-08-19 09:30:00,Housing/GFC crash
NVDA,2008-09-09 09:30:00,2008-08-19 09:30:00,0.016388967975603075,1.226111622535807e-05,-99.92518677049335,2008-10-21 09:30:00,Housing/GFC crash
NVDA,2008-09-16 09:30:00,2008-08-26 09:30:00,0.016199570992270207,1.2893607779555034e-07,-99.99920407720762,2008-10-28 09:30:00,Housing/GFC crash
NVDA,2008-09-23 09:30:00,2008-09-02 09:30:00,0.011641218587162286,8.479045559406243e-05,-99.2716359120035,2008-11-04 09:30:00,Housing/GFC crash
NVDA,2008-11-25 09:30:00,2008-11-04 09:30:00,0.020677403242803663,0.0002677046965317365,-98.70532729188368,2009-01-06 09:30:00,Housing/GFC crash
NVDA,2008-12-02 09:30:00,2008-11-11 09:30:00,0.018980630019471367,0.0031976841347318083,-83.15290835208606,2009-01-13 09:30:00,Housing/GFC crash
NVDA,2009-02-17 09:30:00,2009-01-27 09:30:00,0.013351784633117328,0.001510690123778309,-88.68548163942637,2009-03-31 09:30:00,Housing/GFC crash
NVDA,2009-02-24 09:30:00,2009-02-03 09:30:00,0.014127967893165894,0.0019322283462207407,-86.32338096439605,2009-04-07 09:30:00,Housing/GFC crash
NVDA,2009-03-03 09:30:00,2009-02-10 09:30:00,0.0151474865979489,0.00023639760805281747,-98.43936083703268,2009-04-14 09:30:00,Housing/GFC crash
CSCO,2007-07-31 09:30:00,2007-07-10 09:30:00,0.19255787197536822,0.07980105626660006,-58.55736488570662,2007-09-11 09:30:00,Housing/GFC crash
CSCO,2007-08-07 09:30:00,2007-07-17 09:30:00,0.20366504360474735,0.02346692176896581,-88.47768799514361,2007-09-18 09:30:00,Housing/GFC crash
CSCO,2007-08-14 09:30:00,2007-07-24 09:30:00,0.20152016540222473,0.06625573092394133,-67.12203426803565,2007-09-25 09:30:00,Housing/GFC crash
CSCO,2007-10-16 09:30:00,2007-09-25 09:30:00,0.2207856940164099,0.0202584102169594,-90.8244008710756,2007-11-27 09:30:00,Housing/GFC crash
CSCO,2007-10-23 09:30:00,2007-10-02 09:30:00,0.22556314769757702,0.0007666674875063673,-99.66010959887194,2007-12-04 09:30:00,Housing/GFC crash
CSCO,2007-10-30 09:30:00,2007-10-09 09:30:00,0.22535096161812618,0.010510055419500008,-95.33613908543684,2007-12-11 09:30:00,Housing/GFC crash
CSCO,2008-01-02 09:30:00,2007-12-11 09:30:00,0.2957299588226334,0.0011695909459384368,-99.60450711500626,2008-02-13 09:30:00,Housing/GFC crash
CSCO,2008-01-08 09:30:00,2007-12-18 09:30:00,0.2682823735209974,2.168283941887889e-05,-99.99191790383605,2008-02-19 09:30:00,Housing/GFC crash
CSCO,2008-01-16 09:30:00,2007-12-26 09:30:00,0.1923498177472469,5.870357631251473e-08,-99.99996948082561,2008-02-27 09:30:00,Housing/GFC crash
CSCO,2008-04-01 09:30:00,2008-03-11 09:30:00,0.23087835871205264,0.02584952310393529,-88.80383451782315,2008-05-13 09:30:00,Housing/GFC crash
CSCO,2008-04-08 09:30:00,2008-03-18 09:30:00,0.28491555947521796,0.0012190363922634229,-99.57214116543555,2008-05-20 09:30:00,Housing/GFC crash
CSCO,2008-04-15 09:30:00,2008-03-25 09:30:00,0.38023356654103413,0.0003316845488743232,-99.91276820931628,2008-05-27 09:30:00,Housing/GFC crash
CSCO,2008-06-17 09:30:00,2008-05-27 09:30:00,0.19031630034685154,0.058248937652596755,-69.39361602425119,2008-07-29 09:30:00,Housing/GFC crash
CSCO,2008-06-24 09:30:00,2008-06-03 09:30:00,0.18004202161845573,3.3300317323433585e-05,-99.98150414163088,2008-08-05 09:30:00,Housing/GFC crash
CSCO,2008-07-01 09:30:00,2008-06-10 09:30:00,0.23350491378857896,4.1124612446332575e-07,-99.99982388116902,2008-08-12 09:30:00,Housing/GFC crash
CSCO,2008-09-02 09:30:00,2008-08-12 09:30:00,0.2523085136672467,0.008271043538189582,-96.7218531717492,2008-10-14 09:30:00,Housing/GFC crash
CSCO,2008-09-09 09:30:00,2008-08-19 09:30:00,0.2770747724926679,0.002864354610799369,-98.96621601994633,2008-10-21 09:30:00,Housing/GFC crash
CSCO,2008-09-16 09:30:00,2008-08-26 09:30:00,0.23925729369744353,0.0013264591572632045,-99.44559301128743,2008-10-28 09:30:00,Housing/GFC crash
CSCO,2008-11-18 09:30:00,2008-10-28 09:30:00,1.0521420781794788,0.10075229983863232,-90.42407846543273,2008-12-30 09:30:00,Housing/GFC crash
CSCO,2008-11-25 09:30:00,2008-11-04 09:30:00,1.035869532213546,0.032171635034545676,-96.89423870148993,2009-01-06 09:30:00,Housing/GFC crash
CSCO,2008-12-02 09:30:00,2008-11-11 09:30:00,0.8386386285851684,0.0521335747650894,-93.78354716941173,2009-01-13 09:30:00,Housing/GFC crash
CSCO,2009-02-03 09:30:00,2009-01-13 09:30:00,0.23185274003916767,0.004964850501131934,-97.8586190095087,2009-03-17 09:30:00,Housing/GFC crash
CSCO,2009-02-17 09:30:00,2009-01-27 09:30:00,0.3530533323272218,0.004266490952722968,-98.79154491345555,2009-03-31 09:30:00,Housing/GFC crash
AAPL,2019-12-10 09:30:00,2019-11-19 09:30:00,0.6806604041592159,0.13981962238060675,-79.45824062539401,2020-01-21 09:30:00,COVID crash
AAPL,2020-02-11 09:30:00,2020-01-21 09:30:00,0.810356011010473,0.20690346120318637,-74.46758481556913,2020-03-24 09:30:00,COVID crash
AAPL,2020-02-18 09:30:00,2020-01-28 09:30:00,0.8115965668659975,0.15054967086072502,-81.45018387127034,2020-03-31 09:30:00,COVID crash
AAPL,2020-02-25 09:30:00,2020-02-04 09:30:00,1.164322799824955,0.00014024896000980856,-99.98795446073623,2020-04-07 09:30:00,COVID crash
AMZN,2019-12-10 09:30:00,2019-11-19 09:30:00,0.9312726430585592,0.06914568018276146,-92.57514105045888,2020-01-21 09:30:00,COVID crash
AMZN,2019-12-17 09:30:00,2019-11-26 09:30:00,0.9542110579714205,0.09450469893146174,-90.09603817289945,2020-01-28 09:30:00,COVID crash
AMZN,2019-12-24 09:30:00,2019-12-03 09:30:00,0.9407326113519581,0.2255315899162742,-76.02596240475226,2020-02-04 09:30:00,COVID crash
AMZN,2020-02-25 09:30:00,2020-02-04 09:30:00,1.6272652961642216,0.033149495296437514,-97.96287087455393,2020-04-07 09:30:00,COVID crash
AMZN,2020-03-03 09:30:00,2020-02-11 09:30:00,1.7596009375854926,5.172825248753524e-05,-99.99706022818114,2020-04-14 09:30:00,COVID crash
AMZN,2020-03-10 09:30:00,2020-02-18 09:30:00,1.6931030032244223,1.0227923576281231e-05,-99.99939590659535,2020-04-21 09:30:00,COVID crash
MSFT,2019-12-10 09:30:00,2019-11-19 09:30:00,1.50519996874349,0.31173807106437934,-79.28925873386697,2020-01-21 09:30:00,COVID crash
MSFT,2019-12-17 09:30:00,2019-11-26 09:30:00,1.5253428133907647,0.523364925144584,-65.68870154629904,2020-01-28 09:30:00,COVID crash
MSFT,2020-02-25 09:30:00,2020-02-04 09:30:00,1.8074662685979632,0.0007031446326459245,-99.96109777289557,2020-04-07 09:30:00,COVID crash
MSFT,2020-03-03 09:30:00,2020-02-11 09:30:00,2.0049880401953644,5.493119731534227e-06,-99.99972602730682,2020-04-14 09:30:00,COVID crash
MSFT,2020-03-10 09:30:00,2020-02-18 09:30:00,1.9745999490141841,1.3889556548552729e-08,-99.99999929658884,2020-04-21 09:30:00,COVID crash
NVDA,2020-02-04 09:30:00,2020-01-14 09:30:00,0.0663456887035363,0.008154235022945433,-87.70947263900992,2020-03-17 09:30:00,COVID crash
CSCO,2019-12-10 09:30:00,2019-11-19 09:30:00,0.5496831785587855,0.015375213131814336,-97.20289546205024,2020-01-21 09:30:00,COVID crash
CSCO,2019-12-17 09:30:00,2019-11-26 09:30:00,0.536896249009791,0.2680529897348105,-50.0735961129946,2020-01-28 09:30:00,COVID crash
CSCO,2020-02-18 09:30:00,2020-01-28 09:30:00,0.42125970902560184,0.008664277500936346,-97.94324562370863,2020-03-31 09:30:00,COVID crash
CSCO,2020-02-25 09:30:00,2020-02-04 09:30:00,0.4198303253272968,8.632472884718127e-07,-99.99979438186419,2020-04-07 09:30:00,COVID crash
CSCO,2020-03-03 09:30:00,2020-02-11 09:30:00,0.4314882403697524,2.4687240736215293e-14,-99.99999999999429,2020-04-14 09:30:00,COVID crash
