timestamp,equity,cash,positions
2024-08-07 13:30:00-04:00,99997.50124937532,95000.0,2
2024-08-08 13:30:00-04:00,100368.43744902282,92490.75771392079,3
2024-08-09 13:30:00-04:00,100528.30779095995,89977.518619358,3
2024-08-12 13:30:00-04:00,101035.00480932226,84925.64214509692,5
2024-08-13 13:30:00-04:00,101908.57519412515,84925.64214509692,5
2024-08-14 13:30:00-04:00,102014.85845967075,79824.77176408288,6
2024-08-15 13:30:00-04:00,102916.16352537446,81443.32384495813,7
2024-08-16 13:30:00-04:00,103100.72821330011,76288.15861956985,8
2024-08-19 13:30:00-04:00,103240.35463488173,71126.01189865233,9
2024-08-20 13:30:00-04:00,103613.11446814766,65945.22672034294,10
2024-08-21 13:30:00-04:00,103690.53241760153,63352.93102240042,10
2024-08-22 13:30:00-04:00,102895.37193815544,58208.03386734285,10
2024-08-23 13:30:00-04:00,103219.79200140364,53046.915303790316,10
2024-08-26 13:30:00-04:00,102684.34381394752,47912.56981860305,10
2024-08-27 13:30:00-04:00,103100.11991521752,45335.03461763414,10
2024-08-28 13:30:00-04:00,101312.5727450044,40269.27939979377,10
2024-08-29 13:30:00-04:00,101627.83890642255,37728.55168390837,10
2024-08-30 13:30:00-04:00,101577.35983936342,32649.556780523326,10
2024-09-03 13:30:00-04:00,98293.33673163322,27734.76713560471,10
2024-09-04 13:30:00-04:00,97801.48668126391,27734.76713560471,10
2024-09-05 13:30:00-04:00,98678.42288602414,25267.775741472673,10
2024-09-06 13:30:00-04:00,94879.41952884727,20523.686222063807,10
2024-09-09 13:30:00-04:00,96046.44538383749,18122.495087578634,10
2024-09-10 13:30:00-04:00,97806.41000127414,13232.05238754741,10
2024-09-11 13:30:00-04:00,100016.26282561655,13232.05238754741,10
2024-09-12 13:30:00-04:00,103216.38413974791,13232.05238754741,10
2024-09-13 13:30:00-04:00,103718.63703487747,13232.05238754741,10
2024-09-16 13:30:00-04:00,102993.85229596248,13232.05238754741,10
2024-09-17 13:30:00-04:00,103164.59339097228,8073.693823481954,10
2024-09-18 13:30:00-04:00,105168.33596127579,8073.693823481954,10
2024-09-19 13:30:00-04:00,109297.1162535582,2608.701454273079,10
2024-09-20 13:30:00-04:00,108431.9376434177,2608.701454273079,10
2024-09-23 13:30:00-04:00,110079.93542347214,12753.292739690822,9
2024-09-24 13:30:00-04:00,110327.7604330347,12753.292739690822,9
2024-09-25 13:30:00-04:00,111088.02199810436,12753.292739690822,9
2024-09-26 13:30:00-04:00,111466.75968862414,12753.292739690822,9
2024-09-27 13:30:00-04:00,109675.96597333535,12753.292739690822,9
2024-09-30 13:30:00-04:00,109066.12079921541,12753.292739690822,9
2024-10-01 13:30:00-04:00,109481.66290413942,10016.216970738398,10
2024-10-02 13:30:00-04:00,109623.68520110809,10016.216970738398,10
2024-10-03 13:30:00-04:00,110179.90889861871,7261.684833828442,10
2024-10-04 13:30:00-04:00,113021.87537828671,7261.684833828442,10
2024-10-07 13:30:00-04:00,114438.48343930242,14671.648671406198,9
2024-10-08 13:30:00-04:00,115913.80356492888,14671.648671406198,9
2024-10-09 13:30:00-04:00,117530.64592988149,14671.648671406198,9
2024-10-10 13:30:00-04:00,118207.28761181669,11716.429559332768,10
2024-10-11 13:30:00-04:00,120020.67286049033,15703.980587731248,9
2024-10-14 13:30:00-04:00,121413.6182771845,12668.602207533517,10
2024-10-15 13:30:00-04:00,118880.9798801186,9696.540578326289,10
2024-10-16 13:30:00-04:00,118254.6670070523,6740.136966573123,10
2024-10-17 13:30:00-04:00,119458.24927612812,20234.60882323839,9
2024-10-18 13:30:00-04:00,124266.33330470877,17127.911676313488,10
2024-10-21 13:30:00-04:00,124921.89034039213,17127.911676313488,10
2024-10-22 13:30:00-04:00,125574.34549117286,10849.037508347348,10
2024-10-23 13:30:00-04:00,120348.30325152352,10849.037508347348,10
2024-10-24 13:30:00-04:00,123352.85121031798,7765.177699106274,10
2024-10-25 13:30:00-04:00,127119.36944397268,20918.412995025057,10
2024-10-28 13:30:00-04:00,127146.41844548678,17739.71281999265,10
2024-10-29 13:30:00-04:00,128647.36396270711,14523.488538212805,10
2024-10-30 13:30:00-04:00,128048.73544718168,14523.488538212805,10
2024-10-31 13:30:00-04:00,121658.50977685135,11481.987794032098,10
2024-11-01 13:30:00-04:00,123072.91145590907,8405.126566089795,10
2024-11-04 13:30:00-05:00,121681.53631322054,8405.126566089795,10
2024-11-05 13:30:00-05:00,125436.76821320472,22280.012975035963,9
2024-11-06 13:30:00-05:00,130906.34964207067,36088.055880044485,8
2024-11-07 13:30:00-05:00,136661.29596184328,32671.480795152765,9
2024-11-08 13:30:00-05:00,136172.72222744292,29267.12020622595,10
2024-11-11 13:30:00-05:00,136059.8810861798,42749.15843305022,9
2024-11-12 13:30:00-05:00,136988.94515664285,56202.99973904143,8
2024-11-13 13:30:00-05:00,136328.44541710656,49386.40713853591,9
2024-11-14 13:30:00-05:00,135238.46023542836,42624.31515894891,9
2024-11-15 13:30:00-05:00,131842.0898672212,36032.04594121959,10
2024-11-18 13:30:00-05:00,133385.5690158248,29362.600837627164,10
2024-11-19 13:30:00-05:00,137995.9379155468,38523.63012314383,9
2024-11-20 13:30:00-05:00,136195.7727846164,35118.69326308789,9
2024-11-21 13:30:00-05:00,136853.3398248118,31697.31702163749,10
2024-11-22 13:30:00-05:00,136014.1549793678,31697.31702163749,10
2024-11-25 13:30:00-05:00,134786.36503887025,24957.830366729086,10
2024-11-26 13:30:00-05:00,134984.5767569307,21583.173785679617,10
2024-11-27 13:30:00-05:00,135986.9356504025,21583.173785679617,10
2024-12-02 13:30:00-05:00,139502.74083926785,18095.561691333423,10
2024-12-03 13:30:00-05:00,142744.37966613373,18095.561691333423,10
2024-12-04 13:30:00-05:00,145881.27880125714,28245.756828272075,10
2024-12-05 13:30:00-05:00,148333.62596994662,24537.369847351983,10
2024-12-06 13:30:00-05:00,150049.22870339057,24537.369847351983,10
2024-12-09 13:30:00-05:00,148426.25731056905,35386.595506228754,10
2024-12-10 13:30:00-05:00,147948.37223795228,35386.595506228754,10
2024-12-11 13:30:00-05:00,153390.66083599252,45145.55034340318,9
2024-12-12 13:30:00-05:00,148362.5937030758,37727.23529305573,10
2024-12-13 13:30:00-05:00,148958.98777925465,34003.2140715726,10
2024-12-16 13:30:00-05:00,151348.63109496998,30219.451020796914,10
2024-12-17 13:30:00-05:00,148849.71093284854,26498.161754606306,10
2024-12-18 13:30:00-05:00,147472.28131478178,22811.308659104383,10
2024-12-19 13:30:00-05:00,141271.4337297734,19279.47869004834,10
2024-12-20 13:30:00-05:00,144594.37554400624,19279.47869004834,10
2024-12-23 13:30:00-05:00,145146.76807140972,19279.47869004834,10
2024-12-26 13:30:00-05:00,146198.937486855,15624.459587970643,10
2024-12-27 13:30:00-05:00,141190.87597009644,15624.459587970643,10
2024-12-30 13:30:00-05:00,140425.00629839313,15624.459587970643,10
2024-12-31 13:30:00-05:00,135721.69877070564,15624.459587970643,10
2025-01-02 13:30:00-05:00,136140.03704916072,15624.459587970643,10
2025-01-03 13:30:00-05:00,142561.69612974,15624.459587970643,10
2025-01-06 13:30:00-05:00,147034.51901146275,15624.459587970643,10
2025-01-07 13:30:00-05:00,141802.61469949048,15624.459587970643,10
2025-01-08 13:30:00-05:00,139839.97683074244,15624.459587970643,10
2025-01-10 13:30:00-05:00,136676.4023529777,15624.459587970643,10
2025-01-13 13:30:00-05:00,131520.33457608067,15624.459587970643,10
2025-01-14 13:30:00-05:00,133265.21797406249,15624.459587970643,10
2025-01-15 13:30:00-05:00,138186.21403989632,15624.459587970643,10
2025-01-16 13:30:00-05:00,138825.56325013563,15624.459587970643,10
2025-01-17 13:30:00-05:00,141824.36907525975,15624.459587970643,10
2025-01-21 13:30:00-05:00,144420.75192959484,15624.459587970643,10
2025-01-22 13:30:00-05:00,148551.69084239958,15624.459587970643,10
2025-01-23 13:30:00-05:00,149331.6249177487,15624.459587970643,10
2025-01-24 13:30:00-05:00,149518.28816552667,15624.459587970643,10
2025-01-27 13:30:00-05:00,139256.98792313453,15624.459587970643,10
2025-01-28 13:30:00-05:00,145224.30699835595,15624.459587970643,10
2025-01-29 13:30:00-05:00,143209.745131948,15624.459587970643,10
2025-01-30 13:30:00-05:00,148213.33192776353,15624.459587970643,10
2025-01-31 13:30:00-05:00,150773.18150915953,15624.459587970643,10
2025-02-03 13:30:00-05:00,148699.04134889971,15624.459587970643,10
2025-02-04 13:30:00-05:00,154852.6034335268,31971.84845004703,10
2025-02-05 13:30:00-05:00,152262.4886360837,28165.238675302175,10
2025-02-06 13:30:00-05:00,153146.44692516068,28165.238675302175,10
2025-02-07 13:30:00-05:00,151721.3308988714,28165.238675302175,10
2025-02-10 13:30:00-05:00,153395.2230019115,28165.238675302175,10
2025-02-11 13:30:00-05:00,152499.41168033786,24352.70575044859,10
2025-02-12 13:30:00-05:00,152863.009933197,24352.70575044859,10
2025-02-13 13:30:00-05:00,153811.6338931054,59057.86171051817,8
2025-02-14 13:30:00-05:00,155980.70800162986,59057.86171051817,8
2025-02-18 13:30:00-05:00,154998.1684785743,51307.75963086532,10
2025-02-19 13:30:00-05:00,155322.35135392228,47424.652332433325,10
2025-02-20 13:30:00-05:00,151721.0488791625,39838.41032720571,10
2025-02-21 13:30:00-05:00,147286.13630419108,32473.919491735403,10
2025-02-24 13:30:00-05:00,144222.2516542618,28868.31815288587,10
2025-02-25 13:30:00-05:00,138140.94810424064,28868.31815288587,10
2025-02-26 13:30:00-05:00,139256.6728395184,28868.31815288587,10
2025-02-27 13:30:00-05:00,136124.7740531238,28868.31815288587,10
2025-02-28 13:30:00-05:00,132648.83970493544,28868.31815288587,10
2025-03-03 13:30:00-05:00,133337.47765284916,28868.31815288587,10
2025-03-04 13:30:00-05:00,133802.3958315061,28868.31815288587,10
2025-03-05 13:30:00-05:00,136115.82160002523,28868.31815288587,10
2025-03-06 13:30:00-05:00,128101.48274129417,28868.31815288587,10
2025-03-07 13:30:00-05:00,130119.25919100783,28868.31815288587,10
2025-03-10 13:30:00-04:00,119738.05803921523,28868.31815288587,10
2025-03-11 13:30:00-04:00,122712.59237139042,28868.31815288587,10
2025-03-12 13:30:00-04:00,125615.94802625687,28868.31815288587,10
2025-03-13 13:30:00-04:00,121744.34644109172,28868.31815288587,10
2025-03-14 13:30:00-04:00,125061.89686958496,28868.31815288587,10
2025-03-17 13:30:00-04:00,127782.72887962812,28868.31815288587,10
2025-03-18 13:30:00-04:00,122503.13954963698,28868.31815288587,10
2025-03-19 13:30:00-04:00,124903.39741806022,28868.31815288587,10
2025-03-20 13:30:00-04:00,124768.60051890822,28868.31815288587,10
2025-03-21 13:30:00-04:00,125996.42406035891,28868.31815288587,10
2025-03-24 13:30:00-04:00,131818.5600553393,28868.31815288587,10
2025-03-25 13:30:00-04:00,133413.4501124631,28868.31815288587,10
2025-03-26 13:30:00-04:00,128933.54134353086,28868.31815288587,10
2025-03-27 13:30:00-04:00,127986.05000586313,28868.31815288587,10
2025-03-28 13:30:00-04:00,120269.62920163505,28868.31815288587,10
2025-03-31 13:30:00-04:00,119465.33243350351,28868.31815288587,10
2025-04-01 13:30:00-04:00,119493.25586027722,28868.31815288587,10
2025-04-02 13:30:00-04:00,121832.32827339909,28868.31815288587,10
2025-04-03 13:30:00-04:00,113346.1446257711,28868.31815288587,10
2025-04-04 13:30:00-04:00,105345.23272304954,28868.31815288587,10
2025-04-07 13:30:00-04:00,105162.05275384545,28868.31815288587,10
2025-04-08 13:30:00-04:00,104733.06967499667,28868.31815288587,10
2025-04-09 13:30:00-04:00,116457.67059852519,28868.31815288587,10
2025-04-10 13:30:00-04:00,112363.90354377829,28868.31815288587,10
2025-04-11 13:30:00-04:00,113405.32429355594,28868.31815288587,10
2025-04-14 13:30:00-04:00,115430.21773750868,28868.31815288587,10
2025-04-15 13:30:00-04:00,115733.61372244595,28868.31815288587,10
2025-04-16 13:30:00-04:00,111352.0939873708,28868.31815288587,10
2025-04-17 13:30:00-04:00,112865.91763098654,28868.31815288587,10
2025-04-21 13:30:00-04:00,108544.5939275881,28868.31815288587,10
2025-04-22 13:30:00-04:00,114711.92957977191,28868.31815288587,10
2025-04-23 13:30:00-04:00,119218.00053907327,28868.31815288587,10
2025-04-24 13:30:00-04:00,122675.81325100361,28868.31815288587,10
2025-04-25 13:30:00-04:00,125783.9796842123,28868.31815288587,10
2025-04-28 13:30:00-04:00,124821.80544450895,28868.31815288587,10
2025-04-29 13:30:00-04:00,128076.08691079031,28868.31815288587,10
2025-04-30 13:30:00-04:00,126373.60331843211,28868.31815288587,10
2025-05-01 13:30:00-04:00,131166.72114604432,28868.31815288587,10
2025-05-02 13:30:00-04:00,134363.47869732475,28868.31815288587,10
2025-05-05 13:30:00-04:00,132922.8440536504,28868.31815288587,10
2025-05-06 13:30:00-04:00,129403.14889250875,28868.31815288587,10
2025-05-07 13:30:00-04:00,128275.50971060035,28868.31815288587,10
2025-05-08 13:30:00-04:00,133678.3853359134,28868.31815288587,10
2025-05-09 13:30:00-04:00,131280.2014776188,28868.31815288587,10
2025-05-12 13:30:00-04:00,136883.95136085743,28868.31815288587,10
2025-05-13 13:30:00-04:00,142372.96577160596,28868.31815288587,10
2025-05-14 13:30:00-04:00,143480.2075506487,28868.31815288587,10
2025-05-15 13:30:00-04:00,143242.21558396582,28868.31815288587,10
2025-05-16 13:30:00-04:00,143475.6182756147,28868.31815288587,10
2025-05-19 13:30:00-04:00,142837.1707771457,28868.31815288587,10
2025-05-20 13:30:00-04:00,141698.15757881,28868.31815288587,10
2025-05-21 13:30:00-04:00,141151.7145857665,28868.31815288587,10
2025-05-22 13:30:00-04:00,142729.1943980481,28868.31815288587,10
2025-05-23 13:30:00-04:00,139478.49649189954,28868.31815288587,10
2025-05-27 13:30:00-04:00,142201.63001627295,28868.31815288587,10
2025-05-28 13:30:00-04:00,142459.46979329322,28868.31815288587,10
2025-05-29 13:30:00-04:00,140426.13807513233,28868.31815288587,10
2025-05-30 13:30:00-04:00,140723.28704602146,28868.31815288587,10
2025-06-02 13:30:00-04:00,144129.7834056035,28868.31815288587,10
2025-06-03 13:30:00-04:00,145539.30158173243,28868.31815288587,10
2025-06-04 13:30:00-04:00,146942.4508752028,49048.84821888017,9
2025-06-05 13:30:00-04:00,145901.20922198123,49048.84821888017,9
2025-06-06 13:30:00-04:00,148478.84119153733,45336.83081206267,10
2025-06-09 13:30:00-04:00,150628.73658206777,41571.06534896696,10
2025-06-10 13:30:00-04:00,150999.00616190038,37796.04303072257,10
2025-06-11 13:30:00-04:00,151141.7918958829,51763.76325224042,9
2025-06-12 13:30:00-04:00,151085.86960747675,47986.569320725015,10
2025-06-13 13:30:00-04:00,149782.2019484348,44241.9674878833,10
2025-06-16 13:30:00-04:00,152965.1027717936,44241.9674878833,10
2025-06-17 13:30:00-04:00,150762.4830318574,40472.85832176745,10
2025-06-18 13:30:00-04:00,151571.46143485454,40472.85832176745,10
2025-06-20 13:30:00-04:00,149111.84108223594,40472.85832176745,10
2025-06-23 13:30:00-04:00,149597.68989725574,40472.85832176745,10
2025-06-24 13:30:00-04:00,153721.7607599974,40472.85832176745,10
2025-06-25 13:30:00-04:00,155383.3612149854,53396.53523713412,10
2025-06-26 13:30:00-04:00,158243.90928952955,53396.53523713412,10
2025-06-27 13:30:00-04:00,158759.05747689988,45458.384008685716,10
2025-06-30 13:30:00-04:00,161102.1712118714,41430.77940849138,10
2025-07-01 13:30:00-04:00,157502.5898635685,37493.16546632568,10
2025-07-02 13:30:00-04:00,159226.03720687504,37493.16546632568,10
2025-07-07 13:30:00-04:00,159341.02047085974,37493.16546632568,10
2025-07-08 13:30:00-04:00,159033.53014348028,37493.16546632568,10
2025-07-09 13:30:00-04:00,161649.07893938036,37493.16546632568,10
2025-07-10 13:30:00-04:00,160958.57522661932,37493.16546632568,10
2025-07-11 13:30:00-04:00,161863.32897889544,37493.16546632568,10
2025-07-14 13:30:00-04:00,163512.46382641885,37493.16546632568,10
2025-07-15 13:30:00-04:00,165254.66808189885,37493.16546632568,10
2025-07-16 13:30:00-04:00,164289.6830786508,37493.16546632568,10
