timestamp,symbol,side,qty,price,pnl,entries,order_date_et
2024-08-07 13:30:00-04:00,NVDU,BUY,28.834251357003637,86.70244179558931,0.0,1,2024-08-07
2024-08-07 13:30:00-04:00,METU,BUY,26.438074217330964,94.56059391652565,0.0,1,2024-08-07
2024-08-08 13:30:00-04:00,AAPU,BUY,23.719019710707265,105.7903031695064,0.0,1,2024-08-08
2024-08-09 13:30:00-04:00,NVDU,BUY,26.659377851352236,94.27223352983492,0.0,2,2024-08-09
2024-08-12 13:30:00-04:00,GGLL,BUY,24.861543918071725,101.60021619954364,0.0,1,2024-08-12
2024-08-12 13:30:00-04:00,PLTR,BUY,23.034369951000993,109.65953236419075,0.0,1,2024-08-12
2024-08-14 13:30:00-04:00,GGLL,BUY,26.25682595880572,97.13417739479998,0.0,2,2024-08-14
2024-08-14 13:30:00-04:00,AMZU,BUY,24.508873601273546,104.06170564992821,0.0,1,2024-08-14
2024-08-15 13:30:00-04:00,NVDU,EXIT,55.49362920835587,121.89667422674854,1751.2497467081466,2,2024-08-15
2024-08-15 13:30:00-04:00,NFXL,BUY,23.86209004341923,107.82661432909217,0.0,1,2024-08-15
2024-08-15 13:30:00-04:00,IBX,BUY,24.989386734174406,102.96244592025761,0.0,1,2024-08-15
2024-08-16 13:30:00-04:00,METU,BUY,23.518884662807213,109.59629462235218,0.0,2,2024-08-16
2024-08-16 13:30:00-04:00,MSTU,BUY,25.131033034534603,102.56572458251408,0.0,1,2024-08-16
2024-08-19 13:30:00-04:00,AAPU,BUY,21.97910052651307,117.43307499527793,0.0,2,2024-08-19
2024-08-19 13:30:00-04:00,TSMX,BUY,24.052816407968518,107.30857113280388,0.0,1,2024-08-19
2024-08-20 13:30:00-04:00,TSMX,BUY,24.415615610126235,106.09573113038137,0.0,2,2024-08-20
2024-08-20 13:30:00-04:00,NVDU,BUY,18.78665219877017,137.8847365537682,0.0,1,2024-08-20
2024-08-21 13:30:00-04:00,AAPU,BUY,21.732914993290272,119.27970540274262,0.0,3,2024-08-21
2024-08-22 13:30:00-04:00,NVDU,BUY,19.596800077874853,131.2688075250167,0.0,2,2024-08-22
2024-08-22 13:30:00-04:00,AMZU,BUY,22.78772844642504,112.88745096189501,0.0,2,2024-08-22
2024-08-23 13:30:00-04:00,METU,BUY,23.70707967712242,108.85184159846276,0.0,3,2024-08-23
2024-08-23 13:30:00-04:00,NFXL,BUY,23.262930455156344,110.93010344293366,0.0,2,2024-08-23
2024-08-26 13:30:00-04:00,NVDU,BUY,19.11414506007175,134.30748456316226,0.0,3,2024-08-26
2024-08-26 13:30:00-04:00,METU,BUY,24.233657828441668,105.93418297673105,0.0,4,2024-08-26
2024-08-27 13:30:00-04:00,AMZU,BUY,23.771874735700898,108.4279313106901,0.0,3,2024-08-27
2024-08-28 13:30:00-04:00,NVDU,BUY,19.416361156554906,130.4506847857583,0.0,4,2024-08-28
2024-08-28 13:30:00-04:00,AMZU,BUY,24.618248762493078,102.8861814402952,0.0,4,2024-08-28
2024-08-29 13:30:00-04:00,GGLL,BUY,25.366061265722127,100.16248440268323,0.0,3,2024-08-29
2024-08-30 13:30:00-04:00,AAPU,BUY,21.1176756510527,120.25459116121672,0.0,4,2024-08-30
2024-08-30 13:30:00-04:00,MSTU,BUY,25.115842759171603,101.11137723081859,0.0,2,2024-08-30
2024-09-03 13:30:00-04:00,GGLL,BUY,25.95249334062924,94.68819778530482,0.0,4,2024-09-03
2024-09-03 13:30:00-04:00,TSMX,BUY,24.849133483408117,98.89257603691178,0.0,3,2024-09-03
2024-09-05 13:30:00-04:00,IBX,BUY,22.86547586030987,107.89153959460202,0.0,2,2024-09-05
2024-09-06 13:30:00-04:00,TSMX,BUY,24.667925646887955,96.15906881102848,0.0,4,2024-09-06
2024-09-06 13:30:00-04:00,NFXL,BUY,21.967595506522976,107.97926240949252,0.0,3,2024-09-06
2024-09-09 13:30:00-04:00,MSTU,BUY,24.316185279146357,98.74867734884565,0.0,3,2024-09-09
2024-09-10 13:30:00-04:00,PLTR,BUY,19.154997578302186,127.65448494681279,0.0,2,2024-09-10
2024-09-10 13:30:00-04:00,NFXL,BUY,22.288608901941714,109.70722133325206,0.0,4,2024-09-10
2024-09-17 13:30:00-04:00,PLTR,BUY,19.198240094436514,134.34456853053695,0.0,3,2024-09-17
2024-09-17 13:30:00-04:00,IBX,BUY,22.621112001781352,114.01646752951953,0.0,3,2024-09-17
2024-09-19 13:30:00-04:00,IBX,BUY,24.101301558185128,113.37546140434249,0.0,4,2024-09-19
2024-09-19 13:30:00-04:00,PLTR,BUY,20.12020878484288,135.80854025048208,0.0,4,2024-09-19
2024-09-23 13:30:00-04:00,MSTU,EXIT,74.56306107285256,136.05384676342447,2626.3200865459057,3,2024-09-23
2024-10-01 13:30:00-04:00,MSTU,BUY,16.742563952320324,163.48008445702226,0.0,1,2024-10-01
2024-10-03 13:30:00-04:00,MSTU,BUY,17.574648390847745,156.73327145164507,0.0,2,2024-10-03
2024-10-07 13:30:00-04:00,MSTU,EXIT,34.317212343168066,215.92557587367511,1918.3559317153768,2,2024-10-07
2024-10-10 13:30:00-04:00,MSTU,BUY,15.473006629755114,190.99191144857676,0.0,1,2024-10-10
2024-10-11 13:30:00-04:00,MSTU,EXIT,15.473006629755114,257.71016091535085,1032.3319163250512,1,2024-10-11
2024-10-14 13:30:00-04:00,MSTU,BUY,12.529868951644794,242.25140677143932,0.0,1,2024-10-14
2024-10-15 13:30:00-04:00,MSTU,BUY,12.847632222153862,231.33146853957592,0.0,2,2024-10-15
2024-10-16 13:30:00-04:00,MSTU,BUY,13.258549602555973,222.98092177316533,0.0,3,2024-10-16
2024-10-17 13:30:00-04:00,TSMX,EXIT,97.98549114839082,137.71908165698758,3493.566324888072,4,2024-10-17
2024-10-18 13:30:00-04:00,TSMX,BUY,22.50454353419217,138.04755214007147,0.0,1,2024-10-18
2024-10-22 13:30:00-04:00,TSMX,BUY,23.447611229062744,133.89155310165725,0.0,2,2024-10-22
2024-10-22 13:30:00-04:00,MSTU,BUY,11.824423153811631,265.50445997622,0.0,4,2024-10-22
2024-10-24 13:30:00-04:00,TSMX,BUY,23.121305947286885,133.37740594202648,0.0,3,2024-10-24
2024-10-25 13:30:00-04:00,MSTU,EXIT,50.46047393016626,323.64458685160105,4227.97853232345,4,2024-10-25
2024-10-25 13:30:00-04:00,MSTU,BUY,10.188426529488822,311.9249014897016,0.0,1,2024-10-25
2024-10-28 13:30:00-04:00,TSMX,BUY,24.44833332635394,130.0170499395944,0.0,4,2024-10-28
2024-10-29 13:30:00-04:00,MSTU,BUY,8.659580063838716,371.4064952422324,0.0,2,2024-10-29
2024-10-31 13:30:00-04:00,MSTU,BUY,9.21702211163311,329.98735462963975,0.0,3,2024-10-31
2024-11-01 13:30:00-04:00,MSTU,BUY,10.833861078165475,284.0041242676998,0.0,4,2024-11-01
2024-11-05 13:30:00-05:00,PLTR,EXIT,81.50781640858258,170.22767901662468,3592.0513551628555,4,2024-11-05
2024-11-06 13:30:00-05:00,AMZU,EXIT,95.68672554589257,144.30468621675226,3574.746327083618,4,2024-11-06
2024-11-07 13:30:00-05:00,PLTR,BUY,16.66344638393275,205.0341211639181,0.0,1,2024-11-07
2024-11-08 13:30:00-05:00,AMZU,BUY,22.91804854293115,148.5449593384711,0.0,1,2024-11-08
2024-11-11 13:30:00-05:00,MSTU,EXIT,38.89888978312612,434.0375225644033,4370.967556525124,4,2024-11-11
2024-11-11 13:30:00-05:00,AMZU,BUY,23.498245901601205,144.75716780705645,0.0,2,2024-11-11
2024-11-12 13:30:00-05:00,NFXL,EXIT,91.38122490704026,147.22763149298387,3483.0475342970585,4,2024-11-12
2024-11-13 13:30:00-05:00,MSTU,BUY,5.721765605341266,595.6721290839167,0.0,1,2024-11-13
2024-11-13 13:30:00-05:00,PLTR,BUY,15.26510044774932,223.27375518549405,0.0,2,2024-11-13
2024-11-14 13:30:00-05:00,MSTU,BUY,6.0205444832770185,561.5847535359752,0.0,2,2024-11-14
2024-11-14 13:30:00-05:00,PLTR,BUY,15.289849828694498,221.1300979194892,0.0,3,2024-11-14
2024-11-15 13:30:00-05:00,AMZU,BUY,24.086503657337225,136.84570644858172,0.0,3,2024-11-15
2024-11-15 13:30:00-05:00,NFXL,BUY,21.9918071230548,149.88011628244973,0.0,1,2024-11-15
2024-11-18 13:30:00-05:00,PLTR,BUY,14.83977412481226,224.7151825727942,0.0,4,2024-11-18
2024-11-18 13:30:00-05:00,AMZU,BUY,24.305516578567815,137.20023357729065,0.0,4,2024-11-18
2024-11-19 13:30:00-05:00,MSTU,EXIT,11.742310088618286,780.1726590746713,2371.686995470409,2,2024-11-19
2024-11-20 13:30:00-05:00,NFXL,BUY,19.84254284338253,171.59780815045508,0.0,2,2024-11-20
2024-11-21 13:30:00-05:00,MSTU,BUY,3.547744403591958,964.3807028449916,0.0,1,2024-11-21
2024-11-25 13:30:00-05:00,MSTU,BUY,4.254175393661879,792.1025852565091,0.0,2,2024-11-25
2024-11-25 13:30:00-05:00,NFXL,BUY,19.906081936795673,169.28209871503407,0.0,3,2024-11-25
2024-11-26 13:30:00-05:00,MSTU,BUY,5.5789606979482,604.8898287257304,0.0,3,2024-11-26
2024-12-02 13:30:00-05:00,MSTU,BUY,5.547153766335181,628.7210056285031,0.0,4,2024-12-02
2024-12-04 13:30:00-05:00,METU,EXIT,97.89769638570226,140.9356213888552,3571.958035592397,4,2024-12-04
2024-12-04 13:30:00-05:00,METU,BUY,26.303793451264248,138.65215078103083,0.0,1,2024-12-04
2024-12-05 13:30:00-05:00,METU,BUY,26.823732163615375,138.2502240292376,0.0,2,2024-12-05
2024-12-09 13:30:00-05:00,PLTR,EXIT,62.05817078518883,294.41286679853624,4730.084042406419,4,2024-12-09
2024-12-09 13:30:00-05:00,PLTR,BUY,13.747744801571695,269.91693610050817,0.0,1,2024-12-09
2024-12-09 13:30:00-05:00,METU,BUY,26.78923560793474,138.51642538217212,0.0,3,2024-12-09
2024-12-11 13:30:00-05:00,GGLL,EXIT,102.43692448322881,132.70380126967424,3519.273303316757,4,2024-12-11
2024-12-11 13:30:00-05:00,PLTR,BUY,14.363749755244694,266.97864398009165,0.0,2,2024-12-11
2024-12-12 13:30:00-05:00,NFXL,BUY,19.666761552322864,188.60032015467402,0.0,4,2024-12-12
2024-12-12 13:30:00-05:00,GGLL,BUY,27.659604652406273,134.10016418477784,0.0,1,2024-12-12
2024-12-13 13:30:00-05:00,METU,BUY,26.132034145279537,142.50789665969566,0.0,4,2024-12-13
2024-12-16 13:30:00-05:00,PLTR,BUY,13.682857751852575,276.53309852347076,0.0,3,2024-12-16
2024-12-17 13:30:00-05:00,GGLL,BUY,26.94171054447964,138.12371935504663,0.0,2,2024-12-17
2024-12-18 13:30:00-05:00,GGLL,BUY,27.43673161404477,134.37654117717994,0.0,3,2024-12-18
2024-12-19 13:30:00-05:00,GGLL,BUY,27.346106280656436,129.15293800179225,0.0,4,2024-12-19
2024-12-26 13:30:00-05:00,PLTR,BUY,12.099238825299295,302.0866977544998,0.0,4,2024-12-26
2025-02-04 13:30:00-05:00,PLTR,EXIT,53.89359113396826,375.16060611945835,5234.406575663896,4,2025-02-04
2025-02-04 13:30:00-05:00,PLTR,BUY,10.209415083021122,379.19542130633164,0.0,1,2025-02-04
2025-02-05 13:30:00-05:00,PLTR,BUY,10.16865511108751,374.3474169552938,0.0,2,2025-02-05
2025-02-11 13:30:00-05:00,PLTR,BUY,9.133494425208317,417.4232497838995,0.0,3,2025-02-11
2025-02-13 13:30:00-05:00,NFXL,EXIT,81.40719345555587,228.4031713109561,4813.688831224941,4,2025-02-13
2025-02-13 13:30:00-05:00,METU,EXIT,106.04879536809389,188.18538794399896,5166.598804085581,4,2025-02-13
2025-02-13 13:30:00-05:00,PLTR,BUY,8.921011955325104,431.0429029015094,0.0,4,2025-02-13
2025-02-18 13:30:00-05:00,METU,BUY,21.656561969972426,178.93195813810684,0.0,1,2025-02-18
2025-02-18 13:30:00-05:00,NFXL,BUY,17.09464136875741,226.68220737924116,0.0,1,2025-02-18
2025-02-19 13:30:00-05:00,METU,BUY,22.022694991652564,176.32298408091475,0.0,2,2025-02-19
2025-02-20 13:30:00-05:00,NFXL,BUY,17.057646823586726,222.37070809607883,0.0,2,2025-02-20
2025-02-20 13:30:00-05:00,METU,BUY,21.979195334632195,172.5777920830915,0.0,3,2025-02-20
2025-02-21 13:30:00-05:00,NFXL,BUY,17.35261649492863,212.201163946158,0.0,3,2025-02-21
2025-02-21 13:30:00-05:00,METU,BUY,22.052398573186537,166.97709346739225,0.0,4,2025-02-21
2025-02-24 13:30:00-05:00,NFXL,BUY,16.94465312277839,212.7869666451059,0.0,4,2025-02-24
2025-06-04 13:30:00-04:00,NFXL,EXIT,68.44955781005116,294.8233810654506,5224.511266969381,4,2025-06-04
2025-06-06 13:30:00-04:00,NFXL,BUY,12.347299361978417,300.63395225097423,0.0,1,2025-06-06
2025-06-09 13:30:00-04:00,NFXL,BUY,12.862944577458624,292.760762546932,0.0,2,2025-06-09
