date,symbol,side,price,qty,pnl,reason,tranches,decline
1999-07-15 13:30:00,AAPU,BUY,133.4569272817561,22.308599320536064,0.0,ENTRY,1,-0.09407070902936099
1999-07-16 13:30:00,AAPU,BUY,132.51185512406306,22.702685182982552,0.0,ENTRY,2,-0.02083692510105628
1999-07-20 13:30:00,AAPU,BUY,131.36782841559906,21.955654184159155,0.0,ENTRY,3,-0.06171694556305807
1999-07-26 13:30:00,AAPU,BUY,121.4096360967321,22.756478315871927,0.0,ENTRY,4,-0.07390000294430066
1999-08-27 13:30:00,AAPU,EXIT,194.37932310856382,89.7234170035497,5807.642654174149,TP,4,
1999-08-30 13:30:00,AAPU,BUY,177.19129887486295,17.27188150973182,0.0,ENTRY,1,-0.09004303943810177
1999-09-07 13:30:00,AAPU,EXIT,265.65405483813834,17.27188150973182,1527.918239022014,TP,1,
1999-09-08 13:30:00,AAPU,BUY,252.92859788474632,12.440632313435819,0.0,ENTRY,1,-0.04440967857851286
1999-09-13 13:30:00,AAPU,BUY,255.8329235023958,12.314829852875768,0.0,ENTRY,2,-0.05379144763440835
1999-09-15 13:30:00,AAPU,BUY,257.7696245644076,12.173652639844958,0.0,ENTRY,3,-0.0875717620793921
1999-09-21 13:30:00,AAPU,BUY,212.94571079277344,14.109284246534598,0.0,ENTRY,4,-0.11699618383749877
1999-11-08 14:30:00,AAPU,EXIT,365.41370190354996,51.03839905269115,6210.490292335799,TP,4,
1999-11-09 14:30:00,AAPU,BUY,328.30241901275616,9.556766849593478,0.0,ENTRY,1,-0.10284666481643201
1999-11-12 14:30:00,AAPU,BUY,335.3643298867557,9.614717610915227,0.0,ENTRY,2,-0.0286510924886747
1999-11-15 14:30:00,NVDU,EXIT,164.1159822908944,87.08508221622024,4759.25153579526,TP,4,
1999-11-15 14:30:00,NVDU,BUY,148.07069695169412,21.752258236694768,0.0,ENTRY,1,-0.05200185804942903
1999-11-15 14:30:00,AAPU,BUY,326.5618906097537,9.862975840097684,0.0,ENTRY,3,-0.004231207171925155
1999-11-17 14:30:00,AAPU,BUY,332.33814848229144,9.764289723073285,0.0,ENTRY,4,-0.009701800541154992
1999-11-18 14:30:00,NVDU,BUY,191.16131125943556,17.049005118566054,0.0,ENTRY,2,-0.033613089746392655
1999-11-19 14:30:00,NVDU,EXIT,250.38136623703414,38.80126335526082,3235.1311190986344,TP,2,
1999-11-22 14:30:00,NVDU,BUY,265.76698343243453,12.75132776250552,0.0,ENTRY,1,-0.0513221478590945
1999-11-24 14:30:00,NVDU,BUY,213.3991461410435,16.026459310322686,0.0,ENTRY,2,-0.053981743871107324
1999-11-29 14:30:00,NVDU,BUY,195.47034043300113,17.432711833160102,0.0,ENTRY,3,-0.06578826766123036
1999-11-30 14:30:00,NVDU,BUY,171.60604755466343,19.731341902483944,0.0,ENTRY,4,-0.12795451475931285
1999-12-03 14:30:00,AAPU,EXIT,495.6904695444875,38.79875002367967,6404.309608488078,TP,4,
1999-12-08 14:30:00,AAPU,BUY,485.5423322628206,7.501651678851052,0.0,ENTRY,1,-0.10790528958613743
1999-12-09 14:30:00,AAPU,BUY,443.06200529039177,8.236159297606266,0.0,ENTRY,2,-0.10273938235326407
1999-12-10 14:30:00,AAPU,BUY,424.10139313150535,8.570095850579094,0.0,ENTRY,3,-0.0438919128172488
1999-12-13 14:30:00,AAPU,BUY,391.14494483535503,9.235522605910116,0.0,ENTRY,4,-0.06662736973761985
1999-12-23 14:30:00,MSFU,EXIT,247.38266373403457,62.36103087504977,5137.201058587154,TP,4,
1999-12-27 14:30:00,NVDU,EXIT,309.26591383446834,65.94184080847225,6791.0532973396275,TP,4,
1999-12-27 14:30:00,NVDU,BUY,276.44370882565454,13.877638530035773,0.0,ENTRY,1,-0.11369634355900171
1999-12-28 14:30:00,MSFU,BUY,243.61899932180626,15.73001308091875,0.0,ENTRY,1,-0.021120167593558392
1999-12-28 14:30:00,NVDU,BUY,274.8805620030867,13.941073236198188,0.0,ENTRY,2,-0.005615025342698088
1999-12-30 14:30:00,MSFU,BUY,244.1131753419882,15.763866811162886,0.0,ENTRY,2,-0.004244200429586398
1999-12-31 14:30:00,MSFU,BUY,240.47162385342278,16.031507884023384,0.0,ENTRY,3,-0.01278006094111206
2000-01-03 14:30:00,NVDU,BUY,303.7577052243996,13.108386152020953,0.0,ENTRY,3,-0.018408293714207824
2000-01-03 14:30:00,MSFU,BUY,239.6896885325636,16.61220105508306,0.0,ENTRY,4,-0.013771727148622959
2000-01-05 14:30:00,NVDU,BUY,268.58160988240087,14.178882669545164,0.0,ENTRY,4,-0.00874226915268117
2000-02-14 14:30:00,NVDU,EXIT,420.57360032117145,55.105980587800076,7717.644313509125,TP,4,
2000-02-15 14:30:00,NVDU,BUY,395.88957208002284,10.1066294262182,0.0,ENTRY,1,-0.08154918058347427
2000-02-24 14:30:00,NVDU,BUY,534.1684033814823,7.389451501128063,0.0,ENTRY,2,-0.03001520045150985
2000-02-25 14:30:00,NVDU,BUY,467.62856063140714,8.251401419589223,0.0,ENTRY,3,-0.12620371444487544
2000-03-02 14:30:00,NVDU,BUY,415.53600866617984,9.32928736442487,0.0,ENTRY,4,-0.14852567226460078
2000-03-07 14:30:00,NVDU,EXIT,670.346422667591,35.076769711360356,7830.020581658564,TP,4,
2000-03-14 14:30:00,NVDU,BUY,1087.0660074605269,3.7458138351677883,0.0,ENTRY,1,-0.519074517452395
2000-03-15 14:30:00,NVDU,BUY,998.1821116272315,4.076219426423209,0.0,ENTRY,2,-0.19683111006559284
2000-03-16 14:30:00,NVDU,BUY,781.6697689694702,5.212714047238465,0.0,ENTRY,3,-0.26391546887277095
2000-03-20 14:30:00,NVDU,BUY,875.1902424056999,4.723813493919321,0.0,ENTRY,4,-0.07424573258984579
2000-03-22 14:30:00,AAPU,EXIT,649.8104366558616,33.543429432946525,7258.354250781369,TP,4,
2000-03-23 14:30:00,AAPU,BUY,691.480892214264,6.2293934755107685,0.0,ENTRY,1,-0.009834319860976937
2000-03-24 14:30:00,AAPU,BUY,665.7632421026894,6.461592827413843,0.0,ENTRY,2,-0.05224384766523371
2000-03-29 14:30:00,AAPU,BUY,639.1627374637054,6.4514686787168705,0.0,ENTRY,3,-0.049241185258064424
2000-03-30 14:30:00,AAPU,BUY,543.3363620504522,7.487980047202293,0.0,ENTRY,4,-0.11910853107626229
2000-06-16 13:30:00,NVDU,EXIT,1380.3008623855796,17.758560802748782,8162.544123920212,TP,4,
2000-06-20 13:30:00,NVDU,BUY,1633.3291444304496,2.5054402456875358,0.0,ENTRY,1,-0.059232050034180306
2000-06-22 13:30:00,NVDU,BUY,1750.344724682101,2.354134182976822,0.0,ENTRY,2,-0.1013530811218013
2000-06-23 13:30:00,NVDU,BUY,1419.7485342659857,2.849990305074432,0.0,ENTRY,3,-0.14297356387492544
2000-06-27 13:30:00,NVDU,BUY,1264.5409335842512,3.174426689600224,0.0,ENTRY,4,-0.2698445191201527
2002-05-24 13:30:00,NFXL,BUY,109.38954400591405,30.08546334093768,0.0,ENTRY,1,-0.006963657771645648
2002-05-28 13:30:00,NFXL,BUY,99.82762949925157,32.808091409092924,0.0,ENTRY,2,-0.09272926953057081
2002-05-29 13:30:00,NFXL,BUY,90.58059735972716,36.03292813976315,0.0,ENTRY,3,-0.10367133626036029
2002-05-30 13:30:00,NFXL,BUY,85.3009227857156,38.111286612117375,0.0,ENTRY,4,-0.06551530352541468
2003-08-27 13:30:00,NFXL,EXIT,143.11157495686686,137.03776950191113,6530.689840073905,TP,4,
2003-08-28 13:30:00,NFXL,BUY,138.20123736404847,24.406424555659644,0.0,ENTRY,1,-0.07978532947683381
2003-09-03 13:30:00,NFXL,BUY,152.64115967272303,22.229367278076484,0.0,ENTRY,2,-0.06894660473190262
2003-09-10 13:30:00,NFXL,BUY,157.66527177611695,21.564144401371387,0.0,ENTRY,3,-0.07923142207351841
2003-09-11 13:30:00,NFXL,BUY,147.9887553759116,22.8670711913141,0.0,ENTRY,4,-0.06629412099702314
2003-10-02 13:30:00,NFXL,EXIT,223.07736739384663,91.06700742642161,6764.887707424488,TP,4,
2003-10-03 13:30:00,NFXL,BUY,211.30833984611385,16.856000013146748,0.0,ENTRY,1,-0.04839389168626207
2003-10-08 13:30:00,NFXL,BUY,241.08988071386446,14.836161106663063,0.0,ENTRY,2,-0.07822590535376484
2003-10-15 13:30:00,NFXL,BUY,258.7454477523914,13.883533804797816,0.0,ENTRY,3,-0.11312316740400286
2003-10-16 13:30:00,NFXL,EXIT,353.003856475504,45.575694924607625,5357.4332085484875,TP,3,
2003-10-21 13:30:00,NFXL,BUY,376.3918173871275,9.815904416251307,0.0,ENTRY,1,-0.026901300829501595
2003-10-22 13:30:00,NFXL,BUY,348.0608858044216,10.586555650454656,0.0,ENTRY,2,-0.02514683908784454
2003-10-24 13:30:00,NFXL,BUY,341.93920942642046,10.74727390080729,0.0,ENTRY,3,-0.019294141486787986
2003-11-06 14:30:00,NFXL,BUY,316.7037860931119,11.544357598886666,0.0,ENTRY,4,-0.16912913851867872
2004-01-20 14:30:00,NFXL,EXIT,516.5735717887479,42.69409156639992,7344.191234173411,TP,4,
2004-01-21 14:30:00,NFXL,BUY,499.8078818297833,7.786265749768483,0.0,ENTRY,1,-0.06501895302943472
2004-01-26 14:30:00,NFXL,BUY,655.4373770677888,5.991288015427922,0.0,ENTRY,2,-0.0063605256467017535
2004-01-27 14:30:00,NFXL,BUY,637.0182370112858,6.147427248040934,0.0,ENTRY,3,-0.021390879035810384
2004-01-28 14:30:00,NFXL,BUY,581.2464855514297,6.681829592090131,0.0,ENTRY,4,-0.0858129377663075
2004-08-23 13:30:00,GGLL,BUY,119.06844238244764,29.530940350801426,0.0,ENTRY,1,-0.023854849328081462
2004-08-24 13:30:00,GGLL,BUY,109.20296875926338,32.10551167361847,0.0,ENTRY,2,-0.1126683397138355
2004-08-27 13:30:00,GGLL,BUY,111.7932901777913,31.389854292019024,0.0,ENTRY,3,-0.03601600612189648
2004-08-30 13:30:00,GGLL,BUY,103.0687201584197,33.79552647293766,0.0,ENTRY,4,-0.0626402545763477
2004-09-29 13:30:00,GGLL,EXIT,165.67710824915417,126.82183278937657,6996.817511296504,TP,4,
2004-09-30 13:30:00,GGLL,BUY,164.28273098322833,22.45869122397606,0.0,ENTRY,1,-0.004661797954190416
2004-10-04 13:30:00,GGLL,BUY,178.25284727824126,20.82453796940211,0.0,ENTRY,2,-0.00275547885980576
2004-10-06 13:30:00,GGLL,BUY,183.4889807714435,20.298586673713803,0.0,ENTRY,3,-0.006875362375666549
2004-10-22 13:30:00,GGLL,EXIT,262.35360036766014,63.581815867091976,5554.743015901027,TP,3,
2004-10-26 13:30:00,GGLL,BUY,311.57664566999443,12.186447859209052,0.0,ENTRY,1,-0.049008670332543414
2004-10-29 13:30:00,GGLL,BUY,341.84329185764085,11.13744798191921,0.0,ENTRY,2,-0.08069540450444701
2004-11-02 14:30:00,GGLL,BUY,356.87110670251974,10.700947219109178,0.0,ENTRY,3,-0.038804321056801205
2004-11-04 14:30:00,GGLL,BUY,320.02116459455095,11.855387784930157,0.0,ENTRY,4,-0.04038845466414476
2005-05-19 13:30:00,GGLL,EXIT,497.2566443915182,45.8802308451676,7597.141323837019,TP,4,
2005-05-19 13:30:00,GGLL,BUY,493.03331534928134,8.070074992622125,0.0,ENTRY,1,-0.009606476157812405
2005-05-24 13:30:00,GGLL,BUY,563.033622840424,7.081035508894397,0.0,ENTRY,2,-0.0074286166721660996
2005-05-26 13:30:00,GGLL,BUY,576.9335973150564,6.924165900662223,0.0,ENTRY,3,-0.013481725049158788
2005-07-19 13:30:00,GGLL,EXIT,812.2988177830902,22.075276402178744,5971.260077485127,TP,3,
2005-07-21 13:30:00,GGLL,BUY,832.495779900302,4.972690472861848,0.0,ENTRY,1,-0.0006960167081814239
2005-07-22 13:30:00,GGLL,BUY,771.2600564553685,5.354010335559766,0.0,ENTRY,2,-0.02657397861632138
2005-07-25 13:30:00,GGLL,BUY,737.8184229137178,5.586580616301458,0.0,ENTRY,3,-0.04325835179534643
2005-07-27 13:30:00,GGLL,BUY,743.1498798143182,5.559407986462687,0.0,ENTRY,4,-0.005411108016384558
2005-11-01 14:30:00,GGLL,EXIT,1153.6169566937053,21.472689411185762,8248.8249867085,TP,4,
2005-11-02 14:30:00,GGLL,BUY,1178.8014201410444,3.712560791690083,0.0,ENTRY,1,-0.010520481543518256
2005-11-07 14:30:00,GGLL,BUY,1275.2176096488843,3.444339698495536,0.0,ENTRY,2,-0.00035005388975961615
2005-11-08 14:30:00,GGLL,BUY,1242.0460234021523,3.533323621374132,0.0,ENTRY,3,-0.02211169397797319
2005-11-09 14:30:00,GGLL,BUY,1173.5073805089287,3.7225967327725997,0.0,ENTRY,4,-0.0392253330224861
2006-11-21 14:30:00,GGLL,EXIT,1823.0578042863306,14.41282084433235,8749.705657414619,TP,4,
2006-11-22 14:30:00,GGLL,BUY,1851.3864209989738,2.5035812271329108,0.0,ENTRY,1,-0.011556366598045598
2006-11-27 14:30:00,GGLL,BUY,1682.589064502813,2.7431894998072512,0.0,ENTRY,2,-0.06678447671243226
2006-11-29 14:30:00,GGLL,BUY,1681.4343663185423,2.7467281373923287,0.0,ENTRY,3,-0.0384399524669744
2006-12-01 14:30:00,GGLL,BUY,1654.5787042981174,2.78661236432235,0.0,ENTRY,4,-0.021267464050583662
2007-10-09 13:30:00,GGLL,EXIT,2570.0981894957563,10.78011122865484,9226.074849025073,TP,4,
2007-10-11 13:30:00,GGLL,BUY,2643.327709747038,1.8559272055795493,0.0,ENTRY,1,-0.03626928931537976
2007-10-15 13:30:00,GGLL,BUY,2623.5078467692115,1.8719774405854341,0.0,ENTRY,2,-0.057417739864916606
2007-10-16 13:30:00,GGLL,BUY,2588.6272822668866,1.8977173851458353,0.0,ENTRY,3,-0.008073434755389353
2008-01-16 14:30:00,GGLL,BUY,2505.609007472254,1.9273034253021724,0.0,ENTRY,4,-0.04198217951624905
2010-06-30 13:30:00,TSLT,BUY,150.77821317565983,30.99988832429681,0.0,ENTRY,1,-0.1415715638603734
2010-07-01 13:30:00,TSLT,BUY,127.1082721518079,36.62079122107164,0.0,ENTRY,2,-0.23233583150552772
2010-07-02 13:30:00,TSLT,BUY,95.15251201326653,48.207694013125426,0.0,ENTRY,3,-0.31615092798943323
2010-07-06 13:30:00,TSLT,BUY,64.52152502652805,69.7724431257882,0.0,ENTRY,4,-0.3740518669831647
2010-11-10 14:30:00,TSLT,EXIT,148.77584299923413,185.60081668428205,9195.097077407056,TP,4,
2010-11-11 14:30:00,TSLT,BUY,170.13840679426994,31.55630794780035,0.0,ENTRY,1,-0.04023222764141343
2010-11-16 14:30:00,TSLT,BUY,189.3197209777643,27.939656984804337,0.0,ENTRY,2,-0.08526005874400155
2010-11-17 14:30:00,TSLT,BUY,187.01508747283555,28.297689525616807,0.0,ENTRY,3,-0.046210492208498266
2010-11-23 14:30:00,NFXL,EXIT,880.0691322081972,26.60681060532747,7797.468391254966,TP,4,
2010-11-24 14:30:00,TSLT,EXIT,272.3873562725228,87.7936544582215,7963.318530340262,TP,3,
2010-11-24 14:30:00,NFXL,BUY,878.2198263613989,6.403940529845419,0.0,ENTRY,1,-0.022050729204067143
2010-11-26 14:30:00,TSLT,BUY,265.94594747740217,21.13451541417118,0.0,ENTRY,1,-0.015673192312267714
2010-11-29 14:30:00,TSLT,BUY,251.02676464212144,22.3672140434564,0.0,ENTRY,2,-0.060847485929445444
2010-12-01 14:30:00,TSLT,BUY,250.8935756714272,22.33320663100444,0.0,ENTRY,3,-0.0834966100590615
2010-12-01 14:30:00,NFXL,BUY,983.6081536127556,5.696636457598462,0.0,ENTRY,2,-0.07323622290992937
2010-12-02 14:30:00,TSLT,BUY,221.66756229070492,25.010553998772803,0.0,ENTRY,4,-0.09860755415778455
2010-12-02 14:30:00,NFXL,BUY,917.5169240989909,6.042426456484485,0.0,ENTRY,3,-0.008602373819417308
2010-12-03 14:30:00,NFXL,BUY,841.8668020640926,6.514567340231308,0.0,ENTRY,4,-0.094492941975578
2011-02-14 14:30:00,NFXL,EXIT,1353.2126361921694,24.657570784159674,11111.184244916905,TP,4,
2011-02-15 14:30:00,NFXL,BUY,1354.7116304333626,4.157900039301007,0.0,ENTRY,1,-0.022554862565146938
2011-02-16 14:30:00,NFXL,BUY,1320.1135754987365,4.293986393338246,0.0,ENTRY,2,-0.04079816616646026
2011-02-17 14:30:00,NFXL,BUY,1296.848865659514,4.351192150952851,0.0,ENTRY,3,-0.0020508374961337728
2011-02-18 14:30:00,NFXL,BUY,1295.476730154015,4.352699067217343,0.0,ENTRY,4,-0.018922606978240664
2011-07-11 13:30:00,NFXL,EXIT,1973.5339204455845,17.155777650809448,11274.544893048682,TP,4,
2011-07-11 13:30:00,NFXL,BUY,1846.6256138132835,3.21329345023133,0.0,ENTRY,1,-0.027774755089020164
2011-07-12 13:30:00,NFXL,BUY,1853.28428053657,3.201450314787915,0.0,ENTRY,2,-0.004503873379341772
2011-07-13 13:30:00,NFXL,BUY,1948.1430786707667,3.060935705952893,0.0,ENTRY,3,-0.012704857321015894
2011-07-14 13:30:00,NFXL,BUY,1790.1171491950952,3.292489690684368,0.0,ENTRY,4,-0.08579285315434215
2012-05-18 13:30:00,METU,BUY,81.86809984982422,65.22000914743279,0.0,ENTRY,1,-0.18169566503879675
2012-05-21 13:30:00,METU,BUY,63.876565165043665,83.72457535300691,0.0,ENTRY,2,-0.1435606682577999
2012-05-22 13:30:00,METU,BUY,52.499012959699705,101.43307110100416,0.0,ENTRY,3,-0.10324271841230848
2012-05-25 13:30:00,METU,BUY,55.4432005848636,95.81930743594988,0.0,ENTRY,4,-0.06042362822355152
2013-05-07 13:30:00,TSLT,EXIT,369.3882327639468,90.84549008740483,11174.560331967376,TP,4,
2013-05-07 13:30:00,TSLT,BUY,317.27739254654347,18.840457846487748,0.0,ENTRY,1,-0.20124753182965371
2013-05-08 13:30:00,TSLT,BUY,320.4654733802607,18.74010739061698,0.0,ENTRY,2,-0.0574908363313984
2013-05-09 13:30:00,TSLT,EXIT,478.06161427259894,37.58056523710473,5982.616956479309,TP,2,
2013-05-09 13:30:00,TSLT,BUY,476.8083469420568,12.902280052268388,0.0,ENTRY,1,-0.01705190413835933
2013-05-13 13:30:00,TSLT,EXIT,714.8549141528788,12.902280052268388,3071.3434756351553,TP,1,
2013-05-14 13:30:00,TSLT,BUY,666.8134035639479,9.39191432318365,0.0,ENTRY,1,-0.21821102718682273
2013-05-16 13:30:00,TSLT,BUY,813.3472698104509,7.7499732218441535,0.0,ENTRY,2,-0.04686444594554573
2013-05-17 13:30:00,TSLT,BUY,800.0897850215391,7.8957826985010735,0.0,ENTRY,3,-0.02156432521612206
2013-05-21 13:30:00,TSLT,BUY,732.362555373051,8.547769127237538,0.0,ENTRY,4,-0.020906106540018565
2013-05-28 13:30:00,TSLT,EXIT,1122.401721079701,33.585439370766416,12552.87991346898,TP,4,
2013-05-29 13:30:00,TSLT,BUY,1021.0417367444506,6.347784757029313,0.0,ENTRY,1,-0.15278475432618455
2013-05-31 13:30:00,TSLT,BUY,886.4549839535705,7.320643710764184,0.0,ENTRY,2,-0.15804286180502725
2013-06-03 13:30:00,TSLT,BUY,792.6603212664259,8.129600290049318,0.0,ENTRY,3,-0.10320461975048623
2013-06-11 13:30:00,TSLT,BUY,819.2150118257119,7.880216168474721,0.0,ENTRY,4,-0.07704598124743267
2013-07-02 13:30:00,TSLT,EXIT,1306.8887047156402,29.678244926317536,12915.78583471191,TP,4,
2013-07-02 13:30:00,TSLT,BUY,1256.03879937717,5.4155505151518035,0.0,ENTRY,1,-0.007207627424523411
2013-07-03 13:30:00,TSLT,BUY,1200.9798311553827,5.665608833983374,0.0,ENTRY,2,-0.04671026428332503
2013-07-09 13:30:00,TSLT,BUY,1375.2720916156304,5.024164845184051,0.0,ENTRY,3,-0.018642510812081237
2013-07-16 13:30:00,TSLT,BUY,1040.5785696473174,6.561349125705194,0.0,ENTRY,4,-0.27503107813354355
2013-08-06 13:30:00,TSLT,EXIT,1808.5987496166047,22.666673320024422,13651.300533275764,TP,4,
2013-08-06 13:30:00,TSLT,BUY,1737.8783193169886,4.294381351960472,0.0,ENTRY,1,-0.03590783714191381
2013-08-07 13:30:00,TSLT,BUY,1544.1545279461527,4.813595482476647,0.0,ENTRY,2,-0.10817352627356014
2013-08-08 13:30:00,TSLT,BUY,1986.9895536023732,3.7887628711003236,0.0,ENTRY,3,-0.009973298836531308
2013-08-14 13:30:00,TSLT,BUY,1632.1375483060142,4.503604902336043,0.0,ENTRY,4,-0.047998542186139415
2013-09-19 13:30:00,TSLT,EXIT,2565.4573827981962,17.400344607873485,14865.060121292503,TP,4,
2013-09-23 13:30:00,TSLT,BUY,2710.341845717725,2.987697520474053,0.0,ENTRY,1,-0.036321936669445165
2013-09-26 13:30:00,METU,EXIT,92.3512396802738,346.19696303739374,10646.57699916097,TP,4,
2013-10-01 13:30:00,TSLT,BUY,3074.3370191044846,2.6747175156771776,0.0,ENTRY,2,-0.009869336632059467
2013-10-02 13:30:00,TSLT,BUY,2690.32069676114,3.038458327528219,0.0,ENTRY,3,-0.08296596462928607
2013-10-03 13:30:00,METU,BUY,89.96823912767171,90.01076170629506,0.0,ENTRY,1,-0.05092979197794911
2013-10-03 13:30:00,TSLT,BUY,2463.034892455826,3.287858307675626,0.0,ENTRY,4,-0.02057435833949539
2013-10-07 13:30:00,METU,BUY,94.794271591789,86.21099819757208,0.0,ENTRY,2,-0.008330326386662312
2013-10-08 13:30:00,METU,BUY,82.10623690055814,97.4722230255431,0.0,ENTRY,3,-0.13654838980223616
2013-10-09 13:30:00,METU,BUY,80.81408519310811,98.19281679004627,0.0,ENTRY,4,-0.025620518205999532
2013-12-10 14:30:00,GGLL,EXIT,3882.352073640482,7.552925456612991,9764.592674610853,TP,4,
2013-12-11 14:30:00,GGLL,BUY,3798.709688540985,2.128395714865354,0.0,ENTRY,1,-0.018548748737039378
2013-12-12 14:30:00,GGLL,BUY,3746.865239018811,2.193452718902187,0.0,ENTRY,2,-0.017766527542471322
2013-12-13 14:30:00,GGLL,BUY,3682.4918290188866,2.242186075562336,0.0,ENTRY,3,-0.027035746844744857
2013-12-17 14:30:00,GGLL,BUY,3744.9236533263547,2.233834577009834,0.0,ENTRY,4,-0.005519188120943763
2014-01-30 14:30:00,METU,EXIT,129.84900594196574,371.8867997194565,16080.272659533286,TP,4,
2014-01-30 14:30:00,METU,BUY,129.3794207161022,68.74166358321665,0.0,ENTRY,1,-0.029416726287473938
2014-02-03 14:30:00,METU,BUY,130.95366638241958,67.43974056267632,0.0,ENTRY,2,-0.04882847403418189
2014-02-05 14:30:00,METU,BUY,133.91949400557064,65.99919343334402,0.0,ENTRY,3,-0.017536261937375452
2014-02-25 14:30:00,TSLT,EXIT,4075.9405627365786,11.988731671355074,16272.15597080817,TP,4,
2014-02-26 14:30:00,TSLT,BUY,4332.863819794922,2.2595260544905154,0.0,ENTRY,1,-0.04146381380123454
