strike_otm_pct,dte_days,tp_pct,total_profit,executed,wins,losses,win_rate_pct,premium_deployed,profit_on_premium_pct,paused_entries,pause_triggers,dotcom_profit,gfc_profit,covid_profit
10.0,140,450,-24386.160162084307,707,166,541,23.47949080622348,328772.498070484,-7.417335788486867,546,170,-60233.22699700536,-17477.011104182755,53324.077939103794
10.0,140,500,-28611.6797285387,707,160,547,22.63083451202263,328772.498070484,-8.70257697844446,546,170,-62013.45865049069,-19534.716736636223,52936.49565858822
10.0,140,400,-28670.670588883455,707,170,537,24.045261669024047,328772.498070484,-8.72051973846574,546,170,-62062.37706799796,-18073.319088333334,51465.02556744783
10.0,140,350,-33219.18929806034,707,175,532,24.752475247524753,328772.498070484,-10.104004894879811,546,170,-64009.710827728166,-20669.603559476687,51460.12508914452
10.0,140,50,-33907.50357202679,722,426,296,59.0027700831025,335500.5819346233,-10.106540911644116,531,160,-20773.80543734262,-20423.713333022177,7290.015198338009
10.0,140,100,-34326.5879791538,713,312,401,43.75876577840112,331386.20562698075,-10.35848426889348,540,168,-24926.288772730004,-24134.567144895067,14734.267938471272
10.0,140,300,-35978.244773850776,707,182,525,25.742574257425744,328772.498070484,-10.943203882624502,546,170,-60499.838735810656,-19014.004920155516,43535.59888211539
10.0,140,250,-40237.19032598559,707,192,515,27.157001414427157,328772.498070484,-12.238611977014976,546,170,-59025.74517481594,-19203.373945940082,37991.92879477043
10.0,140,150,-42328.33066333647,713,244,469,34.22159887798036,331386.20562698075,-12.77311183887438,540,169,-41674.88927882806,-22698.030875548884,22044.589491040482
10.0,140,200,-45367.30893592322,707,208,499,29.42008486562942,328772.498070484,-13.798997544556519,546,170,-57650.13617159456,-18375.012305281605,30657.839540952955
