entry_date,spot,strike,entry_option_price,contracts,exit_date,pnl,reason,crash,symbol
2000-11-28 09:30:00,0.2698869407176971,0.3,0.021078990181736576,237,2001-02-20 09:30:00,-499.57206730715683,EXPIRY,Dot-com crash,AAPL
2000-12-05 09:30:00,0.2544507980346679,0.28,0.016572196318120347,301,2001-02-27 09:30:00,-197.8421983973776,EXPIRY,Dot-com crash,AAPL
2000-12-12 09:30:00,0.2301290035247802,0.25,0.025757079394177027,194,2001-03-06 09:30:00,893.3527922755487,EXPIRY,Dot-com crash,AAPL
2000-12-19 09:30:00,0.2095480263233184,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2000-12-26 09:30:00,0.219838485121727,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2001-01-02 09:30:00,0.2226447314023971,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2001-01-09 09:30:00,0.2572578191757202,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2001-01-16 09:30:00,0.2563226222991943,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2001-01-23 09:30:00,0.3068377673625946,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2001-01-30 09:30:00,0.3255478739738464,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2001-02-06 09:30:00,0.3161928951740265,0.35,0.03438544729947793,145,2001-05-01 09:30:00,54.05112739209032,EXPIRY,Dot-com crash,AAPL
2001-02-13 09:30:00,0.2862576842308044,0.31,0.032723479822226745,152,2001-05-08 09:30:00,380.5053169377492,EXPIRY,Dot-com crash,AAPL
2001-02-20 09:30:00,0.27409628033638,0.3,0.026028198785224346,192,2001-05-15 09:30:00,401.73624445650523,EXPIRY,Dot-com crash,AAPL
2001-02-27 09:30:00,0.2899993658065796,0.32,0.01729796759613879,289,2001-05-22 09:30:00,417.41443174784763,EXPIRY,Dot-com crash,AAPL
2001-03-06 09:30:00,0.3218061923980713,0.35,0.0279606830783847,178,2001-05-29 09:30:00,-497.7001587952477,EXPIRY,Dot-com crash,AAPL
2001-03-13 09:30:00,0.2928056418895721,0.32,0.025566104286562877,195,2001-06-05 09:30:00,-498.5390335879761,EXPIRY,Dot-com crash,AAPL
2001-03-20 09:30:00,0.2946772873401642,0.32,0.02695898040485012,185,2001-06-12 09:30:00,-498.7411374897272,EXPIRY,Dot-com crash,AAPL
2001-03-27 09:30:00,0.3423117101192474,0.38,0.03583261308772297,139,2001-06-19 09:30:00,-498.07332191934927,EXPIRY,Dot-com crash,AAPL
2001-04-03 09:30:00,0.3029469847679138,0.33,0.03192525865338483,156,2001-06-26 09:30:00,-100.4974453703069,EXPIRY,Dot-com crash,AAPL
2001-04-10 09:30:00,0.3298880159854889,0.36,0.03491353859682188,143,2001-07-03 09:30:00,-499.26360193455287,EXPIRY,Dot-com crash,AAPL
2001-04-17 09:30:00,0.3053416013717651,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2001-04-24 09:30:00,0.3596739768981933,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2001-05-01 09:30:00,0.3881131112575531,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2001-05-08 09:30:00,0.367756724357605,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2001-05-15 09:30:00,0.346951961517334,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2001-05-22 09:30:00,0.3517413735389709,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2001-05-29 09:30:00,0.321356862783432,0.35,0.016408298439869864,304,2001-08-21 09:30:00,-498.81227257204387,EXPIRY,Dot-com crash,AAPL
2001-06-05 09:30:00,0.3134243190288543,0.34,0.018249367632846458,273,2001-08-28 09:30:00,-498.2077363767083,EXPIRY,Dot-com crash,AAPL
2001-06-12 09:30:00,0.3039945960044861,0.33,0.02058882358834059,242,2001-09-04 09:30:00,-498.24953083784226,EXPIRY,Dot-com crash,AAPL
2001-06-19 09:30:00,0.3021984696388244,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2001-06-26 09:30:00,0.3554831147193908,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2001-07-03 09:30:00,0.3568301796913147,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2001-07-10 09:30:00,0.3164175450801849,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2001-07-17 09:30:00,0.3756893575191498,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2001-07-24 09:30:00,0.2857338190078735,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2001-07-31 09:30:00,0.2812435030937195,0.31,0.035726464089087084,139,2001-10-23 09:30:00,-496.5978508383105,EXPIRY,Dot-com crash,AAPL
2001-08-07 09:30:00,0.2881285548210144,0.32,0.03386250274243824,147,2001-10-30 09:30:00,-497.7787903138421,EXPIRY,Dot-com crash,AAPL
2001-08-14 09:30:00,0.28034508228302,0.31,0.024993932138973995,200,2001-11-06 09:30:00,-499.87864277947995,EXPIRY,Dot-com crash,AAPL
2001-08-21 09:30:00,0.2682214975357055,0.3,0.004840933339840682,1032,2001-11-13 09:30:00,-499.5843206715584,EXPIRY,Dot-com crash,AAPL
2001-08-28 09:30:00,0.2754054665565491,0.3,0.00913584058207019,547,2001-11-20 09:30:00,-499.73047983923936,EXPIRY,Dot-com crash,AAPL
2001-09-04 09:30:00,0.2731609642505646,0.3,0.008725608504809398,573,2001-11-27 09:30:00,320.66439528867227,EXPIRY,Dot-com crash,AAPL
2001-09-17 09:30:00,0.2543015778064728,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2001-09-18 09:30:00,0.2436741143465042,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2001-09-25 09:30:00,0.2325982600450515,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2001-10-02 09:30:00,0.2252640724182129,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2001-10-09 09:30:00,0.2394831627607345,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2001-10-16 09:30:00,0.2695683538913727,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2001-10-23 09:30:00,0.2715146541595459,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2001-10-30 09:30:00,0.2634319365024566,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2001-11-06 09:30:00,0.2929179072380066,0.32,0.022610561867439913,221,2002-01-29 09:30:00,59.54633073067641,EXPIRY,Dot-com crash,AAPL
2001-11-13 09:30:00,0.2899248003959656,0.32,0.020825372030804284,240,2002-02-05 09:30:00,962.4633052237084,EXPIRY,Dot-com crash,AAPL
2001-11-20 09:30:00,0.2923194468021393,0.32,0.01747019461602839,286,2002-02-12 09:30:00,926.1266368052269,EXPIRY,Dot-com crash,AAPL
2001-11-27 09:30:00,0.3143218457698822,0.35,0.01623122433362907,308,2002-02-19 09:30:00,-499.9217094757754,EXPIRY,Dot-com crash,AAPL
2001-12-04 09:30:00,0.3352767527103424,0.37,0.02053272578540541,243,2002-02-26 09:30:00,-498.9452365853515,EXPIRY,Dot-com crash,AAPL
2001-12-11 09:30:00,0.3259972631931305,0.36,0.022955426068274984,217,2002-03-05 09:30:00,-498.1327456815671,EXPIRY,Dot-com crash,AAPL
2001-12-18 09:30:00,0.3144720792770386,0.35,0.020096782392137816,248,2002-03-12 09:30:00,-2.3439136521670956,EXPIRY,Dot-com crash,AAPL
2001-12-26 09:30:00,0.3216560482978821,0.35,0.0204271297863408,244,2002-03-20 09:30:00,62.66740346398692,EXPIRY,Dot-com crash,AAPL
2002-01-02 09:30:00,0.3487473428249359,0.38,0.02412406824637857,207,2002-03-27 09:30:00,-499.3682127000364,EXPIRY,Dot-com crash,AAPL
2002-01-08 09:30:00,0.3384199738502502,0.37,0.01641269572377621,304,2002-04-02 09:30:00,-498.94595000279685,EXPIRY,Dot-com crash,AAPL
2002-01-15 09:30:00,0.3247992694377899,0.36,0.014354101901024457,348,2002-04-09 09:30:00,-474.40836770334965,EXPIRY,Dot-com crash,AAPL
2002-01-22 09:30:00,0.3265956044197082,0.36,0.019865222233207927,251,2002-04-16 09:30:00,135.63597227378102,EXPIRY,Dot-com crash,AAPL
2002-01-29 09:30:00,0.3453049659729004,0.38,0.022612516412187644,221,2002-04-23 09:30:00,-499.73661270934696,EXPIRY,Dot-com crash,AAPL
2002-02-05 09:30:00,0.3809280097484588,0.42,0.02267251713632845,220,2002-04-30 09:30:00,-498.79537699922594,EXPIRY,Dot-com crash,AAPL
2002-02-12 09:30:00,0.3698522448539734,0.41,0.021188519386388813,235,2002-05-07 09:30:00,-497.93020558013706,EXPIRY,Dot-com crash,AAPL
2002-02-19 09:30:00,0.3385699689388275,0.37,0.01755592995063314,284,2002-05-14 09:30:00,-120.22243664855024,EXPIRY,Dot-com crash,AAPL
2002-02-26 09:30:00,0.354286253452301,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2002-03-05 09:30:00,0.3521907031536102,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2002-03-12 09:30:00,0.370002269744873,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2002-03-19 09:30:00,0.371947705745697,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2002-03-26 09:30:00,0.351142942905426,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2002-04-02 09:30:00,0.360272467136383,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2002-04-09 09:30:00,0.3607216775417328,0.4,0.00828446299846164,603,2002-07-02 09:30:00,-499.55311880723684,EXPIRY,Dot-com crash,AAPL
2002-04-16 09:30:00,0.3852690458297729,0.42,0.01165379492540948,429,2002-07-09 09:30:00,-499.94780230006666,EXPIRY,Dot-com crash,AAPL
2002-04-23 09:30:00,0.3629673421382904,0.4,0.009810383859220853,509,2002-07-16 09:30:00,-499.3485384343414,EXPIRY,Dot-com crash,AAPL
2002-04-30 09:30:00,0.3632666170597076,0.4,0.013744583858041684,363,2002-07-23 09:30:00,-498.9283940469131,EXPIRY,Dot-com crash,AAPL
2002-05-07 09:30:00,0.336324542760849,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2002-05-14 09:30:00,0.3833227455615997,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2002-05-21 09:30:00,0.351142942905426,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2002-05-28 09:30:00,0.3589255511760711,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2002-06-04 09:30:00,0.3409647643566131,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2002-06-11 09:30:00,0.3062392473220825,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2002-06-18 09:30:00,0.3015990853309631,0.33,0.014573290205914205,343,2002-09-10 09:30:00,-499.86385406285723,EXPIRY,Dot-com crash,AAPL
2002-06-25 09:30:00,0.2565463185310364,0.28,0.02094622845591404,238,2002-09-17 09:30:00,-498.5202372507542,EXPIRY,Dot-com crash,AAPL
2002-07-02 09:30:00,0.2535530924797058,0.28,0.02194045965706938,227,2002-09-24 09:30:00,-498.0484342154749,EXPIRY,Dot-com crash,AAPL
2002-07-09 09:30:00,0.2623842060565948,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2002-07-16 09:30:00,0.2673237323760986,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2002-07-23 09:30:00,0.2165829539299011,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2002-07-30 09:30:00,0.2309520691633224,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2002-08-06 09:30:00,0.2206239104270935,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2002-08-13 09:30:00,0.2183791846036911,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2002-08-20 09:30:00,0.2381361722946167,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2002-08-27 09:30:00,0.2222709655761718,,,0,,0.0,PAUSED,Dot-com crash,AAPL
2002-09-03 09:30:00,0.2102964669466018,0.23,0.009397835492686413,532,2002-11-26 09:30:00,-465.2369872833374,EXPIRY,Dot-com crash,AAPL
2002-09-10 09:30:00,0.2144874185323715,0.24,0.0065146372260369775,767,2002-12-03 09:30:00,-499.6726752370362,EXPIRY,Dot-com crash,AAPL
2002-09-17 09:30:00,0.2215224057435989,0.24,0.00691843304274567,722,2002-12-10 09:30:00,-499.51086568623737,EXPIRY,Dot-com crash,AAPL
2002-09-24 09:30:00,0.2191276997327804,0.24,0.007004590433520447,713,2002-12-17 09:30:00,-499.42729791000784,EXPIRY,Dot-com crash,AAPL
2002-10-01 09:30:00,0.2171813547611236,0.24,0.0037799861557254733,1322,2002-11-04 09:30:00,2498.570848934538,TARGET_500,Dot-com crash,AAPL
2002-10-08 09:30:00,0.2047585695981979,,,0,,0.0,PAUSED,Dot-com crash,AAPL
1999-12-10 09:30:00,5.334374904632568,5.87,0.6272828096264931,7,2000-03-03 09:30:00,-439.09796673854515,EXPIRY,Dot-com crash,AMZN
1999-12-14 09:30:00,4.78125,5.26,0.6273584819564038,7,2000-03-07 09:30:00,-439.1509373694826,EXPIRY,Dot-com crash,AMZN
1999-12-21 09:30:00,4.993750095367432,5.49,0.6252763311567406,7,2000-03-14 09:30:00,-437.69343180971845,EXPIRY,Dot-com crash,AMZN
1999-12-28 09:30:00,4.115624904632568,4.53,0.5684396893561738,8,2000-03-21 09:30:00,-454.75175148493906,EXPIRY,Dot-com crash,AMZN
2000-01-04 09:30:00,4.096875190734863,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-01-11 09:30:00,3.337500095367432,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-01-18 09:30:00,3.206249952316284,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-01-25 09:30:00,3.462500095367432,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-02-01 09:30:00,3.371875047683716,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-02-08 09:30:00,4.15625,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-02-15 09:30:00,3.690624952316284,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-02-22 09:30:00,3.1781249046325684,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-02-29 09:30:00,3.4437499046325684,3.79,0.610150015518599,8,2000-05-23 09:30:00,-488.1200124148792,EXPIRY,Dot-com crash,AMZN
2000-03-07 09:30:00,3.174999952316284,3.49,0.34976093694262134,14,2000-05-30 09:30:00,-489.66531171966983,EXPIRY,Dot-com crash,AMZN
2000-03-14 09:30:00,3.28125,3.61,0.3173433612586931,15,2000-06-06 09:30:00,-476.01504188803966,EXPIRY,Dot-com crash,AMZN
2000-03-21 09:30:00,3.618750095367432,3.98,0.4242307443261486,11,2000-06-13 09:30:00,-466.65381875876346,EXPIRY,Dot-com crash,AMZN
2000-03-28 09:30:00,3.5062499046325684,3.86,0.371667872902788,13,2000-06-20 09:30:00,-483.1682347736245,EXPIRY,Dot-com crash,AMZN
2000-04-04 09:30:00,3.196875095367432,3.52,0.3431422004136715,14,2000-06-27 09:30:00,-480.3990805791401,EXPIRY,Dot-com crash,AMZN
2000-04-11 09:30:00,3.168750047683716,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-04-18 09:30:00,2.746875047683716,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-04-25 09:30:00,2.621875047683716,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-05-02 09:30:00,2.806250095367432,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-05-09 09:30:00,2.8125,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-05-16 09:30:00,2.953125,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-05-23 09:30:00,2.3343749046325684,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-05-30 09:30:00,2.587500095367432,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-06-06 09:30:00,2.528125047683716,2.78,0.43087322666210515,11,2000-08-29 09:30:00,-473.9605493283156,EXPIRY,Dot-com crash,AMZN
2000-06-13 09:30:00,2.450000047683716,2.7,0.41511767441042335,12,2000-09-05 09:30:00,-498.14120929250805,EXPIRY,Dot-com crash,AMZN
2000-06-20 09:30:00,2.306250095367432,2.54,0.3584717288463134,13,2000-09-12 09:30:00,-466.01324750020746,EXPIRY,Dot-com crash,AMZN
2000-06-27 09:30:00,1.825000047683716,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-07-05 09:30:00,1.825000047683716,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-07-11 09:30:00,1.65625,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-07-18 09:30:00,2.087500095367432,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-07-25 09:30:00,1.881250023841858,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-08-01 09:30:00,1.5125000476837158,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-08-08 09:30:00,1.646875023841858,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-08-15 09:30:00,1.878124952316284,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-08-22 09:30:00,1.825000047683716,2.01,0.22049837938588912,22,2000-11-14 09:30:00,-485.09643464895606,EXPIRY,Dot-com crash,AMZN
2000-08-29 09:30:00,1.981250047683716,2.18,0.1727185080309045,28,2000-11-21 09:30:00,-483.61182248653256,EXPIRY,Dot-com crash,AMZN
2000-09-05 09:30:00,2.284374952316284,2.51,0.25600216284223154,19,2000-11-28 09:30:00,-486.4041094002399,EXPIRY,Dot-com crash,AMZN
2000-09-12 09:30:00,2.134375095367432,2.35,0.19451424472014023,25,2000-12-05 09:30:00,-486.2856118003505,EXPIRY,Dot-com crash,AMZN
2000-09-19 09:30:00,2.0374999046325684,2.24,0.18675087794571144,26,2000-12-12 09:30:00,-485.5522826588498,EXPIRY,Dot-com crash,AMZN
2000-09-26 09:30:00,1.987499952316284,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-10-03 09:30:00,1.7531249523162842,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-10-10 09:30:00,1.521875023841858,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-10-17 09:30:00,1.0968749523162842,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-10-24 09:30:00,1.478124976158142,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-10-31 09:30:00,1.831249952316284,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-11-07 09:30:00,1.846874952316284,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-11-14 09:30:00,1.446874976158142,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-11-21 09:30:00,1.212499976158142,1.33,0.21183557114914864,23,2001-02-13 09:30:00,-487.22181364304186,EXPIRY,Dot-com crash,AMZN
2000-11-28 09:30:00,1.2515629529953003,1.38,0.21147133986000105,23,2001-02-20 09:30:00,-486.3840816780025,EXPIRY,Dot-com crash,AMZN
2000-12-05 09:30:00,1.2687499523162842,1.4,0.20986641451424498,23,2001-02-27 09:30:00,-482.69275338276344,EXPIRY,Dot-com crash,AMZN
2000-12-12 09:30:00,1.2937500476837158,1.42,0.23887284980497409,20,2001-03-06 09:30:00,-477.7456996099482,EXPIRY,Dot-com crash,AMZN
2000-12-19 09:30:00,0.912500023841858,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2000-12-26 09:30:00,0.846875011920929,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-01-02 09:30:00,0.6937500238418579,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-01-09 09:30:00,0.8187500238418579,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-01-16 09:30:00,0.903124988079071,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-01-23 09:30:00,0.947655975818634,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-01-30 09:30:00,0.946874976158142,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-02-06 09:30:00,0.7906249761581421,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-02-13 09:30:00,0.6875,0.76,0.13046133200670673,38,2001-05-08 09:30:00,-309.55300364208716,EXPIRY,Dot-com crash,AMZN
2001-02-20 09:30:00,0.625,0.69,0.11902414333612832,42,2001-05-15 09:30:00,-499.9014020117389,EXPIRY,Dot-com crash,AMZN
2001-02-27 09:30:00,0.5874999761581421,0.65,0.0771644588908924,64,2001-05-22 09:30:00,546.1474630982884,EXPIRY,Dot-com crash,AMZN
2001-03-06 09:30:00,0.59375,0.65,0.13157044061763723,38,2001-05-29 09:30:00,301.83233108892205,EXPIRY,Dot-com crash,AMZN
2001-03-13 09:30:00,0.550000011920929,0.61,0.11807348623063865,42,2001-06-05 09:30:00,394.4914699834173,EXPIRY,Dot-com crash,AMZN
2001-03-20 09:30:00,0.512499988079071,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-03-27 09:30:00,0.5820000171661377,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-04-03 09:30:00,0.4314999878406524,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-04-10 09:30:00,0.6004999876022339,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-04-17 09:30:00,0.7369999885559082,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-04-24 09:30:00,0.7839999794960022,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-05-01 09:30:00,0.8445000052452087,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-05-08 09:30:00,0.8090000152587891,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-05-15 09:30:00,0.6769999861717224,0.74,0.07963677585302298,62,2001-08-07 09:30:00,-493.7480102887425,EXPIRY,Dot-com crash,AMZN
2001-05-22 09:30:00,0.8125,0.89,0.09349164151166467,53,2001-08-14 09:30:00,-495.5057000118227,EXPIRY,Dot-com crash,AMZN
2001-05-29 09:30:00,0.8610000014305115,0.95,0.10152002309874864,49,2001-08-21 09:30:00,-497.4481131838683,EXPIRY,Dot-com crash,AMZN
2001-06-05 09:30:00,0.8220000267028809,0.9,0.10548550064230283,47,2001-08-28 09:30:00,-495.7818530188233,EXPIRY,Dot-com crash,AMZN
2001-06-12 09:30:00,0.7319999933242798,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-06-19 09:30:00,0.5680000185966492,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-06-26 09:30:00,0.6625000238418579,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-07-03 09:30:00,0.7064999938011169,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-07-10 09:30:00,0.7804999947547913,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-07-17 09:30:00,0.8174999952316284,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-07-24 09:30:00,0.6029999852180481,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-07-31 09:30:00,0.6244999766349792,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-08-07 09:30:00,0.5799999833106995,0.64,0.09560829788663058,52,2001-10-30 09:30:00,-497.16314901047906,EXPIRY,Dot-com crash,AMZN
2001-08-14 09:30:00,0.5264999866485596,0.58,0.08352796765730541,59,2001-11-06 09:30:00,-492.81500917810195,EXPIRY,Dot-com crash,AMZN
2001-08-21 09:30:00,0.4945000112056732,0.54,0.03734785633810045,133,2001-11-13 09:30:00,-496.72648929673596,EXPIRY,Dot-com crash,AMZN
2001-08-28 09:30:00,0.4984999895095825,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-09-04 09:30:00,0.429500013589859,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-09-17 09:30:00,0.3745000064373016,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-09-18 09:30:00,0.3644999861717224,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-09-25 09:30:00,0.3544999957084656,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-10-02 09:30:00,0.3039999902248382,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-10-09 09:30:00,0.3454999923706054,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-10-16 09:30:00,0.4779999852180481,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-10-23 09:30:00,0.4774999916553497,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2001-10-30 09:30:00,0.3210000097751617,0.35,0.06730673389992158,74,2002-01-22 09:30:00,1573.9301338546309,EXPIRY,Dot-com crash,AMZN
2001-11-06 09:30:00,0.3524999916553497,0.39,0.07040438588092982,71,2002-01-29 09:30:00,1779.2290396792212,EXPIRY,Dot-com crash,AMZN
2001-11-13 09:30:00,0.3644999861717224,0.4,0.06635170935801882,75,2002-02-05 09:30:00,814.8620904078915,EXPIRY,Dot-com crash,AMZN
2001-11-20 09:30:00,0.4300000071525574,0.47,0.10880482785674161,45,2002-02-12 09:30:00,297.87818881397436,EXPIRY,Dot-com crash,AMZN
2001-11-27 09:30:00,0.5740000009536743,0.63,0.17028427287133463,29,2002-02-19 09:30:00,-434.3743927096982,EXPIRY,Dot-com crash,AMZN
2001-12-04 09:30:00,0.5964999794960022,0.66,0.17538383564431984,28,2002-02-26 09:30:00,-323.0746596954531,EXPIRY,Dot-com crash,AMZN
2001-12-11 09:30:00,0.6119999885559082,0.67,0.1820681728544064,27,2002-03-05 09:30:00,-144.63406284451642,EXPIRY,Dot-com crash,AMZN
2001-12-18 09:30:00,0.5429999828338623,0.6,0.13246009222594202,37,2002-03-12 09:30:00,307.24773639310393,EXPIRY,Dot-com crash,AMZN
2001-12-26 09:30:00,0.5550000071525574,0.61,0.07437161144627552,67,2002-03-20 09:30:00,272.2103630504021,EXPIRY,Dot-com crash,AMZN
2002-01-02 09:30:00,0.5479999780654907,0.6,0.07074515240220611,70,2002-03-27 09:30:00,292.283766291552,EXPIRY,Dot-com crash,AMZN
2002-01-08 09:30:00,0.5924999713897705,0.65,0.06594944895690791,75,2002-04-02 09:30:00,-25.871045990743802,EXPIRY,Dot-com crash,AMZN
2002-01-15 09:30:00,0.5145000219345093,0.57,0.05457277718954845,91,2002-04-09 09:30:00,504.3877926633817,EXPIRY,Dot-com crash,AMZN
2002-01-22 09:30:00,0.6299999952316284,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2002-01-29 09:30:00,0.7110000252723694,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2002-02-05 09:30:00,0.574999988079071,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2002-02-12 09:30:00,0.6449999809265137,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2002-02-19 09:30:00,0.6504999995231628,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2002-02-26 09:30:00,0.7200000286102295,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2002-03-05 09:30:00,0.7985000014305115,0.88,0.09082955455033248,55,2002-05-28 09:30:00,-98.06250019734564,EXPIRY,Dot-com crash,AMZN
2002-03-12 09:30:00,0.815500020980835,0.9,0.0671525348361443,74,2002-06-04 09:30:00,-496.9287577874679,EXPIRY,Dot-com crash,AMZN
2002-03-19 09:30:00,0.7329999804496765,0.81,0.07326444990947906,68,2002-06-11 09:30:00,-178.5983047793554,EXPIRY,Dot-com crash,AMZN
2002-03-26 09:30:00,0.7415000200271606,0.82,0.07469666665110092,66,2002-06-18 09:30:00,292.40206933949037,EXPIRY,Dot-com crash,AMZN
2002-04-02 09:30:00,0.7124999761581421,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2002-04-09 09:30:00,0.6800000071525574,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2002-04-16 09:30:00,0.7005000114440918,,,0,,0.0,PAUSED,Dot-com crash,AMZN
2002-04-23 09:30:00,0.703000009059906,,,0,,0.0,PAUSED,Dot-com crash,AMZN
