bootstrap_max_profit_null
73339.39909835557
65355.447082523126
102336.89298479125
65355.447082523126
102336.89298479125
90491.48900761918
102336.89298479125
65355.447082523126
65355.447082523126
65355.447082523126
68105.96155107638
102336.89298479125
74802.17188246254
68105.96155107638
90491.48900761918
73339.39909835557
65355.447082523126
90491.48900761918
102336.89298479125
102336.89298479125
90491.48900761918
68105.96155107638
65355.447082523126
65355.447082523126
68105.96155107638
65355.447082523126
102336.89298479125
112292.3505201269
65355.447082523126
90491.48900761918
90491.48900761918
74802.17188246254
68105.96155107638
102336.89298479125
102161.76106068036
74802.17188246254
102336.89298479125
102161.76106068036
65355.447082523126
102336.89298479125
74802.17188246254
73339.39909835557
73339.39909835557
74802.17188246254
65355.447082523126
73339.39909835557
65355.447082523126
102161.76106068036
91793.12820080557
90491.48900761918
73339.39909835557
112292.3505201269
68105.96155107638
74802.17188246254
74802.17188246254
102161.76106068036
102336.89298479125
73339.39909835557
73339.39909835557
74802.17188246254
160282.66634353672
102336.89298479125
65355.447082523126
90491.48900761918
90491.48900761918
160282.66634353672
90491.48900761918
68105.96155107638
102161.76106068036
74802.17188246254
74802.17188246254
90491.48900761918
65355.447082523126
90491.48900761918
65355.447082523126
102161.76106068036
68105.96155107638
68105.96155107638
73339.39909835557
90491.48900761918
102161.76106068036
102336.89298479125
74802.17188246254
112292.3505201269
68105.96155107638
73339.39909835557
102161.76106068036
68105.96155107638
65355.447082523126
91793.12820080557
74802.17188246254
74802.17188246254
90491.48900761918
102161.76106068036
74802.17188246254
102161.76106068036
65355.447082523126
65355.447082523126
74802.17188246254
65355.447082523126
65355.447082523126
68105.96155107638
65355.447082523126
90491.48900761918
65355.447082523126
102336.89298479125
90491.48900761918
112292.3505201269
65355.447082523126
74802.17188246254
68105.96155107638
90491.48900761918
65355.447082523126
65355.447082523126
65355.447082523126
90491.48900761918
68105.96155107638
65355.447082523126
68105.96155107638
73339.39909835557
90491.48900761918
160282.66634353672
68105.96155107638
102336.89298479125
74802.17188246254
73339.39909835557
102161.76106068036
65355.447082523126
90491.48900761918
102336.89298479125
73339.39909835557
74802.17188246254
68105.96155107638
65355.447082523126
65355.447082523126
74802.17188246254
90491.48900761918
102336.89298479125
102161.76106068036
90491.48900761918
102161.76106068036
102336.89298479125
65355.447082523126
90491.48900761918
74802.17188246254
90491.48900761918
102336.89298479125
91793.12820080557
73339.39909835557
91793.12820080557
65355.447082523126
73339.39909835557
160282.66634353672
68105.96155107638
102161.76106068036
102161.76106068036
73339.39909835557
65355.447082523126
65355.447082523126
74802.17188246254
102161.76106068036
102336.89298479125
65355.447082523126
65355.447082523126
112292.3505201269
102336.89298479125
90491.48900761918
160282.66634353672
160282.66634353672
74802.17188246254
68105.96155107638
90491.48900761918
74802.17188246254
65355.447082523126
102161.76106068036
68105.96155107638
90491.48900761918
73339.39909835557
73339.39909835557
91793.12820080557
160282.66634353672
112292.3505201269
65355.447082523126
102161.76106068036
68105.96155107638
65355.447082523126
102336.89298479125
102161.76106068036
68105.96155107638
73339.39909835557
90491.48900761918
90491.48900761918
102161.76106068036
74802.17188246254
90491.48900761918
102336.89298479125
102336.89298479125
65355.447082523126
73339.39909835557
73339.39909835557
90491.48900761918
160282.66634353672
74802.17188246254
74802.17188246254
65355.447082523126
112292.3505201269
65355.447082523126
73339.39909835557
65355.447082523126
160282.66634353672
90491.48900761918
65355.447082523126
73339.39909835557
112292.3505201269
74802.17188246254
102336.89298479125
68105.96155107638
74802.17188246254
74802.17188246254
102161.76106068036
65355.447082523126
102161.76106068036
65355.447082523126
74802.17188246254
65355.447082523126
74802.17188246254
102336.89298479125
102161.76106068036
65355.447082523126
90491.48900761918
68105.96155107638
91793.12820080557
91793.12820080557
68105.96155107638
90491.48900761918
160282.66634353672
65355.447082523126
65355.447082523126
102161.76106068036
73339.39909835557
74802.17188246254
90491.48900761918
74802.17188246254
160282.66634353672
74802.17188246254
102336.89298479125
102336.89298479125
68105.96155107638
65355.447082523126
73339.39909835557
74802.17188246254
90491.48900761918
65355.447082523126
102336.89298479125
65355.447082523126
65355.447082523126
102161.76106068036
102161.76106068036
102161.76106068036
102336.89298479125
73339.39909835557
102161.76106068036
102336.89298479125
65355.447082523126
65355.447082523126
73339.39909835557
74802.17188246254
65355.447082523126
102336.89298479125
65355.447082523126
90491.48900761918
90491.48900761918
102336.89298479125
160282.66634353672
102161.76106068036
68105.96155107638
65355.447082523126
68105.96155107638
68105.96155107638
102336.89298479125
74802.17188246254
102161.76106068036
73339.39909835557
74802.17188246254
73339.39909835557
68105.96155107638
73339.39909835557
102161.76106068036
73339.39909835557
73339.39909835557
73339.39909835557
90491.48900761918
74802.17188246254
90491.48900761918
65355.447082523126
65355.447082523126
65355.447082523126
74802.17188246254
102161.76106068036
102161.76106068036
65355.447082523126
102336.89298479125
68105.96155107638
68105.96155107638
102336.89298479125
65355.447082523126
73339.39909835557
65355.447082523126
65355.447082523126
160282.66634353672
73339.39909835557
65355.447082523126
73339.39909835557
160282.66634353672
102336.89298479125
102161.76106068036
73339.39909835557
73339.39909835557
102161.76106068036
73339.39909835557
68105.96155107638
65355.447082523126
90491.48900761918
102336.89298479125
65355.447082523126
90491.48900761918
74802.17188246254
68105.96155107638
91793.12820080557
91793.12820080557
90491.48900761918
90491.48900761918
102336.89298479125
102336.89298479125
68105.96155107638
73339.39909835557
65355.447082523126
102336.89298479125
102336.89298479125
90491.48900761918
90491.48900761918
90491.48900761918
68105.96155107638
73339.39909835557
73339.39909835557
102161.76106068036
68105.96155107638
160282.66634353672
65355.447082523126
68105.96155107638
68105.96155107638
65355.447082523126
102161.76106068036
102161.76106068036
74802.17188246254
65355.447082523126
112292.3505201269
68105.96155107638
74802.17188246254
102336.89298479125
74802.17188246254
65355.447082523126
68105.96155107638
90491.48900761918
73339.39909835557
160282.66634353672
102336.89298479125
73339.39909835557
68105.96155107638
65355.447082523126
91793.12820080557
102336.89298479125
65355.447082523126
68105.96155107638
102161.76106068036
90491.48900761918
102336.89298479125
65355.447082523126
102336.89298479125
102161.76106068036
74802.17188246254
73339.39909835557
112292.3505201269
160282.66634353672
90491.48900761918
73339.39909835557
102161.76106068036
102161.76106068036
73339.39909835557
112292.3505201269
74802.17188246254
102336.89298479125
65355.447082523126
90491.48900761918
102161.76106068036
90491.48900761918
65355.447082523126
90491.48900761918
90491.48900761918
73339.39909835557
74802.17188246254
102336.89298479125
73339.39909835557
65355.447082523126
68105.96155107638
102161.76106068036
102161.76106068036
74802.17188246254
73339.39909835557
160282.66634353672
68105.96155107638
73339.39909835557
68105.96155107638
91793.12820080557
73339.39909835557
91793.12820080557
102161.76106068036
73339.39909835557
68105.96155107638
65355.447082523126
68105.96155107638
102161.76106068036
91793.12820080557
102161.76106068036
74802.17188246254
90491.48900761918
102336.89298479125
65355.447082523126
68105.96155107638
65355.447082523126
73339.39909835557
65355.447082523126
65355.447082523126
90491.48900761918
112292.3505201269
90491.48900761918
65355.447082523126
68105.96155107638
68105.96155107638
102161.76106068036
102161.76106068036
102336.89298479125
68105.96155107638
73339.39909835557
90491.48900761918
65355.447082523126
102336.89298479125
102336.89298479125
90491.48900761918
102336.89298479125
102336.89298479125
102161.76106068036
102161.76106068036
74802.17188246254
65355.447082523126
160282.66634353672
73339.39909835557
65355.447082523126
74802.17188246254
73339.39909835557
102161.76106068036
68105.96155107638
68105.96155107638
90491.48900761918
74802.17188246254
65355.447082523126
68105.96155107638
90491.48900761918
102161.76106068036
68105.96155107638
74802.17188246254
65355.447082523126
65355.447082523126
74802.17188246254
73339.39909835557
90491.48900761918
102161.76106068036
91793.12820080557
102161.76106068036
102161.76106068036
65355.447082523126
74802.17188246254
74802.17188246254
102161.76106068036
102161.76106068036
90491.48900761918
74802.17188246254
90491.48900761918
65355.447082523126
65355.447082523126
90491.48900761918
65355.447082523126
65355.447082523126
102161.76106068036
73339.39909835557
68105.96155107638
90491.48900761918
102336.89298479125
65355.447082523126
73339.39909835557
74802.17188246254
65355.447082523126
160282.66634353672
90491.48900761918
102161.76106068036
90491.48900761918
73339.39909835557
73339.39909835557
102161.76106068036
102161.76106068036
68105.96155107638
102161.76106068036
65355.447082523126
91793.12820080557
73339.39909835557
